,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
316,12,26,40,0,73.0,0,1,0,0,49.19,1,09:11:16
317,7,22,18,1,73.0,0,1,0,0,29.27,1,09:11:17
318,24,0,14,1,73.0,0,1,0,0,27.78,1,09:11:18
319,7,23,5,1,73.0,0,1,0,0,24.56,1,09:11:19
326,70,28,67,0,78.0,0,1,0,0,100.86,1,09:11:26
327,81,85,23,0,79.0,0,1,0,0,119.65,1,09:11:27
328,33,67,22,0,79.0,0,1,0,0,77.86,1,09:11:28
329,0,24,0,0,80.0,0,0,1,0,24.0,1,09:11:29
330,0,0,0,0,82.0,0,0,1,0,0.0,1,09:11:30
331,0,0,0,0,82.0,0,0,1,0,0.0,1,09:11:31
332,0,0,0,0,82.0,0,0,1,0,0.0,1,09:11:32
333,0,0,0,0,82.0,0,0,1,0,0.0,1,09:11:33
334,0,0,0,0,80.0,0,0,1,0,0.0,1,09:11:34
335,0,0,0,0,78.0,0,0,1,0,0.0,1,09:11:35
336,0,0,0,0,77.0,0,0,1,0,0.0,1,09:11:36
337,0,0,0,0,75.0,0,0,1,0,0.0,1,09:11:37
338,0,0,0,0,73.0,0,0,1,0,0.0,1,09:11:38
339,0,0,0,0,71.0,0,0,1,0,0.0,1,09:11:39
340,0,0,0,0,70.0,0,0,1,0,0.0,1,09:11:40
341,0,0,0,0,70.0,0,0,1,0,0.0,1,09:11:41
342,0,0,0,0,70.0,0,0,1,0,0.0,1,09:11:42
343,0,0,0,0,70.0,0,0,1,0,0.0,1,09:11:43
344,0,0,0,0,71.0,0,0,1,0,0.0,1,09:11:44
345,0,0,0,0,72.0,0,0,1,0,0.0,1,09:11:45
346,0,0,0,0,72.0,0,0,1,0,0.0,1,09:11:46
347,0,0,0,0,73.0,0,0,1,0,0.0,1,09:11:47
348,0,0,0,0,73.0,0,0,1,0,0.0,1,09:11:48
349,0,0,0,0,74.0,0,0,1,0,0.0,1,09:11:49
350,0,0,0,0,74.0,0,0,1,0,0.0,1,09:11:50
351,0,0,0,0,74.0,0,0,1,0,0.0,1,09:11:51
352,0,0,0,0,74.0,0,0,1,0,0.0,1,09:11:52
359,0,0,0,0,76.0,0,0,1,0,0.0,1,09:11:59
360,0,0,0,0,76.0,0,0,1,0,0.0,1,09:12:00
361,0,0,0,0,76.0,0,0,1,0,0.0,1,09:12:01
362,0,0,0,0,76.0,0,0,1,0,0.0,1,09:12:02
363,0,0,0,0,76.0,0,0,1,0,0.0,1,09:12:03
364,0,0,0,0,75.0,0,0,1,0,0.0,1,09:12:04
365,0,0,0,0,73.0,0,0,1,0,0.0,1,09:12:05
366,0,0,0,0,71.0,0,0,1,0,0.0,1,09:12:06
367,20,77,67,0,70.0,0,1,0,0,104.01,1,09:12:07
368,0,9,14,0,69.0,0,1,0,0,16.64,1,09:12:08
369,7,3,54,1,69.0,0,1,0,0,54.53,1,09:12:09
370,18,20,34,0,69.0,0,1,0,0,43.36,1,09:12:10
371,2,16,4,1,69.0,0,0,1,0,16.61,1,09:12:11
372,14,18,151,0,69.0,0,1,0,0,152.71,1,09:12:12
373,38,18,106,0,69.0,0,1,0,0,114.04,1,09:12:13
374,73,67,82,1,70.0,0,1,0,0,128.62,1,09:12:14
375,60,94,80,0,70.0,0,1,0,0,137.24,1,09:12:15
376,37,139,151,1,70.0,0,1,0,0,208.54,1,09:12:16
377,7,13,69,0,70.0,0,1,0,0,70.56,1,09:12:17
378,4,0,29,0,72.0,0,1,0,0,29.27,1,09:12:18
379,0,7,18,0,72.0,0,1,0,0,19.31,1,09:12:19
380,0,0,27,0,72.0,0,1,0,0,27.0,1,09:12:20
381,2,0,51,0,75.0,0,1,0,0,51.04,1,09:12:21
382,22,85,35,1,75.0,0,1,0,0,94.52,1,09:12:22
383,31,50,37,1,76.0,0,1,0,0,69.5,1,09:12:23
384,131,129,129,1,76.0,0,1,0,0,224.6,1,09:12:24
385,69,55,41,0,76.0,0,1,0,0,97.3,1,09:12:25
392,0,0,0,0,76.0,0,0,1,0,0.0,1,09:12:32
395,0,0,0,0,84.0,0,0,1,0,0.0,1,09:12:35
396,0,0,0,0,80.0,0,0,1,0,0.0,1,09:12:36
397,0,0,0,0,77.0,0,0,1,0,0.0,1,09:12:37
398,0,0,0,0,74.0,0,0,1,0,0.0,1,09:12:38
399,0,0,0,0,73.0,0,0,1,0,0.0,1,09:12:39
400,0,0,0,0,72.0,0,0,1,0,0.0,1,09:12:40
401,0,0,0,0,72.0,0,0,1,0,0.0,1,09:12:41
402,0,0,0,0,72.0,0,0,1,0,0.0,1,09:12:42
403,0,0,0,0,73.0,0,0,1,0,0.0,1,09:12:43
404,0,0,0,0,74.0,0,0,1,0,0.0,1,09:12:44
405,0,0,0,0,74.0,0,0,1,0,0.0,1,09:12:45
406,0,0,0,0,75.0,0,0,1,0,0.0,1,09:12:46
407,0,0,0,0,76.0,0,0,1,0,0.0,1,09:12:47
408,3,0,15,0,77.0,0,0,1,0,15.3,1,09:12:48
409,6,0,35,1,77.0,0,0,1,0,35.51,1,09:12:49
410,0,0,0,0,77.0,0,0,1,0,0.0,1,09:12:50
411,0,0,0,0,78.0,0,0,1,0,0.0,1,09:12:51
412,12,23,15,0,80.0,0,1,0,0,29.97,1,09:12:52
413,46,26,77,0,80.0,0,1,0,0,93.39,1,09:12:53
414,91,94,232,1,81.0,0,1,0,0,266.35,1,09:12:54
415,69,81,70,1,81.0,0,1,0,0,127.37,1,09:12:55
416,9,62,65,1,80.0,0,1,0,0,90.28,1,09:12:56
417,0,23,76,0,80.0,0,1,0,0,79.4,1,09:12:57
418,9,16,24,0,80.0,0,1,0,0,30.22,1,09:12:58
425,0,0,20,0,78.0,0,0,1,0,20.0,1,09:13:05
426,34,31,13,0,79.0,0,1,0,0,47.81,1,09:13:06
427,19,19,50,1,81.0,0,1,0,0,56.76,1,09:13:07
428,65,56,39,0,82.0,0,1,0,0,94.24,1,09:13:08
429,59,32,51,1,85.0,0,1,0,0,84.3,1,09:13:09
430,84,24,157,0,86.0,0,1,0,0,179.67,1,09:13:10
431,50,100,117,1,86.0,0,1,0,0,161.83,1,09:13:11
432,25,49,78,1,86.0,0,1,0,0,95.45,1,09:13:12
433,48,25,54,0,86.0,0,1,0,0,76.45,1,09:13:13
434,52,28,71,0,87.0,0,1,0,0,92.35,1,09:13:14
435,7,0,88,0,87.0,0,1,0,0,88.28,1,09:13:15
436,0,5,36,0,86.0,0,1,0,0,36.35,1,09:13:16
437,0,0,14,0,86.0,0,1,0,0,14.0,1,09:13:17
438,0,0,0,0,86.0,0,1,0,0,0.0,1,09:13:18
439,16,49,15,1,86.0,0,1,0,0,53.68,1,09:13:19
440,52,57,65,0,86.0,0,1,0,0,100.89,1,09:13:20
441,7,71,82,0,86.0,0,1,0,0,108.69,1,09:13:21
442,41,38,111,1,87.0,0,1,0,0,124.28,1,09:13:22
443,35,51,79,1,88.0,0,1,0,0,100.33,1,09:13:23
444,0,2,20,0,88.0,0,0,1,0,20.1,1,09:13:24
445,0,0,0,0,88.0,0,0,1,0,0.0,1,09:13:25
446,0,0,0,0,88.0,0,0,1,0,0.0,1,09:13:26
447,0,0,0,0,88.0,0,0,1,0,0.0,1,09:13:27
448,0,0,0,0,88.0,0,0,1,0,0.0,1,09:13:28
449,0,0,0,0,88.0,0,0,1,0,0.0,1,09:13:29
450,0,0,0,0,86.0,0,0,1,0,0.0,1,09:13:30
451,0,0,0,0,84.0,0,0,1,0,0.0,1,09:13:31
458,0,0,0,0,80.0,0,0,1,0,0.0,1,09:13:38
459,30,0,20,0,79.0,0,1,0,0,36.06,1,09:13:39
460,0,0,0,0,79.0,0,0,1,0,0.0,1,09:13:40
461,0,0,0,0,78.0,0,0,1,0,0.0,1,09:13:41
462,0,0,0,0,77.0,0,0,1,0,0.0,1,09:13:42
463,0,0,0,0,77.0,0,0,1,0,0.0,1,09:13:43
464,0,0,0,0,77.0,0,0,1,0,0.0,1,09:13:44
465,27,31,55,1,78.0,0,1,0,0,68.67,1,09:13:45
466,9,20,4,0,77.0,0,1,0,0,22.29,1,09:13:46
467,0,0,0,0,78.0,0,0,1,0,0.0,1,09:13:47
468,0,0,0,0,77.0,0,0,1,0,0.0,1,09:13:48
469,0,0,0,0,78.0,0,0,1,0,0.0,1,09:13:49
470,0,0,0,0,79.0,0,0,1,0,0.0,1,09:13:50
471,0,0,0,0,80.0,0,0,1,0,0.0,1,09:13:51
472,0,0,0,0,80.0,0,0,1,0,0.0,1,09:13:52
473,62,0,63,1,80.0,0,1,0,0,88.39,1,09:13:53
474,40,0,34,0,81.0,0,1,0,0,52.5,1,09:13:54
475,19,0,22,0,81.0,0,1,0,0,29.07,1,09:13:55
476,0,0,0,0,81.0,0,0,1,0,0.0,1,09:13:56
477,0,0,0,0,80.0,0,0,1,0,0.0,1,09:13:57
478,0,0,0,0,80.0,0,0,1,0,0.0,1,09:13:58
479,0,0,0,0,80.0,0,0,1,0,0.0,1,09:13:59
480,0,0,0,0,80.0,0,0,1,0,0.0,1,09:14:00
481,0,0,0,0,81.0,0,0,1,0,0.0,1,09:14:01
482,0,0,0,0,81.0,0,0,1,0,0.0,1,09:14:02
483,20,2,4,0,80.0,0,1,0,0,20.49,1,09:14:03
484,89,119,30,1,80.0,0,1,0,0,151.6,1,09:14:04
491,0,30,15,0,77.0,0,0,1,0,33.54,1,09:14:11
492,0,12,0,0,77.0,0,0,1,0,12.0,1,09:14:12
493,0,0,0,0,77.0,0,0,1,0,0.0,1,09:14:13
494,0,0,0,0,76.0,0,0,1,0,0.0,1,09:14:14
495,0,0,0,0,76.0,0,0,1,0,0.0,1,09:14:15
496,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:16
497,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:17
498,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:18
499,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:19
500,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:20
501,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:21
502,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:22
503,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:23
504,0,0,0,0,76.0,0,0,1,0,0.0,1,09:14:24
505,0,0,0,0,76.0,0,0,1,0,0.0,1,09:14:25
506,0,0,0,0,76.0,0,0,1,0,0.0,1,09:14:26
507,0,0,0,0,76.0,0,0,1,0,0.0,1,09:14:27
508,0,0,0,0,76.0,0,0,1,0,0.0,1,09:14:28
509,0,0,0,0,76.0,0,0,1,0,0.0,1,09:14:29
510,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:30
511,3,0,0,1,74.0,0,0,1,0,3.0,1,09:14:31
512,46,0,26,0,73.0,0,1,0,0,52.84,1,09:14:32
513,44,0,22,0,73.0,0,1,0,0,49.19,1,09:14:33
514,16,0,6,0,73.0,0,1,0,0,17.09,1,09:14:34
515,0,0,0,0,74.0,0,0,1,0,0.0,1,09:14:35
516,0,0,0,0,74.0,0,0,1,0,0.0,1,09:14:36
517,0,0,0,0,74.0,0,0,1,0,0.0,1,09:14:37
524,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:44
525,18,0,35,1,75.0,0,1,0,0,39.36,1,09:14:45
526,55,0,62,0,75.0,0,1,0,0,82.88,1,09:14:46
527,72,0,75,0,75.0,0,1,0,0,103.97,1,09:14:47
528,1,0,7,0,74.0,0,0,1,0,7.07,1,09:14:48
529,0,0,0,0,74.0,0,0,1,0,0.0,1,09:14:49
530,0,0,0,0,74.0,0,0,1,0,0.0,1,09:14:50
531,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:51
532,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:52
533,0,0,0,0,75.0,0,0,1,0,0.0,1,09:14:53
534,35,0,43,1,75.0,0,1,0,0,55.44,1,09:14:54
535,16,0,41,0,74.0,0,1,0,0,44.01,1,09:14:55
536,1,0,16,0,73.0,0,0,0,1,16.03,1,09:14:56
537,0,0,0,0,72.0,0,0,0,1,0.0,1,09:14:57
538,0,0,0,0,71.0,0,0,0,1,0.0,1,09:14:58
539,0,0,0,0,71.0,0,0,0,1,0.0,1,09:14:59
540,0,0,0,0,71.0,0,0,0,1,0.0,1,09:15:00
541,0,0,0,0,70.0,0,0,0,1,0.0,1,09:15:01
542,0,0,1,0,70.0,0,0,0,1,1.0,1,09:15:02
543,0,0,22,0,70.0,0,0,0,1,22.0,1,09:15:03
544,0,0,0,0,70.0,0,0,0,1,0.0,1,09:15:04
545,0,0,0,0,71.0,0,0,0,1,0.0,1,09:15:05
546,0,0,0,0,71.0,0,0,0,1,0.0,1,09:15:06
547,0,0,0,0,74.0,0,0,0,1,0.0,1,09:15:07
548,0,0,0,0,75.0,0,0,0,1,0.0,1,09:15:08
549,0,0,0,0,75.0,0,0,0,1,0.0,1,09:15:09
550,0,0,0,0,75.0,0,0,0,1,0.0,1,09:15:10
557,111,128,97,0,74.0,0,1,0,0,195.23,1,09:15:17
558,30,82,108,1,73.0,0,1,0,0,138.88,1,09:15:18
559,109,17,169,0,72.0,0,1,0,0,201.82,1,09:15:19
560,125,41,131,0,71.0,0,1,0,0,185.65,1,09:15:20
561,55,68,249,1,72.0,0,1,0,0,263.91,1,09:15:21
562,4,17,71,0,72.0,0,0,1,0,73.12,1,09:15:22
563,164,137,131,0,72.0,0,1,0,0,250.65,1,09:15:23
564,31,55,15,1,72.0,0,1,0,0,64.89,1,09:15:24
565,70,13,84,0,74.0,0,1,0,0,110.11,1,09:15:25
566,0,0,45,0,76.0,0,0,1,0,45.0,1,09:15:26
567,0,0,0,0,77.0,0,0,1,0,0.0,1,09:15:27
568,0,0,0,0,77.0,0,0,1,0,0.0,1,09:15:28
569,0,0,0,0,79.0,0,0,1,0,0.0,1,09:15:29
570,0,0,0,0,80.0,0,0,1,0,0.0,1,09:15:30
571,0,0,0,0,80.0,0,0,1,0,0.0,1,09:15:31
572,0,0,0,0,80.0,0,0,1,0,0.0,1,09:15:32
573,0,0,0,0,79.0,0,0,1,0,0.0,1,09:15:33
574,0,0,0,0,79.0,0,0,1,0,0.0,1,09:15:34
575,0,0,0,0,77.0,0,0,1,0,0.0,1,09:15:35
576,0,0,0,0,76.0,0,0,1,0,0.0,1,09:15:36
577,0,0,0,0,75.0,0,0,1,0,0.0,1,09:15:37
578,0,0,0,0,73.0,0,0,1,0,0.0,1,09:15:38
579,0,0,0,0,72.0,0,0,1,0,0.0,1,09:15:39
580,0,0,0,0,70.0,0,0,1,0,0.0,1,09:15:40
581,0,0,0,0,69.0,0,0,1,0,0.0,1,09:15:41
582,0,0,0,0,69.0,0,0,1,0,0.0,1,09:15:42
583,0,0,0,0,70.0,0,0,1,0,0.0,1,09:15:43
590,0,0,0,0,72.0,0,0,1,0,0.0,1,09:15:50
591,0,0,0,0,73.0,0,0,1,0,0.0,1,09:15:51
592,0,9,0,0,73.0,0,0,1,0,9.0,1,09:15:52
593,67,45,49,1,73.0,0,1,0,0,94.42,1,09:15:53
594,7,1,44,0,76.0,0,1,0,0,44.56,1,09:15:54
595,0,0,19,0,77.0,0,1,0,0,19.0,1,09:15:55
596,0,31,36,0,79.0,0,1,0,0,47.51,1,09:15:56
597,16,10,59,1,79.0,0,1,0,0,61.94,1,09:15:57
598,0,0,8,0,79.0,0,0,1,0,8.0,1,09:15:58
599,0,0,0,0,81.0,0,0,1,0,0.0,1,09:15:59
600,0,0,0,0,81.0,0,0,1,0,0.0,1,09:16:00
601,0,0,0,0,81.0,0,0,1,0,0.0,1,09:16:01
602,0,0,0,0,81.0,0,0,1,0,0.0,1,09:16:02
603,0,0,0,0,81.0,0,0,1,0,0.0,1,09:16:03
604,0,0,0,0,80.0,0,0,1,0,0.0,1,09:16:04
605,0,0,0,0,80.0,0,0,1,0,0.0,1,09:16:05
606,0,0,0,0,79.0,0,0,1,0,0.0,1,09:16:06
607,147,95,61,1,79.0,0,1,0,0,185.35,1,09:16:07
608,86,118,163,0,78.0,0,1,0,0,218.84,1,09:16:08
609,68,0,43,0,78.0,0,1,0,0,80.45,1,09:16:09
610,0,0,0,0,78.0,0,0,1,0,0.0,1,09:16:10
611,0,0,0,0,79.0,0,0,1,0,0.0,1,09:16:11
612,0,0,0,0,79.0,0,0,1,0,0.0,1,09:16:12
613,0,0,0,0,79.0,0,0,1,0,0.0,1,09:16:13
614,0,0,0,0,80.0,0,0,1,0,0.0,1,09:16:14
615,0,0,0,0,80.0,0,0,1,0,0.0,1,09:16:15
616,0,0,0,0,81.0,0,0,1,0,0.0,1,09:16:16
623,0,0,0,0,76.0,0,0,1,0,0.0,1,09:16:23
624,0,0,0,0,76.0,0,0,1,0,0.0,1,09:16:24
625,0,0,0,0,76.0,0,0,1,0,0.0,1,09:16:25
626,0,0,0,0,77.0,0,0,1,0,0.0,1,09:16:26
627,0,0,0,0,77.0,0,0,1,0,0.0,1,09:16:27
628,0,0,0,0,79.0,0,0,1,0,0.0,1,09:16:28
629,0,0,0,0,80.0,0,0,1,0,0.0,1,09:16:29
630,0,0,0,0,80.0,0,0,1,0,0.0,1,09:16:30
631,0,0,0,0,81.0,0,0,1,0,0.0,1,09:16:31
632,0,0,0,0,83.0,0,0,1,0,0.0,1,09:16:32
