time,env_temperature,env_pressure,altitude,env_humidity,env_co2
107.0,26.63,973.25,344.68,23.3,476
108.0,26.64,973.31,344.13,22.89,476
109.0,26.63,973.28,344.51,23.29,476
110.0,26.64,973.26,344.61,23.28,476
111.0,26.63,973.3,344.44,23.29,476
112.0,26.65,973.33,344.0,23.35,476
113.0,26.64,973.26,344.61,23.29,476
114.0,26.64,973.26,343.9,23.59,476
115.0,26.64,973.27,344.55,23.29,476
116.0,26.64,973.28,344.38,23.28,476
117.0,26.63,973.28,344.61,23.35,476
118.0,26.64,973.28,344.38,23.28,476
119.0,26.64,973.31,344.13,22.83,476
120.0,26.63,973.28,344.38,23.38,476
121.0,26.63,973.3,344.2,23.26,476
122.0,26.61,973.27,344.48,22.99,476
123.0,26.63,973.3,344.27,23.29,476
124.0,26.61,973.27,344.48,23.14,476
125.0,26.62,973.28,344.41,23.16,476
126.0,26.62,973.22,344.89,23.28,476
127.0,26.62,973.28,344.41,22.92,476
128.0,26.62,973.28,344.41,23.31,476
129.0,26.63,973.27,344.51,23.73,476
130.0,26.61,973.34,343.93,23.28,476
131.0,26.62,973.29,344.34,23.31,476
132.0,26.63,973.3,344.41,22.52,476
133.0,26.62,973.28,344.41,23.31,476
134.0,26.63,973.24,344.75,22.51,476
135.0,26.62,973.3,344.27,23.48,476
136.0,26.62,973.28,344.41,23.33,473
137.0,26.61,973.22,344.96,23.31,473
138.0,26.6,973.31,344.62,22.61,473
139.0,26.62,973.34,343.93,23.35,473
140.0,26.62,973.29,344.34,23.3,473
141.0,26.6,973.31,344.14,23.51,473
142.0,26.62,973.31,344.17,23.32,473
143.0,26.62,973.34,344.17,23.21,473
144.0,26.61,973.26,344.55,23.3,473
145.0,26.61,973.32,344.07,23.31,473
146.0,26.61,973.26,344.55,23.12,473
147.0,26.59,973.3,344.28,23.26,473
148.0,26.58,973.36,343.94,23.18,473
149.0,26.59,973.35,343.8,23.26,473
150.0,26.59,973.35,343.8,23.11,473
151.0,26.59,973.32,344.18,23.0,473
152.0,26.59,973.34,343.87,23.29,473
153.0,26.59,973.34,344.49,23.54,473
154.0,26.57,973.27,344.49,23.28,473
155.0,26.59,973.24,344.76,23.31,473
156.0,26.59,973.29,344.35,23.63,473
157.0,26.59,973.34,343.87,23.3,473
158.0,26.6,973.37,343.66,23.29,473
159.0,26.59,973.27,344.52,23.42,473
160.0,26.59,973.29,344.35,23.29,473
161.0,26.57,973.27,344.59,23.03,473
162.0,26.56,973.28,344.39,23.29,473
163.0,26.56,973.36,343.74,23.42,473
164.0,26.56,973.31,344.15,23.37,473
165.0,26.56,973.3,344.22,23.32,473
166.0,26.55,973.29,343.84,22.79,473
167.0,26.57,973.35,343.77,23.33,478
168.0,26.56,973.37,343.67,23.32,478
169.0,26.56,973.26,344.63,23.3,478
170.0,26.56,973.28,344.39,23.29,478
171.0,26.56,973.27,344.46,23.32,478
172.0,26.55,973.23,344.46,22.65,478
173.0,26.55,973.29,344.36,23.32,478
174.0,26.55,973.24,344.77,22.65,478
175.0,26.54,973.29,344.33,23.38,478
176.0,26.54,973.33,343.95,23.37,478
177.0,26.54,973.27,344.36,23.41,478
178.0,26.54,973.28,344.43,23.35,478
179.0,26.53,973.23,344.88,23.71,478
180.0,26.54,973.31,344.19,23.18,478
181.0,26.53,973.32,344.09,23.36,478
182.0,26.52,973.3,344.23,23.17,478
183.0,26.53,973.26,344.57,23.42,478
184.0,26.53,973.28,343.92,23.38,478
185.0,26.52,973.27,344.47,23.41,478
186.0,26.53,973.26,344.57,23.09,478
187.0,26.52,973.29,344.3,23.38,478
188.0,26.51,973.31,344.13,23.39,478
189.0,26.51,973.31,344.13,23.4,478
190.0,26.52,973.3,344.23,23.41,478
191.0,26.52,973.27,344.23,23.77,478
192.0,26.52,973.29,344.3,23.43,478
193.0,26.52,973.27,344.54,22.96,478
194.0,26.53,973.32,344.37,23.73,478
195.0,26.51,973.29,344.37,23.39,478
196.0,26.51,973.29,344.37,23.12,478
197.0,26.5,973.27,344.5,23.4,478
198.0,26.5,973.33,344.03,23.78,476
199.0,26.49,973.25,344.64,23.47,476
200.0,26.5,973.27,344.5,23.33,476
201.0,26.49,973.31,344.17,23.4,476
202.0,26.49,973.31,344.58,23.08,476
203.0,26.49,973.36,343.76,23.4,476
204.0,26.49,973.3,344.23,23.29,476
205.0,26.49,973.25,344.64,23.27,476
206.0,26.48,973.24,344.78,23.4,476
207.0,26.48,973.24,344.68,23.69,476
208.0,26.48,973.28,344.37,23.45,476
209.0,26.47,973.28,344.44,23.8,476
210.0,26.47,973.3,344.2,23.4,476
211.0,26.47,973.27,344.51,23.49,476
212.0,26.47,973.27,344.58,23.33,476
213.0,26.47,973.3,344.27,23.46,476
214.0,26.45,973.22,344.96,23.84,476
215.0,26.46,973.32,344.03,23.16,476
216.0,26.46,973.32,344.1,23.51,476
217.0,26.46,973.29,344.58,23.09,476
218.0,26.45,973.27,344.48,23.52,476
219.0,26.45,973.3,344.24,23.58,476
220.0,26.45,973.35,343.83,23.5,476
221.0,26.45,973.26,344.55,23.52,476
222.0,26.45,973.3,344.24,23.24,476
223.0,26.45,973.27,344.48,23.53,476
224.0,26.43,973.27,344.52,23.33,476
225.0,26.44,973.33,343.97,23.48,476
226.0,26.44,973.28,344.45,23.54,476
227.0,26.43,973.32,344.04,23.15,476
228.0,26.43,973.26,344.59,23.55,476
229.0,26.43,973.38,343.56,23.52,477
230.0,26.42,973.34,343.94,23.52,477
231.0,26.43,973.38,343.56,23.63,477
232.0,26.42,973.36,343.7,23.57,477
233.0,26.43,973.34,343.94,23.27,477
234.0,26.41,973.35,343.84,23.58,477
235.0,26.42,973.31,343.46,23.26,477
236.0,26.4,973.33,343.98,23.59,477
237.0,26.41,973.35,343.84,24.28,477
238.0,26.4,973.36,343.6,23.67,477
239.0,26.4,973.33,343.98,23.61,477
240.0,26.38,973.31,344.19,23.37,477
241.0,26.4,973.27,344.53,23.65,477
242.0,26.38,973.33,343.95,23.46,477
243.0,26.4,973.38,343.57,23.6,477
244.0,26.38,973.36,343.71,23.56,477
245.0,26.39,973.34,344.02,23.45,477
246.0,26.38,973.45,342.99,23.6,477
247.0,26.37,973.4,343.85,23.79,477
248.0,26.37,973.31,344.16,23.6,477
249.0,26.37,973.4,343.37,23.29,477
250.0,26.36,973.32,344.19,24.19,477
251.0,26.37,973.42,343.2,23.6,477
252.0,26.36,973.38,344.05,23.53,477
253.0,26.37,973.37,343.68,23.58,477
254.0,26.36,973.38,343.58,23.87,477
255.0,26.35,973.35,343.78,23.83,477
256.0,26.36,973.41,343.34,23.61,477
257.0,26.35,973.39,343.82,23.08,477
258.0,26.35,973.42,343.24,23.57,477
259.0,26.35,973.31,343.72,24.07,477
260.0,26.35,973.36,343.72,23.6,473
261.0,26.35,973.26,344.6,23.59,473
262.0,26.35,973.31,343.72,24.17,473
263.0,26.35,973.31,344.19,23.6,473
264.0,26.34,973.35,343.85,23.37,473
265.0,26.34,973.41,343.31,23.62,473
266.0,26.34,973.37,343.61,23.61,473
267.0,26.33,973.33,343.92,23.57,473
268.0,26.33,973.31,344.16,23.62,473
269.0,26.33,973.33,343.99,24.03,473
270.0,26.32,973.38,343.58,23.65,473
271.0,26.31,973.35,343.79,24.41,473
272.0,26.31,973.32,344.03,23.51,473
273.0,26.31,973.3,344.27,23.66,473
274.0,26.3,973.29,343.86,23.21,473
275.0,26.29,973.32,344.07,23.65,473
276.0,26.29,973.3,344.24,24.01,473
277.0,26.31,973.3,344.24,23.75,473
278.0,26.31,973.35,343.79,23.64,473
279.0,26.3,973.28,344.48,24.01,473
280.0,26.3,973.34,343.93,23.65,473
281.0,26.3,973.34,344.21,23.51,473
282.0,26.3,973.31,344.17,23.67,473
283.0,26.28,973.3,344.21,24.2,473
284.0,26.29,973.26,344.55,23.71,473
285.0,26.28,973.34,343.9,24.24,473
286.0,26.28,973.3,344.21,23.72,473
287.0,26.28,973.3,344.21,22.77,473
288.0,26.27,973.27,344.52,23.56,473
289.0,26.27,973.34,343.87,23.71,473
290.0,26.26,973.27,343.87,23.96,473
291.0,26.27,973.35,343.8,23.71,470
292.0,26.26,973.34,343.94,23.73,470
293.0,26.27,973.4,343.39,23.83,470
294.0,26.27,973.34,343.87,23.7,470
295.0,26.26,973.38,344.18,23.71,470
296.0,26.25,973.32,344.08,23.71,470
297.0,26.27,973.34,344.35,23.36,470
298.0,26.27,973.4,343.39,23.67,470
299.0,26.27,973.34,343.87,24.09,470
300.0,26.26,973.34,343.94,23.51,470
301.0,26.25,973.31,344.15,23.87,470
302.0,26.26,973.28,344.39,23.61,470
303.0,26.25,973.31,344.15,23.72,470
304.0,26.26,973.3,344.01,23.41,470
305.0,26.26,973.38,343.53,23.74,470
306.0,26.26,973.33,344.01,23.84,470
307.0,26.26,973.34,343.94,23.74,470
308.0,26.26,973.27,344.48,24.1,470
309.0,26.26,973.33,344.08,23.93,470
310.0,26.27,973.34,343.87,23.74,470
311.0,26.27,973.32,344.01,23.51,470
312.0,26.26,973.38,343.53,23.74,470
313.0,26.25,973.37,343.67,24.07,470
314.0,26.25,973.28,344.39,23.74,470
315.0,26.24,973.3,344.28,23.3,470
316.0,26.24,973.36,343.67,23.99,470
317.0,26.24,973.38,343.57,23.75,470
318.0,26.25,973.37,343.81,23.74,470
319.0,26.24,973.36,343.74,23.74,470
320.0,26.24,973.3,344.28,23.9,470
321.0,26.24,973.41,343.33,23.78,470
322.0,26.23,973.29,344.35,23.84,466
323.0,26.23,973.4,343.4,24.04,466
324.0,26.23,973.31,344.18,23.77,466
325.0,26.22,973.35,343.54,23.64,466
326.0,26.23,973.39,343.47,23.78,466
327.0,26.22,973.32,344.56,23.45,466
328.0,26.22,973.29,344.32,23.77,466
329.0,26.22,973.33,344.01,23.9,466
330.0,26.23,973.36,343.71,23.94,466
331.0,26.23,973.28,343.95,23.86,466
332.0,26.23,973.33,343.95,23.78,466
333.0,26.22,973.37,343.61,23.81,466
334.0,26.21,973.3,344.22,23.79,466
335.0,26.21,973.39,343.51,23.66,466
336.0,26.2,973.34,343.88,23.72,466
337.0,26.21,973.36,343.75,23.8,466
338.0,26.2,973.37,344.36,23.98,466
339.0,26.2,973.4,343.4,23.84,466
340.0,26.21,973.33,343.75,24.09,466
341.0,26.21,973.36,343.75,23.83,466
342.0,26.21,973.36,343.75,24.13,466
343.0,26.21,973.33,343.98,23.79,466
344.0,26.2,973.34,343.88,23.97,466
345.0,26.21,973.36,343.75,23.78,466
346.0,26.21,973.36,343.75,23.81,466
347.0,26.18,973.33,344.02,23.79,466
348.0,26.19,973.36,343.71,23.82,466
349.0,26.18,973.33,344.09,24.25,466
350.0,26.18,973.35,343.78,23.81,466
351.0,26.2,973.4,343.55,23.5,466
352.0,26.18,973.33,344.02,23.79,465
353.0,26.18,973.32,344.09,23.8,465
354.0,26.18,973.33,343.55,23.7,465
355.0,26.17,973.34,343.92,23.81,465
356.0,26.17,973.34,344.16,23.95,465
357.0,26.18,973.33,344.02,23.86,465
358.0,26.2,973.34,343.88,23.77,465
359.0,26.18,973.35,343.85,23.9,465
360.0,26.18,973.35,344.02,24.25,465
361.0,26.17,973.31,344.16,23.86,465
362.0,26.15,973.33,343.96,23.67,465
363.0,26.17,973.34,343.92,23.67,465
364.0,26.17,973.31,344.16,23.86,465
365.0,26.17,973.3,344.23,24.02,465
366.0,26.17,973.31,344.16,23.84,465
367.0,26.17,973.36,344.06,23.6,465
368.0,26.16,973.31,344.13,23.85,465
369.0,26.17,973.39,343.44,23.83,465
370.0,26.16,973.4,343.34,23.82,465
371.0,26.16,973.4,343.34,23.84,465
372.0,26.15,973.38,343.41,23.77,465
373.0,26.16,973.32,344.06,23.92,465
374.0,26.16,973.4,344.16,24.33,465
375.0,26.16,973.35,343.82,23.88,465
376.0,26.16,973.37,343.65,23.78,465
377.0,26.14,973.37,343.62,23.88,465
378.0,26.16,973.4,343.34,24.19,465
379.0,26.15,973.33,343.96,23.91,465
380.0,26.16,973.43,343.11,23.88,465
381.0,26.15,973.39,343.48,23.74,465
382.0,26.14,973.32,344.1,23.89,465
383.0,26.14,973.37,343.48,23.47,462
384.0,26.15,973.35,343.96,23.81,462
385.0,26.14,973.39,343.45,23.86,462
386.0,26.14,973.42,343.21,23.32,462
387.0,26.13,973.36,343.76,23.96,462
388.0,26.14,973.36,343.69,23.87,462
389.0,26.13,973.36,343.76,24.05,462
390.0,26.13,973.38,343.59,23.88,462
391.0,26.12,973.34,343.35,23.89,462
392.0,26.12,973.39,343.49,23.9,462
393.0,26.12,973.36,343.73,24.42,462
394.0,26.11,973.38,343.56,24.03,462
395.0,26.1,973.36,343.7,23.11,462
396.0,26.1,973.31,344.11,24.07,462
397.0,26.11,973.32,344.04,23.96,462
398.0,26.11,973.38,344.28,24.27,462
399.0,26.11,973.32,344.04,23.45,462
400.0,26.11,973.32,344.18,23.58,462
401.0,26.11,973.38,343.56,23.93,462
402.0,26.11,973.38,343.42,23.69,462
403.0,26.12,973.33,343.97,23.9,462
404.0,26.1,973.36,343.7,23.99,462
405.0,26.11,973.37,343.63,23.91,462
406.0,26.11,973.37,343.63,23.99,462
407.0,26.11,973.35,343.8,24.19,462
408.0,26.1,973.36,343.7,23.89,462
409.0,26.1,973.39,343.46,24.42,462
410.0,26.1,973.39,343.46,24.09,462
411.0,26.1,973.39,343.7,24.52,462
412.0,26.11,973.32,344.04,24.15,462
413.0,26.12,973.4,343.9,23.69,462
414.0,26.12,973.39,343.49,24.08,456
415.0,26.12,973.34,343.9,24.06,456
416.0,26.13,973.38,343.66,23.6,456
417.0,26.12,973.33,343.97,24.02,456
418.0,26.13,973.35,343.35,23.8,456
419.0,26.13,973.41,343.28,23.99,456
420.0,26.13,973.4,343.35,23.58,456
421.0,26.13,973.32,344.07,23.89,456
422.0,26.12,973.37,343.66,24.31,456
423.0,26.12,973.34,343.9,24.07,456
424.0,26.12,973.34,343.9,23.94,456
425.0,26.13,973.41,343.14,23.97,456
426.0,26.13,973.33,344.0,23.95,456
427.0,26.14,973.37,343.07,23.42,456
428.0,26.14,973.36,343.69,23.9,456
429.0,26.15,973.44,343.62,23.96,456
430.0,26.14,973.34,343.93,23.86,456
431.0,26.15,973.39,343.48,23.74,456
432.0,26.14,973.37,343.62,23.87,456
433.0,26.14,973.42,343.21,23.41,456
434.0,26.14,973.37,343.62,23.89,456
435.0,26.14,973.43,343.14,24.22,456
436.0,26.15,973.34,343.86,23.95,456
437.0,26.15,973.39,343.48,23.84,456
438.0,26.16,973.4,343.41,23.84,456
439.0,26.14,973.42,343.21,23.8,456
440.0,26.15,973.43,343.14,24.05,456
441.0,26.15,973.41,343.31,23.79,456
442.0,26.15,973.36,343.34,23.78,456
443.0,26.15,973.42,343.24,23.78,456
444.0,26.15,973.42,343.24,23.89,456
445.0,26.16,973.43,343.11,23.77,454
446.0,26.17,973.41,343.27,23.77,454
447.0,26.17,973.36,343.27,24.15,454
448.0,26.18,973.43,343.14,23.73,454
449.0,26.18,973.37,343.61,23.47,454
450.0,26.18,973.44,343.07,23.7,454
451.0,26.2,973.4,343.4,24.1,454
452.0,26.21,973.42,343.2,23.56,454
453.0,26.2,973.41,343.34,23.68,454
454.0,26.22,973.37,343.61,23.48,454
455.0,26.22,973.43,343.13,23.7,454
456.0,26.23,973.36,343.47,23.72,454
457.0,26.24,973.43,343.09,23.72,454
458.0,26.23,973.4,343.4,24.07,454
459.0,26.24,973.35,343.81,23.89,454
460.0,26.25,973.37,343.67,24.09,454
461.0,26.25,973.39,343.57,23.79,454
462.0,26.25,973.4,343.36,23.87,454
463.0,26.25,973.42,344.15,23.69,454
464.0,26.26,973.38,343.53,23.87,454
465.0,26.25,973.42,343.19,23.25,454
466.0,26.26,973.41,343.36,23.85,454
467.0,26.27,973.4,343.39,23.77,454
468.0,26.26,973.39,342.98,23.7,454
469.0,26.27,973.4,343.39,23.9,454
470.0,26.27,973.37,343.63,23.8,454
471.0,26.26,973.38,343.53,23.73,454
472.0,26.26,973.34,343.94,24.04,454
473.0,26.26,973.37,343.63,23.79,454
474.0,26.27,973.4,343.39,23.85,454
475.0,26.26,973.4,343.39,23.37,454
476.0,26.26,973.33,344.01,23.76,446
477.0,26.26,973.38,343.53,24.52,446
478.0,26.26,973.34,344.01,23.92,446
479.0,26.27,973.34,343.87,23.74,446
480.0,26.26,973.39,342.98,23.81,446
481.0,26.25,973.4,343.36,23.72,446
482.0,26.26,973.36,343.77,23.65,446
483.0,26.25,973.42,343.19,23.7,446
484.0,26.26,973.44,343.05,23.27,446
485.0,26.26,973.45,342.98,23.63,446
486.0,26.25,973.38,343.6,23.71,446
487.0,26.24,973.38,343.19,24.19,446
488.0,26.24,973.35,343.81,23.7,446
489.0,26.25,973.46,342.88,23.39,446
490.0,26.25,973.43,343.12,23.62,446
491.0,26.26,973.45,342.98,24.39,446
492.0,26.26,973.38,343.67,23.55,446
493.0,26.25,973.31,344.15,23.67,446
494.0,26.26,973.38,343.53,23.98,446
495.0,26.26,973.33,344.01,23.71,446
496.0,26.26,973.39,342.98,23.67,446
497.0,26.25,973.38,343.6,23.7,446
498.0,26.26,973.41,343.29,23.14,446
499.0,26.26,973.41,343.29,23.65,446
500.0,26.27,973.4,343.39,23.67,446
501.0,26.27,973.4,343.53,23.51,446
502.0,26.27,973.34,343.87,23.71,446
503.0,26.27,973.4,343.39,24.25,446
504.0,26.28,973.42,343.25,23.71,446
505.0,26.28,973.42,343.18,23.87,446
505.0,26.28,973.36,343.73,23.76,446
506.0,26.27,973.41,343.32,23.68,443
508.0,26.26,973.44,343.05,23.7,443
509.0,26.27,973.37,343.87,23.44,443
510.0,26.26,973.34,343.94,23.68,443
511.0,26.26,973.31,343.46,23.36,443
512.0,26.26,973.39,343.46,23.66,443
513.0,26.26,973.38,343.53,24.2,443
514.0,26.25,973.44,343.05,23.58,443
515.0,26.25,973.37,343.67,24.15,443
516.0,26.25,973.43,343.33,23.47,443
517.0,26.25,973.37,343.67,23.69,443
518.0,26.24,973.41,343.47,23.17,443
519.0,26.22,973.41,343.3,23.68,443
520.0,26.23,973.36,343.84,23.22,443
521.0,26.23,973.39,343.47,23.7,443
522.0,26.22,973.37,343.61,24.22,443
523.0,26.22,973.4,343.37,23.62,443
524.0,26.21,973.39,343.51,23.73,443
525.0,26.2,973.35,343.75,23.8,443
526.0,26.21,973.39,343.51,23.74,443
527.0,26.2,973.34,343.88,23.85,443
528.0,26.19,973.33,343.95,23.72,443
529.0,26.21,973.39,343.27,23.61,443
530.0,26.18,973.33,344.02,23.72,443
531.0,26.18,973.35,343.55,23.89,443
531.0,26.18,973.38,343.55,23.73,443
532.0,26.17,973.37,343.68,23.32,443
533.0,26.17,973.38,343.55,23.68,443
534.0,26.17,973.34,343.92,23.73,443
535.0,26.17,973.39,343.44,23.65,443
536.0,26.16,973.38,343.58,23.73,443
537.0,26.17,973.3,344.16,23.62,441
539.0,26.17,973.4,343.34,23.62,441
540.0,26.16,973.38,343.58,23.73,441
541.0,26.16,973.38,343.58,23.73,441
542.0,26.17,973.33,343.99,23.74,441
543.0,26.18,973.44,343.68,24.16,441
544.0,26.16,973.35,343.82,23.73,441
545.0,26.18,973.38,343.78,23.56,441
546.0,26.18,973.38,343.55,23.75,441
547.0,26.17,973.33,343.99,24.06,441
548.0,26.18,973.33,344.02,23.48,441
549.0,26.2,973.34,343.88,23.79,441
550.0,26.2,973.4,343.55,23.51,441
551.0,26.18,973.33,344.02,23.76,441
552.0,26.2,973.34,343.88,23.71,441
553.0,26.21,973.36,343.75,23.73,441
554.0,26.18,973.33,343.55,23.94,441
555.0,26.19,973.33,343.95,23.73,441
555.0,26.17,973.42,343.2,24.16,441
556.0,26.17,973.39,343.44,23.74,441
557.0,26.18,973.33,344.02,23.58,441
558.0,26.18,973.35,343.85,23.6,441
559.0,26.18,973.35,343.78,24.13,441
560.0,26.18,973.38,343.55,23.65,441
561.0,26.17,973.34,343.92,23.96,441
562.0,26.18,973.35,343.85,23.73,441
563.0,26.17,973.34,343.92,23.77,441
564.0,26.16,973.29,344.3,23.99,441
565.0,26.17,973.3,344.23,23.8,441
566.0,26.17,973.39,343.2,23.5,441
567.0,26.16,973.35,343.82,23.79,441
568.0,26.16,973.4,344.37,23.7,435
570.0,26.15,973.33,343.96,23.28,435
571.0,26.16,973.35,343.82,23.82,435
572.0,26.15,973.33,343.96,23.42,435
573.0,26.14,973.32,344.1,23.82,435
574.0,26.15,973.39,343.48,23.69,435
575.0,26.15,973.4,343.38,23.64,435
576.0,26.14,973.39,343.45,23.82,435
577.0,26.14,973.37,343.62,23.78,435
578.0,26.14,973.37,343.62,23.82,435
579.0,26.13,973.35,344.07,23.83,435
580.0,26.13,973.35,343.83,23.84,435
581.0,26.12,973.37,343.66,23.98,435
581.0,26.13,973.4,343.42,23.6,435
582.0,26.12,973.4,343.42,23.84,435
583.0,26.12,973.4,343.49,23.44,435
584.0,26.11,973.41,343.32,23.86,435
585.0,26.12,973.42,343.32,23.87,435
586.0,26.11,973.44,343.08,23.86,435
587.0,26.11,973.38,343.56,23.96,435
588.0,26.11,973.44,343.08,23.85,435
589.0,26.09,973.38,343.6,23.41,435
590.0,26.1,973.42,343.22,23.89,435
591.0,26.09,973.35,343.84,23.43,435
592.0,26.09,973.34,343.9,23.79,435
593.0,26.07,973.43,343.16,23.78,435
594.0,26.08,973.41,343.26,23.95,435
595.0,26.09,973.45,342.95,23.88,435
596.0,26.08,973.39,343.5,23.53,435
597.0,26.08,973.38,343.57,23.89,435
598.0,26.06,973.41,343.77,23.8,435
599.0,26.06,973.38,343.54,23.89,430
601.0,26.06,973.41,343.3,23.88,430
602.0,26.07,973.43,343.16,24.53,430
603.0,26.06,973.41,343.3,23.87,430
604.0,26.05,973.37,343.67,23.87,430
605.0,26.05,973.34,343.91,23.81,430
606.0,26.03,973.36,343.71,23.89,430
607.0,26.05,973.39,343.58,24.0,430
608.0,26.04,973.41,343.34,23.96,430
609.0,26.05,973.39,343.44,23.65,430
610.0,26.05,973.39,343.44,23.99,430
610.0,26.04,973.38,343.58,24.54,430
611.0,26.04,973.38,343.58,23.97,430
612.0,26.04,973.38,343.81,24.34,430
613.0,26.03,973.42,343.23,23.95,430
614.0,26.03,973.39,343.47,23.43,430
615.0,26.03,973.36,343.71,24.18,430
616.0,26.03,973.36,343.71,23.94,430
617.0,26.02,973.37,343.61,23.93,430
618.0,26.02,973.29,344.33,23.94,430
619.0,26.03,973.39,343.4,23.99,430
620.0,26.03,973.31,344.19,23.96,430
621.0,26.03,973.36,343.58,23.52,430
622.0,26.04,973.38,343.58,23.96,430
623.0,26.04,973.34,343.64,23.9,430
624.0,26.04,973.37,343.64,23.98,430
625.0,26.03,973.47,342.76,24.43,430
626.0,26.02,973.41,343.3,23.95,430
627.0,26.03,973.42,343.23,24.43,430
628.0,26.02,973.35,343.85,23.78,430
629.0,26.02,973.29,344.33,23.95,430
630.0,26.01,973.39,343.51,24.1,424
632.0,26.02,973.37,343.68,23.96,424
