,ibi_s,day,time
455,0.908,1,09:28:29
456,0.873,1,09:28:30
457,0.884,1,09:28:31
458,0.873,1,09:28:31
459,0.84,1,09:28:32
460,0.874,1,09:28:33
461,0.901,1,09:28:34
462,0.909,1,09:28:35
463,0.902,1,09:28:36
464,0.897,1,09:28:37
465,0.853,1,09:28:38
466,0.841,1,09:28:39
467,0.841,1,09:28:39
468,0.808,1,09:28:40
469,0.83,1,09:28:41
470,0.803,1,09:28:42
471,0.8,1,09:28:43
472,0.854,1,09:28:43
473,0.864,1,09:28:44
474,0.892,1,09:28:45
475,0.885,1,09:28:46
476,0.877,1,09:28:47
477,0.906,1,09:28:55
478,0.887,1,09:28:56
479,0.879,1,09:28:57
480,0.856,1,09:28:58
481,0.848,1,09:28:58
482,0.892,1,09:28:59
483,0.844,1,09:29:00
484,0.816,1,09:29:01
485,0.831,1,09:29:02
486,0.839,1,09:29:03
487,0.79,1,09:29:03
488,0.806,1,09:29:04
489,0.837,1,09:29:05
490,0.849,1,09:29:06
491,0.839,1,09:29:07
492,0.857,1,09:29:08
493,0.892,1,09:29:09
494,0.895,1,09:29:09
495,0.911,1,09:29:10
496,0.915,1,09:29:11
497,0.907,1,09:29:12
498,0.905,1,09:29:13
499,0.929,1,09:29:14
500,0.945,1,09:29:15
501,0.975,1,09:29:16
502,0.981,1,09:29:17
503,0.933,1,09:29:18
504,0.949,1,09:29:19
505,0.929,1,09:29:20
506,0.957,1,09:29:28
507,0.949,1,09:29:29
508,0.905,1,09:29:30
509,0.911,1,09:29:31
510,0.881,1,09:29:32
511,0.881,1,09:29:32
512,0.876,1,09:29:33
513,0.81,1,09:29:34
514,0.835,1,09:29:35
515,0.854,1,09:29:36
516,0.854,1,09:29:37
517,0.828,1,09:29:37
518,0.852,1,09:29:38
519,0.833,1,09:29:39
520,0.875,1,09:29:40
521,0.916,1,09:29:41
522,0.948,1,09:29:42
523,0.931,1,09:29:43
524,0.918,1,09:29:44
525,0.909,1,09:29:45
526,0.9,1,09:29:46
527,0.947,1,09:29:46
528,0.928,1,09:29:47
529,0.876,1,09:29:48
530,0.892,1,09:29:49
531,0.913,1,09:29:50
532,0.938,1,09:29:51
533,0.954,1,09:29:52
534,0.957,1,09:29:53
535,0.854,1,09:30:01
536,0.832,1,09:30:02
537,0.836,1,09:30:03
538,0.817,1,09:30:03
539,0.793,1,09:30:04
540,0.781,1,09:30:05
541,0.765,1,09:30:06
542,0.795,1,09:30:07
543,0.844,1,09:30:07
544,0.945,1,09:30:08
545,0.969,1,09:30:09
546,0.938,1,09:30:10
547,0.936,1,09:30:11
548,0.874,1,09:30:12
549,0.842,1,09:30:13
550,0.802,1,09:30:14
551,0.755,1,09:30:14
552,0.736,1,09:30:15
553,0.793,1,09:30:16
554,0.83,1,09:30:17
555,0.805,1,09:30:18
556,0.797,1,09:30:18
557,0.874,1,09:30:19
558,0.95,1,09:30:20
559,0.985,1,09:30:21
560,0.961,1,09:30:22
561,0.961,1,09:30:23
562,0.941,1,09:30:24
563,0.923,1,09:30:25
564,0.906,1,09:30:26
565,1.017,1,09:30:34
566,0.995,1,09:30:35
567,0.97,1,09:30:36
568,0.947,1,09:30:37
569,0.87,1,09:30:38
570,0.879,1,09:30:39
571,0.893,1,09:30:40
572,0.953,1,09:30:41
573,1.02,1,09:30:42
574,0.989,1,09:30:43
575,0.961,1,09:30:44
576,0.964,1,09:30:45
577,0.96,1,09:30:46
578,0.961,1,09:30:47
579,0.929,1,09:30:48
580,0.884,1,09:30:48
581,0.922,1,09:30:49
582,0.966,1,09:30:50
583,0.963,1,09:30:51
584,0.937,1,09:30:52
585,0.902,1,09:30:53
586,0.872,1,09:30:54
587,0.822,1,09:30:55
588,0.848,1,09:30:56
589,0.881,1,09:30:56
590,0.847,1,09:30:57
591,0.884,1,09:30:58
592,0.883,1,09:30:59
593,0.898,1,09:31:07
594,0.963,1,09:31:08
595,0.969,1,09:31:09
596,0.951,1,09:31:10
597,0.957,1,09:31:11
598,0.926,1,09:31:12
599,0.821,1,09:31:13
600,0.829,1,09:31:14
601,0.85,1,09:31:15
602,0.963,1,09:31:16
603,1.077,1,09:31:17
604,1.052,1,09:31:18
605,0.991,1,09:31:19
606,0.973,1,09:31:20
607,0.92,1,09:31:21
608,0.864,1,09:31:21
609,0.835,1,09:31:22
610,0.834,1,09:31:23
611,0.877,1,09:31:24
612,0.899,1,09:31:25
613,0.896,1,09:31:26
614,0.899,1,09:31:27
615,0.882,1,09:31:28
616,0.866,1,09:31:28
617,0.905,1,09:31:29
618,0.985,1,09:31:30
619,0.947,1,09:31:31
620,0.899,1,09:31:32
621,0.936,1,09:31:40
622,0.914,1,09:31:41
623,0.939,1,09:31:41
624,0.927,1,09:31:42
625,0.922,1,09:31:43
626,0.986,1,09:31:44
627,1.014,1,09:31:45
628,0.877,1,09:31:46
629,0.917,1,09:31:47
630,0.956,1,09:31:48
631,1.002,1,09:31:49
632,0.986,1,09:31:50
633,0.94,1,09:31:51
634,0.917,1,09:31:52
635,0.913,1,09:31:53
636,0.884,1,09:31:54
637,0.853,1,09:31:55
638,0.875,1,09:31:55
639,0.918,1,09:31:56
640,0.913,1,09:31:57
641,0.897,1,09:31:58
642,0.891,1,09:31:59
643,0.834,1,09:32:00
644,0.839,1,09:32:01
645,0.85,1,09:32:02
646,0.85,1,09:32:02
647,0.834,1,09:32:03
648,0.839,1,09:32:04
649,0.861,1,09:32:05
650,0.81,1,09:32:13
651,0.794,1,09:32:14
652,0.757,1,09:32:14
653,0.719,1,09:32:15
654,0.753,1,09:32:16
655,0.8,1,09:32:17
656,0.852,1,09:32:17
657,0.912,1,09:32:18
658,0.923,1,09:32:19
659,0.924,1,09:32:20
660,0.91,1,09:32:21
661,0.873,1,09:32:22
662,0.839,1,09:32:23
663,0.813,1,09:32:24
664,0.813,1,09:32:24
665,0.822,1,09:32:25
666,0.861,1,09:32:26
667,0.987,1,09:32:27
668,0.993,1,09:32:28
669,0.982,1,09:32:29
670,1.031,1,09:32:30
671,1.063,1,09:32:31
672,1.036,1,09:32:32
673,1.025,1,09:32:33
674,0.988,1,09:32:34
675,0.931,1,09:32:35
676,0.945,1,09:32:36
677,0.913,1,09:32:37
678,0.87,1,09:32:38
679,1.061,1,09:32:46
680,1.063,1,09:32:47
681,1.04,1,09:32:48
682,0.998,1,09:32:49
683,0.956,1,09:32:50
684,0.915,1,09:32:51
685,0.869,1,09:32:52
686,0.86,1,09:32:52
687,0.886,1,09:32:53
688,0.938,1,09:32:54
689,0.93,1,09:32:55
690,0.863,1,09:32:56
691,0.864,1,09:32:57
692,0.891,1,09:32:58
693,0.936,1,09:32:59
694,0.978,1,09:33:00
695,0.985,1,09:33:01
696,0.983,1,09:33:02
697,0.977,1,09:33:03
698,0.966,1,09:33:04
699,0.95,1,09:33:05
700,0.932,1,09:33:05
701,0.929,1,09:33:06
702,0.843,1,09:33:07
703,0.857,1,09:33:08
704,0.903,1,09:33:09
705,0.902,1,09:33:10
706,0.902,1,09:33:11
707,0.763,1,09:33:19
708,0.746,1,09:33:19
709,0.768,1,09:33:20
710,0.857,1,09:33:21
711,1.03,1,09:33:22
712,1.079,1,09:33:23
713,1.006,1,09:33:24
714,0.943,1,09:33:25
715,0.89,1,09:33:26
716,0.882,1,09:33:27
717,0.876,1,09:33:28
718,0.855,1,09:33:28
719,0.868,1,09:33:29
720,0.846,1,09:33:30
721,0.82,1,09:33:31
722,0.819,1,09:33:32
723,0.858,1,09:33:33
724,0.882,1,09:33:34
725,0.865,1,09:33:34
726,0.813,1,09:33:35
727,0.837,1,09:33:36
728,0.852,1,09:33:37
729,0.883,1,09:33:38
730,0.901,1,09:33:39
731,0.935,1,09:33:40
732,0.937,1,09:33:41
733,0.932,1,09:33:42
734,0.893,1,09:33:42
735,0.891,1,09:33:43
736,0.883,1,09:33:44
737,0.909,1,09:33:52
738,0.931,1,09:33:53
739,0.969,1,09:33:54
740,0.961,1,09:33:55
741,0.953,1,09:33:56
742,0.946,1,09:33:57
743,0.936,1,09:33:58
744,0.923,1,09:33:59
745,0.936,1,09:34:00
746,0.963,1,09:34:01
747,1.001,1,09:34:02
748,1.053,1,09:34:03
749,0.996,1,09:34:04
750,0.922,1,09:34:05
751,0.892,1,09:34:06
752,0.902,1,09:34:07
753,0.957,1,09:34:08
754,0.952,1,09:34:09
755,0.928,1,09:34:09
756,0.896,1,09:34:10
757,0.884,1,09:34:11
758,0.853,1,09:34:12
759,0.86,1,09:34:13
760,0.916,1,09:34:14
761,0.929,1,09:34:15
762,0.942,1,09:34:16
763,0.92,1,09:34:17
764,0.889,1,09:34:25
765,0.872,1,09:34:26
766,0.88,1,09:34:26
767,0.87,1,09:34:27
768,0.896,1,09:34:28
769,0.916,1,09:34:29
770,0.88,1,09:34:30
771,0.884,1,09:34:31
772,0.866,1,09:34:32
773,0.874,1,09:34:33
774,0.878,1,09:34:34
775,0.875,1,09:34:34
776,0.839,1,09:34:35
777,0.8,1,09:34:36
778,0.788,1,09:34:37
779,0.825,1,09:34:38
780,0.902,1,09:34:39
781,0.911,1,09:34:39
782,0.934,1,09:34:40
783,0.981,1,09:34:41
784,0.978,1,09:34:42
785,0.974,1,09:34:43
786,1.0,1,09:34:44
787,0.951,1,09:34:45
788,0.923,1,09:34:46
789,0.913,1,09:34:47
790,0.899,1,09:34:48
791,0.92,1,09:34:49
792,0.892,1,09:34:50
793,0.831,1,09:34:58
794,0.813,1,09:34:59
795,0.776,1,09:34:59
796,0.78,1,09:35:00
797,0.775,1,09:35:01
798,0.728,1,09:35:02
799,0.722,1,09:35:02
800,0.739,1,09:35:03
801,0.751,1,09:35:04
802,0.759,1,09:35:05
803,0.759,1,09:35:05
804,0.78,1,09:35:06
805,0.854,1,09:35:07
806,0.979,1,09:35:08
807,0.995,1,09:35:09
808,0.971,1,09:35:10
809,0.94,1,09:35:11
810,0.893,1,09:35:12
811,0.868,1,09:35:13
812,0.821,1,09:35:13
813,0.833,1,09:35:14
814,0.864,1,09:35:15
815,0.906,1,09:35:16
816,0.93,1,09:35:17
817,1.021,1,09:35:18
818,1.08,1,09:35:19
819,0.965,1,09:35:20
820,0.947,1,09:35:21
821,0.971,1,09:35:22
822,0.972,1,09:35:23
823,0.998,1,09:35:31
824,0.965,1,09:35:32
825,0.965,1,09:35:33
826,0.958,1,09:35:34
827,0.94,1,09:35:35
828,0.924,1,09:35:35
829,0.912,1,09:35:36
830,0.933,1,09:35:37
831,0.885,1,09:35:38
832,0.881,1,09:35:39
833,0.929,1,09:35:40
834,1.009,1,09:35:41
835,1.02,1,09:35:42
836,0.949,1,09:35:43
837,0.877,1,09:35:44
838,0.872,1,09:35:45
839,0.862,1,09:35:46
840,0.808,1,09:35:46
841,0.847,1,09:35:47
842,0.894,1,09:35:48
843,0.938,1,09:35:49
844,0.937,1,09:35:50
845,0.931,1,09:35:51
846,0.888,1,09:35:52
847,0.854,1,09:35:53
848,0.843,1,09:35:54
849,0.858,1,09:35:54
850,0.873,1,09:35:55
851,0.867,1,09:35:56
852,0.81,1,09:36:04
853,0.809,1,09:36:05
854,0.813,1,09:36:06
855,0.781,1,09:36:07
856,0.815,1,09:36:07
857,0.896,1,09:36:08
858,0.866,1,09:36:09
859,0.912,1,09:36:10
860,0.948,1,09:36:11
861,0.955,1,09:36:12
862,0.881,1,09:36:13
863,0.884,1,09:36:14
864,0.878,1,09:36:15
865,0.859,1,09:36:16
866,0.841,1,09:36:16
867,0.803,1,09:36:17
868,0.814,1,09:36:18
869,0.873,1,09:36:19
870,0.972,1,09:36:20
871,0.998,1,09:36:21
872,0.953,1,09:36:22
873,0.96,1,09:36:23
874,0.876,1,09:36:24
875,0.875,1,09:36:25
876,0.858,1,09:36:25
877,0.835,1,09:36:26
878,0.822,1,09:36:27
879,0.812,1,09:36:28
880,0.805,1,09:36:29
881,0.822,1,09:36:29
882,0.888,1,09:36:37
883,0.906,1,09:36:38
884,0.904,1,09:36:39
885,0.855,1,09:36:40
886,0.894,1,09:36:41
887,0.916,1,09:36:42
888,0.93,1,09:36:43
889,0.917,1,09:36:44
890,0.918,1,09:36:45
891,0.921,1,09:36:45
892,0.919,1,09:36:46
893,0.956,1,09:36:47
894,0.95,1,09:36:48
895,0.916,1,09:36:49
896,0.908,1,09:36:50
897,0.844,1,09:36:51
898,0.844,1,09:36:52
899,0.859,1,09:36:53
900,0.951,1,09:36:54
901,0.986,1,09:36:55
902,1.032,1,09:36:56
903,1.005,1,09:36:57
904,0.974,1,09:36:58
905,0.933,1,09:36:59
906,0.918,1,09:36:59
907,0.873,1,09:37:00
908,0.829,1,09:37:01
909,0.796,1,09:37:02
910,0.928,1,09:37:10
911,0.914,1,09:37:10
912,0.909,1,09:37:11
913,0.843,1,09:37:12
914,0.857,1,09:37:13
915,0.866,1,09:37:14
916,0.907,1,09:37:15
917,0.938,1,09:37:16
918,0.936,1,09:37:17
919,0.928,1,09:37:18
920,0.924,1,09:37:19
921,0.916,1,09:37:19
922,0.852,1,09:37:20
923,0.882,1,09:37:21
924,0.877,1,09:37:22
925,0.871,1,09:37:23
926,0.891,1,09:37:24
927,0.923,1,09:37:25
928,0.921,1,09:37:26
929,0.886,1,09:37:27
930,0.884,1,09:37:27
931,0.859,1,09:37:28
932,0.846,1,09:37:29
933,0.88,1,09:37:30
934,0.882,1,09:37:31
935,0.878,1,09:37:32
936,0.829,1,09:37:33
937,0.815,1,09:37:33
938,0.828,1,09:37:34
939,0.869,1,09:37:35
940,0.798,1,09:37:43
941,0.765,1,09:37:43
942,0.804,1,09:37:44
943,0.883,1,09:37:45
944,0.942,1,09:37:46
945,0.934,1,09:37:47
946,0.932,1,09:37:48
947,0.918,1,09:37:49
948,0.844,1,09:37:50
949,0.768,1,09:37:50
950,0.731,1,09:37:51
951,0.736,1,09:37:52
952,0.83,1,09:37:53
953,0.889,1,09:37:54
954,0.917,1,09:37:54
955,0.887,1,09:37:55
956,0.894,1,09:37:56
957,0.886,1,09:37:57
958,0.878,1,09:37:58
959,0.897,1,09:37:59
960,0.874,1,09:38:00
961,0.923,1,09:38:01
962,0.993,1,09:38:02
963,0.981,1,09:38:03
964,0.952,1,09:38:04
965,0.921,1,09:38:05
966,0.854,1,09:38:05
967,0.883,1,09:38:06
968,0.937,1,09:38:07
969,0.99,1,09:38:08
970,0.936,1,09:38:16
971,0.851,1,09:38:16
972,0.856,1,09:38:17
973,0.858,1,09:38:18
974,0.882,1,09:38:19
975,0.867,1,09:38:20
976,0.901,1,09:38:21
977,0.933,1,09:38:22
978,0.871,1,09:38:23
979,0.879,1,09:38:24
980,0.894,1,09:38:24
981,0.898,1,09:38:25
982,0.878,1,09:38:26
983,0.852,1,09:38:27
984,0.841,1,09:38:28
985,0.781,1,09:38:29
986,0.8,1,09:38:29
987,0.822,1,09:38:30
988,0.894,1,09:38:31
989,0.924,1,09:38:32
990,0.913,1,09:38:33
991,0.947,1,09:38:34
992,0.938,1,09:38:35
993,0.922,1,09:38:36
994,0.944,1,09:38:37
995,0.949,1,09:38:38
996,0.944,1,09:38:39
997,0.882,1,09:38:40
998,0.856,1,09:38:40
