time,env_temperature,env_pressure,altitude,env_humidity,env_co2
47.0,29.93,991.47,189.15,18.69,733
48.0,29.93,991.47,189.15,18.51,733
49.0,29.91,991.39,189.83,18.52,733
50.0,29.93,991.53,188.68,18.17,733
51.0,29.93,991.5,188.92,18.76,733
52.0,29.92,991.45,189.76,17.96,733
53.0,29.93,991.55,188.58,18.1,733
54.0,29.92,991.48,189.05,18.43,733
55.0,29.91,991.45,189.36,18.52,733
56.0,29.91,991.45,189.36,18.54,733
57.0,29.91,991.49,188.96,18.34,733
58.0,29.91,991.49,188.96,17.84,733
59.0,29.92,991.54,188.96,18.98,733
60.0,29.91,991.44,189.43,18.73,733
61.0,29.91,991.44,189.43,18.55,733
62.0,29.91,991.44,189.43,18.49,733
63.0,29.9,991.43,189.5,18.39,733
64.0,29.91,991.49,188.96,18.45,733
65.0,29.91,991.5,189.36,18.4,733
66.0,29.9,991.48,189.09,17.96,733
67.0,29.89,991.53,188.62,18.28,733
68.0,29.9,991.42,189.57,18.35,733
69.0,29.91,991.44,189.43,18.33,733
70.0,29.89,991.43,189.47,18.31,729
71.0,29.9,991.46,189.26,18.3,729
72.0,29.89,991.4,189.71,18.27,729
73.0,29.91,991.44,189.43,18.27,729
74.0,29.91,991.41,189.67,18.28,729
75.0,29.9,991.48,189.09,17.94,729
76.0,29.89,991.43,189.4,17.94,729
77.0,29.9,991.43,189.5,18.13,729
78.0,29.88,991.45,189.3,18.24,729
79.0,29.9,991.42,189.57,18.26,729
80.0,29.89,991.46,189.23,18.26,729
81.0,29.89,991.46,189.23,18.2,729
82.0,29.88,991.39,189.37,18.37,729
83.0,29.89,991.46,189.23,18.67,729
84.0,29.88,991.4,189.78,18.25,729
85.0,29.89,991.4,189.71,18.24,729
86.0,29.89,991.4,189.71,18.24,729
87.0,29.9,991.45,189.33,17.89,729
88.0,29.89,991.43,189.71,18.53,729
89.0,29.89,991.44,189.47,18.82,729
90.0,29.89,991.46,189.23,18.46,729
91.0,29.89,991.4,189.71,18.25,729
92.0,29.89,991.43,189.47,18.25,729
93.0,29.89,991.43,189.47,18.25,729
94.0,29.9,991.42,189.57,18.45,729
95.0,29.89,991.38,189.71,17.47,729
96.0,29.89,991.4,189.71,18.34,729
97.0,29.89,991.43,189.47,18.27,729
98.0,29.89,991.44,189.4,18.26,729
99.0,29.88,991.4,189.78,18.54,729
100.0,29.89,991.4,189.71,19.15,729
101.0,29.88,991.4,189.0,18.04,726
102.0,29.89,991.4,189.71,18.34,726
103.0,29.89,991.44,189.4,18.59,726
104.0,29.9,991.45,189.4,18.23,726
105.0,29.88,991.45,189.3,18.36,726
106.0,29.89,991.4,189.71,18.29,726
107.0,29.89,991.43,189.47,18.28,726
108.0,29.89,991.4,189.71,18.28,726
109.0,29.9,991.42,189.57,18.34,726
110.0,29.9,991.48,189.81,17.56,726
111.0,29.9,991.42,189.57,18.46,726
112.0,29.9,991.41,189.64,18.58,726
113.0,29.91,991.49,188.96,18.26,726
114.0,29.91,991.45,189.36,18.3,726
115.0,29.91,991.38,189.91,18.33,726
116.0,29.91,991.49,188.96,17.97,726
117.0,29.9,991.43,189.5,18.52,726
118.0,29.91,991.44,189.36,18.38,726
119.0,29.91,991.37,189.97,18.19,726
120.0,29.91,991.41,189.67,18.25,726
121.0,29.91,991.44,189.43,18.25,726
122.0,29.9,991.4,189.74,18.25,726
123.0,29.91,991.44,189.43,18.76,726
124.0,29.92,991.4,189.36,17.87,726
125.0,29.91,991.39,189.7,18.52,726
126.0,29.92,991.51,188.82,18.3,726
127.0,29.92,991.45,189.29,18.27,726
128.0,29.92,991.43,189.46,18.25,726
129.0,29.92,991.4,189.76,17.81,726
130.0,29.91,991.44,189.43,18.12,726
131.0,29.91,991.49,189.81,18.87,726
132.0,29.9,991.46,189.26,18.32,724
133.0,29.9,991.44,189.43,17.95,724
134.0,29.9,991.39,189.81,18.2,724
135.0,29.9,991.39,189.81,18.18,724
136.0,29.88,991.42,189.54,18.16,724
137.0,29.89,991.4,189.71,18.23,724
138.0,29.89,991.43,189.47,17.74,724
139.0,29.89,991.47,189.13,18.04,724
140.0,29.88,991.39,189.85,18.14,724
141.0,29.88,991.4,189.78,18.14,724
142.0,29.88,991.44,189.37,18.59,724
143.0,29.88,991.39,189.37,19.1,724
144.0,29.89,991.46,189.3,17.89,724
145.0,29.89,991.4,189.71,18.19,724
146.0,29.89,991.46,189.23,18.17,724
147.0,29.89,991.46,189.23,18.11,724
148.0,29.89,991.47,189.16,17.96,724
149.0,29.89,991.46,189.47,18.21,724
150.0,29.89,991.45,189.3,18.15,724
151.0,29.88,991.37,190.01,18.17,724
152.0,29.89,991.4,189.71,18.2,724
153.0,29.88,991.45,189.3,18.19,724
154.0,29.88,991.36,190.08,17.57,724
155.0,29.89,991.52,188.83,18.59,724
156.0,29.9,991.48,189.09,18.02,724
157.0,29.89,991.4,189.71,18.19,724
158.0,29.88,991.47,189.13,18.17,724
159.0,29.88,991.44,189.37,18.08,724
160.0,29.88,991.42,189.37,18.73,724
161.0,29.88,991.36,190.01,18.52,724
162.0,29.88,991.45,189.3,18.07,724
163.0,29.88,991.48,189.07,18.15,717
164.0,29.86,991.42,189.58,18.14,717
165.0,29.88,991.45,189.3,18.13,717
166.0,29.87,991.46,189.28,18.17,717
167.0,29.87,991.44,189.44,18.13,717
168.0,29.87,991.48,189.04,18.08,717
169.0,29.86,991.41,189.11,18.15,717
170.0,29.87,991.43,189.44,17.73,717
171.0,29.86,991.45,189.34,18.15,717
172.0,29.87,991.44,189.44,18.16,717
173.0,29.87,991.43,189.51,18.16,717
174.0,29.87,991.4,189.75,18.15,717
175.0,29.87,991.48,189.51,17.71,717
176.0,29.87,991.43,189.58,17.63,717
177.0,29.86,991.36,190.05,18.16,717
178.0,29.87,991.43,189.51,18.16,717
179.0,29.86,991.45,189.34,18.17,717
180.0,29.87,991.4,189.75,17.35,717
181.0,29.86,991.42,188.9,18.65,717
182.0,29.87,991.44,189.37,18.11,717
183.0,29.86,991.41,189.65,18.24,717
184.0,29.87,991.41,189.68,18.22,717
185.0,29.87,991.37,189.99,18.22,717
186.0,29.88,991.44,189.37,18.67,717
187.0,29.88,991.44,189.37,18.51,717
188.0,29.88,991.33,190.32,18.97,717
189.0,29.88,991.42,189.61,18.39,717
190.0,29.88,991.44,189.37,18.2,717
191.0,29.89,991.46,189.23,18.22,717
192.0,29.87,991.46,189.28,18.4,717
193.0,29.88,991.5,189.37,18.02,717
194.0,29.87,991.34,189.65,17.32,710
195.0,29.87,991.46,189.28,18.57,710
196.0,29.87,991.43,189.04,17.77,710
197.0,29.88,991.41,189.65,18.37,710
198.0,29.87,991.44,189.44,18.21,710
199.0,29.85,991.4,189.72,18.17,710
200.0,29.87,991.48,189.04,18.17,710
201.0,29.87,991.48,189.04,17.71,710
202.0,29.86,991.42,189.58,18.24,710
203.0,29.86,991.49,189.11,17.87,710
204.0,29.86,991.41,189.65,18.3,710
205.0,29.85,991.4,189.72,18.13,710
206.0,29.87,991.4,189.75,18.15,710
207.0,29.86,991.41,189.65,18.12,710
208.0,29.85,991.45,189.32,18.54,710
209.0,29.84,991.41,189.86,18.05,710
210.0,29.85,991.4,189.58,18.09,710
211.0,29.85,991.39,189.79,17.88,710
212.0,29.85,991.39,189.79,18.03,710
213.0,29.85,991.45,189.32,18.03,710
214.0,29.85,991.39,189.79,18.02,710
215.0,29.84,991.39,189.86,17.99,710
216.0,29.84,991.43,189.93,17.24,710
217.0,29.84,991.38,189.79,17.59,710
218.0,29.86,991.41,189.65,17.97,710
219.0,29.86,991.41,189.65,18.01,710
220.0,29.84,991.38,189.93,18.02,710
221.0,29.85,991.39,189.79,18.09,710
222.0,29.84,991.39,189.93,18.26,710
223.0,29.83,991.49,188.98,18.2,710
224.0,29.83,991.48,189.05,18.0,710
225.0,29.84,991.43,189.45,18.0,707
226.0,29.83,991.47,189.12,18.0,707
227.0,29.83,991.42,189.59,17.99,707
228.0,29.83,991.42,189.59,18.41,707
229.0,29.83,991.45,189.36,18.54,707
230.0,29.83,991.36,189.12,18.38,707
231.0,29.83,991.42,189.59,18.04,707
232.0,29.83,991.47,189.12,18.0,707
233.0,29.83,991.42,189.59,18.0,707
234.0,29.82,991.4,189.73,18.13,707
235.0,29.82,991.4,189.4,17.52,707
236.0,29.82,991.33,190.34,17.67,707
237.0,29.81,991.44,189.4,18.01,707
238.0,29.82,991.41,189.66,18.01,707
239.0,29.82,991.4,189.73,17.8,707
240.0,29.82,991.35,190.14,18.44,707
241.0,29.82,991.35,190.14,18.11,707
242.0,29.82,991.46,189.26,18.05,707
243.0,29.81,991.39,189.8,18.02,707
244.0,29.82,991.47,189.19,18.03,707
245.0,29.82,991.43,189.49,18.04,707
246.0,29.81,991.45,189.32,17.6,707
247.0,29.82,991.46,189.26,17.85,707
248.0,29.81,991.38,189.87,18.07,707
249.0,29.82,991.46,189.26,18.09,707
250.0,29.81,991.44,189.4,18.07,707
251.0,29.81,991.42,189.56,18.06,707
252.0,29.81,991.39,189.8,18.72,707
253.0,29.81,991.44,189.4,17.93,707
254.0,29.81,991.44,189.4,18.1,707
255.0,29.81,991.44,189.4,18.07,707
256.0,29.81,991.44,189.4,17.95,706
257.0,29.81,991.45,189.32,17.87,706
258.0,29.82,991.43,189.49,18.57,706
259.0,29.81,991.44,189.46,18.57,706
260.0,29.8,991.39,189.8,18.03,706
261.0,29.81,991.45,189.32,18.12,706
262.0,29.81,991.36,190.11,18.11,706
263.0,29.82,991.46,189.26,17.52,706
264.0,29.8,991.42,189.53,17.83,706
265.0,29.81,991.41,189.63,17.63,706
266.0,29.81,991.46,189.23,18.19,706
267.0,29.8,991.48,189.06,18.07,706
268.0,29.8,991.48,189.06,18.05,706
269.0,29.8,991.4,189.7,18.06,706
270.0,29.8,991.42,189.53,17.95,706
271.0,29.8,991.45,189.77,18.63,706
272.0,29.8,991.43,189.46,18.08,706
273.0,29.8,991.42,189.53,18.03,706
274.0,29.8,991.4,189.77,18.06,706
275.0,29.79,991.42,189.6,18.06,706
276.0,29.8,991.45,189.3,18.07,706
277.0,29.78,991.41,189.67,18.43,706
278.0,29.79,991.47,189.13,18.74,706
279.0,29.79,991.42,189.77,17.94,706
280.0,29.77,991.42,189.57,18.31,706
281.0,29.77,991.45,189.34,18.12,706
282.0,29.8,991.37,190.01,18.1,706
283.0,29.77,991.39,189.81,18.07,706
284.0,29.77,991.38,189.88,18.41,706
285.0,29.78,991.46,189.74,18.66,706
286.0,29.77,991.38,189.95,18.38,706
287.0,29.77,991.48,189.1,18.16,705
288.0,29.77,991.45,189.34,18.32,705
289.0,29.78,991.41,189.67,18.13,705
290.0,29.76,991.4,189.71,18.14,705
291.0,29.76,991.43,189.48,18.12,705
292.0,29.76,991.49,189.0,17.95,705
293.0,29.77,991.45,189.34,18.59,705
294.0,29.77,991.39,189.41,17.48,705
295.0,29.76,991.4,189.78,17.93,705
296.0,29.77,991.45,189.34,18.05,705
297.0,29.76,991.4,189.71,18.07,705
298.0,29.76,991.49,189.0,18.05,705
299.0,29.77,991.42,189.57,18.05,705
300.0,29.77,991.45,189.34,18.41,705
301.0,29.77,991.42,189.57,17.93,705
302.0,29.77,991.45,189.34,18.08,705
303.0,29.77,991.45,189.34,18.08,705
304.0,29.77,991.39,189.81,17.78,705
305.0,29.77,991.39,189.27,18.55,705
306.0,29.77,991.43,189.48,17.86,705
307.0,29.76,991.43,189.48,18.12,705
308.0,29.76,991.49,189.0,18.12,705
309.0,29.76,991.43,189.48,18.72,705
310.0,29.77,991.5,188.86,17.74,705
311.0,29.77,991.44,189.34,18.08,705
312.0,29.75,991.41,189.61,18.3,705
313.0,29.76,991.4,189.71,18.15,705
314.0,29.76,991.4,189.71,18.15,705
315.0,29.75,991.41,189.61,17.48,705
316.0,29.75,991.39,189.85,18.2,705
317.0,29.75,991.41,189.61,18.82,705
318.0,29.75,991.44,189.45,17.83,702
319.0,29.73,991.44,189.42,17.83,702
320.0,29.74,991.45,189.21,17.96,702
321.0,29.75,991.44,189.38,18.09,702
322.0,29.74,991.4,189.75,18.18,702
323.0,29.75,991.41,189.68,18.16,702
324.0,29.76,991.45,189.31,17.91,702
325.0,29.74,991.45,189.28,17.76,702
326.0,29.75,991.41,189.61,17.65,702
327.0,29.76,991.5,188.9,18.31,702
328.0,29.76,991.45,189.31,18.11,702
329.0,29.75,991.35,190.16,18.07,702
330.0,29.75,991.41,189.68,18.04,702
331.0,29.74,991.45,189.28,18.04,702
332.0,29.75,991.41,189.68,17.65,702
333.0,29.75,991.52,188.73,18.3,702
334.0,29.74,991.45,189.28,18.02,702
335.0,29.73,991.35,190.13,18.02,702
336.0,29.74,991.4,189.75,18.03,702
337.0,29.75,991.36,190.09,17.71,702
338.0,29.75,991.41,189.61,18.33,702
339.0,29.75,991.36,190.09,17.71,702
340.0,29.75,991.39,189.85,18.13,702
341.0,29.76,991.42,189.55,18.08,702
342.0,29.75,991.36,190.09,18.03,702
343.0,29.75,991.36,190.09,18.03,702
344.0,29.76,991.37,190.02,18.16,702
345.0,29.77,991.41,189.88,17.61,702
346.0,29.76,991.37,189.95,18.18,702
347.0,29.77,991.4,189.71,18.19,702
348.0,29.76,991.38,189.95,18.02,702
349.0,29.75,991.36,190.09,18.0,697
350.0,29.76,991.43,189.48,18.02,697
351.0,29.76,991.35,190.19,18.02,697
352.0,29.76,991.42,189.55,18.03,697
353.0,29.77,991.44,189.41,18.12,697
354.0,29.75,991.36,190.09,17.61,697
355.0,29.75,991.36,189.55,17.9,697
356.0,29.76,991.42,189.55,18.18,697
357.0,29.74,991.37,189.99,17.89,697
358.0,29.75,991.39,189.85,18.0,697
359.0,29.75,991.36,190.09,18.0,697
360.0,29.75,991.41,189.61,17.97,697
361.0,29.74,991.4,189.75,18.19,697
362.0,29.74,991.4,189.52,17.19,697
363.0,29.74,991.34,189.35,17.35,697
364.0,29.75,991.41,189.68,18.14,697
365.0,29.75,991.44,189.38,18.0,697
366.0,29.75,991.41,189.61,18.01,697
367.0,29.73,991.38,189.89,17.83,697
368.0,29.75,991.41,189.61,18.66,697
369.0,29.74,991.39,189.59,17.81,697
370.0,29.74,991.37,189.85,17.93,697
371.0,29.75,991.41,189.61,18.01,697
372.0,29.76,991.45,189.31,18.01,697
373.0,29.75,991.41,189.61,18.01,697
374.0,29.75,991.41,189.61,18.02,697
375.0,29.74,991.34,190.23,17.8,697
376.0,29.75,991.41,189.92,17.65,697
377.0,29.75,991.43,189.92,18.19,697
378.0,29.75,991.35,190.16,18.03,697
379.0,29.75,991.39,189.85,18.03,697
380.0,29.74,991.34,190.23,18.0,695
381.0,29.74,991.45,189.35,18.02,695
382.0,29.75,991.41,189.68,18.08,695
383.0,29.74,991.37,189.99,18.75,695
384.0,29.74,991.39,189.75,18.03,695
385.0,29.74,991.45,189.28,18.04,695
386.0,29.74,991.45,189.28,18.0,695
387.0,29.74,991.34,190.23,18.0,695
388.0,29.75,991.41,189.61,18.18,695
389.0,29.74,991.34,190.23,17.52,695
390.0,29.74,991.34,189.99,17.43,695
391.0,29.74,991.43,189.65,17.76,695
392.0,29.74,991.31,190.53,18.03,695
393.0,29.74,991.4,189.75,17.99,695
394.0,29.74,991.4,189.75,17.97,695
395.0,29.73,991.41,189.65,18.13,695
396.0,29.74,991.33,189.82,17.77,695
397.0,29.74,991.36,189.99,17.8,695
398.0,29.74,991.39,189.82,17.94,695
399.0,29.74,991.4,189.75,18.0,695
400.0,29.74,991.39,189.82,18.0,695
401.0,29.73,991.41,189.65,18.02,695
402.0,29.73,991.38,190.13,17.41,695
403.0,29.74,991.34,190.23,18.56,695
404.0,29.73,991.41,189.65,17.77,695
405.0,29.73,991.38,189.89,17.98,695
406.0,29.73,991.37,189.96,18.0,695
407.0,29.73,991.33,190.37,18.01,695
408.0,29.74,991.37,189.99,17.94,695
409.0,29.74,991.4,189.75,18.6,695
410.0,29.74,991.34,189.99,18.55,695
411.0,29.73,991.41,189.52,18.55,689
412.0,29.73,991.41,190.03,17.55,689
413.0,29.73,991.37,189.96,17.96,689
414.0,29.73,991.38,189.89,18.0,689
415.0,29.73,991.38,189.89,18.01,689
416.0,29.74,991.39,189.82,18.02,689
417.0,29.74,991.34,190.23,18.46,689
418.0,29.73,991.38,189.89,18.3,689
419.0,29.74,991.34,190.23,18.03,689
420.0,29.75,991.39,189.85,18.09,689
421.0,29.74,991.34,190.23,18.05,689
422.0,29.75,991.35,190.16,18.06,689
423.0,29.76,991.37,190.02,18.01,689
424.0,29.76,991.43,189.61,18.65,689
425.0,29.75,991.36,190.09,17.82,689
426.0,29.74,991.4,189.75,18.06,689
427.0,29.74,991.37,189.99,18.06,689
428.0,29.75,991.36,190.09,18.06,689
429.0,29.69,991.32,190.45,18.07,689
430.0,29.75,991.35,190.16,17.87,689
431.0,29.76,991.37,190.09,18.3,689
432.0,29.74,991.37,189.99,18.06,689
433.0,29.75,991.3,190.56,18.08,689
434.0,29.75,991.44,189.38,18.08,689
435.0,29.75,991.36,190.09,18.07,689
436.0,29.76,991.35,190.19,17.92,689
437.0,29.76,991.38,189.95,17.83,689
438.0,29.77,991.45,189.51,17.73,689
439.0,29.77,991.39,189.74,17.87,689
440.0,29.77,991.45,189.34,18.07,689
441.0,29.77,991.45,189.34,18.07,689
442.0,29.77,991.42,189.57,18.07,685
443.0,29.77,991.45,189.34,18.08,685
444.0,29.77,991.44,189.41,18.09,685
445.0,29.76,991.35,190.19,18.08,685
446.0,29.77,991.38,189.88,17.8,685
447.0,29.77,991.39,189.88,17.98,685
448.0,29.77,991.39,189.81,18.11,685
449.0,29.78,991.46,189.2,18.06,685
450.0,29.77,991.41,189.64,18.08,685
451.0,29.77,991.45,189.34,18.1,685
452.0,29.8,991.51,188.82,17.89,685
453.0,29.8,991.4,189.77,17.92,685
454.0,29.78,991.46,187.54,18.07,685
455.0,29.12,990.35,189.6,18.33,685
456.0,29.75,991.38,197.28,18.0,685
457.0,29.76,991.39,189.81,17.82,685
458.0,29.76,991.49,189.0,18.03,685
459.0,29.75,991.41,189.61,18.02,685
460.0,29.76,991.38,189.95,18.03,685
461.0,29.76,991.4,189.71,18.08,685
462.0,29.76,991.43,189.41,17.44,685
463.0,29.76,991.43,189.48,17.89,685
464.0,29.75,991.41,189.61,18.02,685
465.0,29.77,991.44,189.41,18.02,685
466.0,29.77,991.44,189.41,18.02,685
467.0,29.76,991.4,189.71,17.75,685
468.0,29.76,991.46,189.71,18.01,685
469.0,29.76,991.38,189.71,17.57,685
470.0,29.76,991.43,189.48,17.88,685
471.0,29.75,991.41,189.61,18.0,685
472.0,29.76,991.43,189.48,17.99,685
473.0,29.75,991.41,189.61,18.12,684
474.0,29.77,991.47,189.17,18.0,684
475.0,29.76,991.42,189.55,18.0,684
476.0,29.75,991.47,189.14,18.06,684
477.0,29.74,991.45,189.28,18.0,684
478.0,29.75,991.41,189.07,17.84,684
479.0,29.74,991.37,189.99,18.01,684
480.0,29.74,991.45,189.28,17.99,684
481.0,29.74,991.45,189.28,18.0,684
482.0,29.74,991.45,189.35,18.0,684
483.0,29.74,991.4,189.75,18.33,684
484.0,29.74,991.45,189.28,18.09,684
485.0,29.74,991.45,189.42,17.8,684
486.0,29.74,991.48,189.08,17.91,684
487.0,29.74,991.39,189.82,18.01,684
488.0,29.75,991.41,189.61,18.01,684
489.0,29.74,991.43,189.52,17.92,684
490.0,29.75,991.47,189.14,17.99,684
491.0,29.74,991.4,189.75,17.54,684
492.0,29.74,991.45,189.28,17.83,684
493.0,29.74,991.45,189.28,17.75,684
494.0,29.74,991.45,189.28,17.95,684
495.0,29.75,991.44,189.38,17.97,684
496.0,29.75,991.44,189.38,18.5,684
497.0,29.76,991.42,189.55,17.89,684
498.0,29.75,991.53,189.61,18.2,684
499.0,29.75,991.47,189.14,18.08,684
500.0,29.75,991.46,189.21,17.94,684
501.0,29.75,991.44,189.38,17.96,684
502.0,29.76,991.48,189.07,17.95,684
503.0,29.74,991.4,189.75,17.94,684
504.0,29.75,991.41,189.68,18.41,680
505.0,29.75,991.39,189.85,17.96,680
506.0,29.74,991.4,189.75,17.94,680
507.0,29.75,991.47,189.61,17.9,680
508.0,29.76,991.48,189.55,17.53,680
509.0,29.75,991.52,188.73,17.76,680
510.0,29.76,991.49,189.0,17.95,680
511.0,29.74,991.4,189.75,17.95,680
512.0,29.74,991.45,189.28,17.94,680
513.0,29.75,991.46,189.21,17.49,680
514.0,29.75,991.49,189.68,18.08,680
515.0,29.75,991.47,189.14,18.07,680
516.0,29.75,991.53,188.67,18.09,680
517.0,29.75,991.39,189.85,17.99,680
518.0,29.75,991.41,189.61,17.96,680
519.0,29.76,991.49,189.0,18.33,680
520.0,29.75,991.41,189.61,17.78,680
521.0,29.76,991.49,189.24,18.32,680
522.0,29.76,991.48,189.07,18.01,680
523.0,29.76,991.49,189.0,17.95,680
524.0,29.76,991.49,189.0,17.95,680
525.0,29.76,991.45,189.31,17.77,680
526.0,29.77,991.55,189.41,17.84,680
527.0,29.76,991.49,189.0,18.0,680
528.0,29.75,991.44,189.38,17.82,680
529.0,29.76,991.46,189.24,17.96,680
530.0,29.76,991.51,188.83,17.96,680
531.0,29.75,991.47,189.14,17.93,680
532.0,29.75,991.47,189.14,18.13,680
533.0,29.75,991.41,189.75,18.14,680
534.0,29.76,991.46,189.38,18.22,680
535.0,29.75,991.49,188.97,17.88,676
536.0,29.75,991.41,189.61,17.64,676
537.0,29.75,991.47,189.14,17.88,676
538.0,29.75,991.44,189.38,17.9,676
539.0,29.75,991.44,189.38,17.9,676
540.0,29.75,991.49,188.97,18.04,676
541.0,29.76,991.46,189.24,18.13,676
542.0,29.77,991.47,189.24,17.63,676
543.0,29.75,991.52,188.77,18.01,676
544.0,29.77,991.5,188.93,17.96,676
545.0,29.76,991.46,189.24,17.94,676
546.0,29.76,991.43,189.48,17.96,676
547.0,29.78,991.43,189.51,17.96,676
548.0,29.76,991.49,189.0,18.04,676
549.0,29.76,991.49,189.07,17.61,676
550.0,29.75,991.47,189.14,18.03,676
551.0,29.75,991.47,189.14,17.91,676
552.0,29.77,991.5,188.93,17.88,676
553.0,29.76,991.45,189.31,17.9,676
554.0,29.75,991.47,189.14,17.76,676
555.0,29.76,991.49,189.14,17.93,676
556.0,29.75,991.43,189.48,17.93,676
557.0,29.77,991.44,189.41,17.95,676
558.0,29.76,991.48,189.07,17.95,676
559.0,29.74,991.51,188.81,18.03,676
560.0,29.75,991.5,188.9,17.96,676
561.0,29.75,991.47,189.14,17.83,676
562.0,29.75,991.44,188.9,18.1,676
563.0,29.75,991.46,189.21,17.89,676
564.0,29.75,991.46,189.21,17.92,676
565.0,29.75,991.5,188.9,17.96,676
566.0,29.74,991.51,188.81,17.92,676
567.0,29.73,991.47,189.18,17.9,676
568.0,29.75,991.52,189.21,17.77,676
569.0,29.75,991.46,189.28,18.21,676
570.0,29.74,991.4,189.75,17.89,676
571.0,29.74,991.45,189.28,17.91,676
572.0,29.74,991.51,188.81,17.9,676
573.0,29.74,991.48,189.04,17.8,676
574.0,29.74,991.45,189.35,17.85,676
575.0,29.74,991.51,189.18,17.94,676
576.0,29.74,991.54,188.64,17.76,676
577.0,29.73,991.47,189.18,17.77,676
578.0,29.75,991.49,188.97,17.91,676
579.0,29.75,991.52,188.73,17.9,676
580.0,29.75,991.55,188.43,18.29,676
581.0,29.74,991.45,188.57,18.17,676
582.0,29.75,991.47,189.14,17.83,676
583.0,29.75,991.5,188.9,17.94,676
584.0,29.76,991.49,189.0,17.95,676
585.0,29.74,991.45,189.28,17.94,676
586.0,29.74,991.5,188.88,17.94,676
587.0,29.75,991.41,189.68,17.87,676
588.0,29.75,991.47,189.14,18.02,676
589.0,29.75,991.47,189.14,17.96,676
590.0,29.75,991.5,188.9,17.76,676
591.0,29.76,991.49,189.0,17.93,676
592.0,29.76,991.48,189.07,17.93,676
593.0,29.76,991.49,189.0,17.91,676
594.0,29.75,991.53,188.67,17.63,676
595.0,29.74,991.48,189.28,17.73,676
596.0,29.75,991.44,188.9,18.17,674
597.0,29.75,991.46,189.21,18.18,674
598.0,29.75,991.53,189.14,17.79,674
599.0,29.75,991.46,189.21,17.74,674
600.0,29.76,991.45,189.31,17.96,674
601.0,29.76,991.48,189.07,17.94,674
602.0,29.74,991.45,189.28,17.95,674
603.0,29.74,991.45,189.28,18.42,674
604.0,29.73,991.49,188.57,17.82,674
605.0,29.74,991.39,189.89,17.93,674
606.0,29.75,991.47,189.14,17.94,674
607.0,29.74,991.45,189.28,17.95,674
608.0,29.75,991.41,189.61,17.95,674
609.0,29.75,991.47,189.14,17.95,674
610.0,29.75,991.47,189.14,18.04,674
611.0,29.75,991.47,189.61,17.69,674
612.0,29.75,991.41,189.61,17.83,674
613.0,29.75,991.5,188.9,17.97,674
614.0,29.75,991.47,189.14,17.95,674
615.0,29.75,991.41,189.61,17.93,674
616.0,29.74,991.54,188.57,17.65,674
617.0,29.75,991.47,189.14,18.04,674
618.0,29.74,991.51,188.81,18.0,674
619.0,29.74,991.48,188.9,18.27,674
620.0,29.75,991.55,188.43,17.93,674
621.0,29.74,991.51,188.81,17.9,674
622.0,29.74,991.5,188.88,17.6,674
623.0,29.74,991.5,189.59,18.15,674
624.0,29.74,991.51,188.81,17.97,674
625.0,29.75,991.47,189.14,17.9,674
626.0,29.75,991.53,188.67,17.9,674
627.0,29.74,991.5,188.88,17.89,673
628.0,29.74,991.51,188.81,17.9,673
629.0,29.73,991.47,189.18,17.91,673
630.0,29.75,991.47,189.14,17.86,673
631.0,29.75,991.53,188.67,17.88,673
632.0,29.74,991.47,189.28,17.97,673
