,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
325,0,0,0,0,93.0,1,0,0,0,0.0,1,09:16:25
326,0,0,0,0,91.0,1,0,0,0,0.0,1,09:16:26
327,0,0,0,0,90.0,1,0,0,0,0.0,1,09:16:27
328,0,0,0,0,90.0,1,0,0,0,0.0,1,09:16:28
329,0,0,0,0,90.0,1,0,0,0,0.0,1,09:16:29
330,19,47,8,0,90.0,0,1,0,0,51.32,1,09:16:30
331,14,5,0,1,90.0,0,1,0,0,14.87,1,09:16:31
332,0,0,0,0,89.0,1,0,0,0,0.0,1,09:16:32
333,149,88,249,0,88.0,0,1,0,0,303.23,1,09:16:33
334,93,141,150,2,87.0,0,1,0,0,225.9,1,09:16:34
335,51,123,127,0,85.0,0,1,0,0,184.01,1,09:16:35
336,25,48,123,0,85.0,0,1,0,0,134.38,1,09:16:36
337,22,62,82,0,86.0,0,1,0,0,105.13,1,09:16:37
338,39,15,93,2,87.0,0,1,0,0,101.96,1,09:16:38
339,28,63,72,0,88.0,0,1,0,0,99.68,1,09:16:39
340,26,53,96,1,89.0,0,1,0,0,112.7,1,09:16:40
341,41,11,113,0,90.0,0,1,0,0,120.71,1,09:16:41
342,25,5,29,0,91.0,0,1,0,0,38.61,1,09:16:42
343,31,0,82,1,93.0,0,1,0,0,87.66,1,09:16:43
350,46,57,227,1,87.0,0,1,0,0,238.52,1,09:16:50
351,11,38,159,0,88.0,0,1,0,0,163.85,1,09:16:51
352,50,42,180,1,88.0,0,1,0,0,191.48,1,09:16:52
353,99,0,166,0,88.0,0,1,0,0,193.28,1,09:16:53
354,17,0,68,0,89.0,0,1,0,0,70.09,1,09:16:54
355,0,56,5,0,90.0,0,0,1,0,56.22,1,09:16:55
356,0,30,7,0,91.0,0,0,1,0,30.81,1,09:16:56
357,24,0,32,1,92.0,0,1,0,0,40.0,1,09:16:57
358,18,17,54,1,92.0,0,1,0,0,59.41,1,09:16:58
359,11,21,59,1,92.0,0,1,0,0,63.58,1,09:16:59
360,5,12,79,0,92.0,0,0,1,0,80.06,1,09:17:00
361,3,2,46,1,92.0,0,0,1,0,46.14,1,09:17:01
362,0,0,18,0,89.0,0,0,1,0,18.0,1,09:17:02
363,0,0,21,0,87.0,0,0,1,0,21.0,1,09:17:03
364,49,18,51,0,86.0,0,1,0,0,72.98,1,09:17:04
365,65,24,121,1,86.0,0,1,0,0,139.43,1,09:17:05
366,55,0,87,0,86.0,0,1,0,0,102.93,1,09:17:06
367,40,0,43,1,87.0,0,1,0,0,58.73,1,09:17:07
368,73,20,100,0,87.0,0,1,0,0,125.42,1,09:17:08
369,37,51,113,1,86.0,0,1,0,0,129.38,1,09:17:09
370,2,33,47,0,85.0,0,0,1,0,57.46,1,09:17:10
371,54,74,80,1,85.0,0,1,0,0,121.62,1,09:17:11
372,18,105,30,0,85.0,0,1,0,0,110.68,1,09:17:12
373,0,67,2,0,86.0,0,0,1,0,67.03,1,09:17:13
374,0,15,0,0,87.0,0,0,1,0,15.0,1,09:17:14
375,0,0,0,0,86.0,0,0,1,0,0.0,1,09:17:15
376,0,0,0,0,86.0,0,0,1,0,0.0,1,09:17:16
383,86,88,201,1,84.0,0,1,0,0,235.67,1,09:17:23
384,75,33,276,0,84.0,0,1,0,0,287.91,1,09:17:24
385,36,7,49,1,84.0,0,1,0,0,61.2,1,09:17:25
386,16,67,80,1,85.0,0,1,0,0,105.57,1,09:17:26
387,0,23,33,0,86.0,0,0,1,0,40.22,1,09:17:27
388,0,4,0,0,87.0,0,0,1,0,4.0,1,09:17:28
389,0,31,45,0,87.0,0,0,1,0,54.64,1,09:17:29
390,18,61,46,0,87.0,0,1,0,0,78.49,1,09:17:30
391,0,22,29,0,87.0,0,0,1,0,36.4,1,09:17:31
392,31,21,33,1,87.0,0,1,0,0,49.91,1,09:17:32
393,24,16,58,0,88.0,0,1,0,0,64.78,1,09:17:33
394,21,1,30,0,88.0,0,1,0,0,36.63,1,09:17:34
395,49,1,44,1,89.0,0,1,0,0,65.86,1,09:17:35
396,25,23,38,1,88.0,0,1,0,0,50.97,1,09:17:36
397,28,66,30,1,87.0,0,1,0,0,77.72,1,09:17:37
398,6,25,16,0,85.0,0,0,1,0,30.28,1,09:17:38
399,116,224,40,1,84.0,0,1,0,0,255.41,1,09:17:39
400,38,68,15,0,84.0,0,1,0,0,79.33,1,09:17:40
401,0,68,42,0,85.0,0,0,1,0,79.92,1,09:17:41
402,6,18,34,1,85.0,0,0,1,0,38.94,1,09:17:42
403,127,229,91,1,85.0,0,1,0,0,277.22,1,09:17:43
404,38,78,88,1,85.0,0,1,0,0,123.58,1,09:17:44
405,108,196,164,0,85.0,0,1,0,0,277.45,1,09:17:45
406,25,63,105,1,86.0,0,1,0,0,124.98,1,09:17:46
407,160,23,102,1,86.0,0,1,0,0,191.14,1,09:17:47
408,190,76,173,0,86.0,0,1,0,0,267.96,1,09:17:48
409,173,171,114,1,85.0,0,1,0,0,268.64,1,09:17:49
416,22,31,2,0,88.0,0,1,0,0,38.07,1,09:17:56
417,9,49,33,1,88.0,0,1,0,0,59.76,1,09:17:57
418,0,2,23,0,87.0,0,0,1,0,23.09,1,09:17:58
419,28,17,70,1,86.0,0,1,0,0,77.29,1,09:17:59
420,69,117,246,0,85.0,0,1,0,0,281.01,1,09:18:00
421,5,66,58,0,85.0,0,0,1,0,88.01,1,09:18:01
422,81,64,64,1,85.0,0,1,0,0,121.46,1,09:18:02
423,100,34,96,0,86.0,0,1,0,0,142.73,1,09:18:03
424,33,22,77,0,87.0,0,1,0,0,86.61,1,09:18:04
425,100,32,149,1,88.0,0,1,0,0,182.28,1,09:18:05
426,56,49,125,0,87.0,0,1,0,0,145.47,1,09:18:06
427,59,62,129,0,86.0,0,1,0,0,154.81,1,09:18:07
428,0,0,46,0,85.0,0,0,1,0,46.0,1,09:18:08
429,0,0,0,0,85.0,0,0,1,0,0.0,1,09:18:09
430,0,0,0,0,84.0,0,0,1,0,0.0,1,09:18:10
431,0,0,0,0,84.0,0,0,1,0,0.0,1,09:18:11
432,0,0,0,0,83.0,0,0,1,0,0.0,1,09:18:12
433,0,0,0,0,82.0,0,0,1,0,0.0,1,09:18:13
434,0,0,0,0,82.0,0,0,1,0,0.0,1,09:18:14
435,0,0,0,0,81.0,0,0,1,0,0.0,1,09:18:15
436,0,0,0,0,80.0,0,0,1,0,0.0,1,09:18:16
437,0,0,0,0,79.0,0,0,1,0,0.0,1,09:18:17
438,0,0,0,0,78.0,0,0,1,0,0.0,1,09:18:18
439,39,0,40,1,78.0,0,1,0,0,55.87,1,09:18:19
440,66,75,164,0,77.0,0,1,0,0,192.03,1,09:18:20
441,103,72,95,1,77.0,0,1,0,0,157.54,1,09:18:21
442,51,42,67,1,78.0,0,1,0,0,94.1,1,09:18:22
449,0,0,0,0,80.0,0,0,1,0,0.0,1,09:18:29
450,0,0,0,0,81.0,0,0,1,0,0.0,1,09:18:30
451,0,0,0,0,79.0,0,0,1,0,0.0,1,09:18:31
452,0,0,0,0,78.0,0,0,1,0,0.0,1,09:18:32
453,0,0,0,0,77.0,0,0,1,0,0.0,1,09:18:33
454,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:34
455,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:35
456,0,0,0,0,77.0,0,0,1,0,0.0,1,09:18:36
457,0,0,0,0,78.0,0,0,1,0,0.0,1,09:18:37
458,0,0,0,0,80.0,0,0,1,0,0.0,1,09:18:38
459,0,0,0,0,80.0,0,0,1,0,0.0,1,09:18:39
460,0,0,0,0,79.0,0,0,1,0,0.0,1,09:18:40
461,0,0,0,0,78.0,0,0,1,0,0.0,1,09:18:41
462,0,0,0,0,77.0,0,0,1,0,0.0,1,09:18:42
463,0,0,0,0,75.0,0,0,1,0,0.0,1,09:18:43
464,0,0,0,0,75.0,0,0,1,0,0.0,1,09:18:44
465,0,0,0,0,74.0,0,0,1,0,0.0,1,09:18:45
466,0,0,0,0,75.0,0,0,1,0,0.0,1,09:18:46
467,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:47
468,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:48
469,0,0,0,0,77.0,0,0,1,0,0.0,1,09:18:49
470,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:50
471,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:51
472,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:52
473,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:53
474,0,0,0,0,77.0,0,0,1,0,0.0,1,09:18:54
475,0,0,0,0,76.0,0,0,1,0,0.0,1,09:18:55
482,4,0,12,0,79.0,0,0,1,0,12.65,1,09:19:02
483,0,0,18,0,79.0,0,0,1,0,18.0,1,09:19:03
484,0,0,0,0,79.0,0,0,1,0,0.0,1,09:19:04
485,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:05
486,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:06
487,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:07
488,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:08
489,0,0,0,0,79.0,0,0,1,0,0.0,1,09:19:09
490,0,0,0,0,79.0,0,0,1,0,0.0,1,09:19:10
491,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:11
492,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:12
493,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:13
494,0,0,0,0,79.0,0,0,1,0,0.0,1,09:19:14
495,0,0,0,0,79.0,0,0,1,0,0.0,1,09:19:15
496,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:16
497,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:17
498,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:18
499,0,0,0,0,77.0,0,0,1,0,0.0,1,09:19:19
500,0,0,0,0,77.0,0,0,1,0,0.0,1,09:19:20
501,0,0,0,0,77.0,0,0,1,0,0.0,1,09:19:21
502,0,0,0,0,77.0,0,0,1,0,0.0,1,09:19:22
503,0,0,0,0,77.0,0,0,1,0,0.0,1,09:19:23
504,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:24
505,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:25
506,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:26
507,0,0,0,0,77.0,0,0,1,0,0.0,1,09:19:27
508,3,0,0,0,77.0,0,0,1,0,3.0,1,09:19:28
515,0,0,0,0,76.0,0,0,1,0,0.0,1,09:19:35
516,0,0,0,0,77.0,0,0,1,0,0.0,1,09:19:36
517,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:37
518,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:38
519,0,0,0,0,78.0,0,0,1,0,0.0,1,09:19:39
520,0,0,0,0,77.0,0,0,1,0,0.0,1,09:19:40
521,0,0,0,0,76.0,0,0,1,0,0.0,1,09:19:41
522,0,0,0,0,74.0,0,0,1,0,0.0,1,09:19:42
523,26,0,23,0,73.0,0,1,0,0,34.71,1,09:19:43
524,25,25,76,0,73.0,0,1,0,0,83.82,1,09:19:44
525,69,89,100,1,74.0,0,1,0,0,150.61,1,09:19:45
526,33,30,177,0,74.0,0,1,0,0,182.53,1,09:19:46
527,0,0,31,0,76.0,0,0,1,0,31.0,1,09:19:47
528,7,0,42,1,76.0,0,1,0,0,42.58,1,09:19:48
529,0,0,9,0,75.0,0,0,1,0,9.0,1,09:19:49
530,0,0,0,0,75.0,0,0,1,0,0.0,1,09:19:50
531,13,0,26,0,74.0,0,1,0,0,29.07,1,09:19:51
532,0,4,11,0,73.0,0,0,1,0,11.7,1,09:19:52
533,0,0,0,0,74.0,0,0,1,0,0.0,1,09:19:53
534,0,0,0,0,73.0,0,0,1,0,0.0,1,09:19:54
535,0,0,0,0,72.0,0,0,1,0,0.0,1,09:19:55
536,0,0,0,0,73.0,0,0,1,0,0.0,1,09:19:56
537,0,0,0,0,74.0,0,0,1,0,0.0,1,09:19:57
538,40,43,93,1,74.0,0,1,0,0,109.99,1,09:19:58
539,63,60,98,1,74.0,0,1,0,0,131.05,1,09:19:59
540,107,96,96,1,74.0,0,1,0,0,172.86,1,09:20:00
541,52,49,183,0,74.0,0,1,0,0,196.45,1,09:20:01
551,0,0,0,0,78.0,0,0,1,0,0.0,1,09:20:11
552,0,0,0,0,78.0,0,0,1,0,0.0,1,09:20:12
553,0,0,0,0,78.0,0,0,1,0,0.0,1,09:20:13
554,0,0,0,0,78.0,0,0,1,0,0.0,1,09:20:14
555,0,0,0,0,79.0,0,0,1,0,0.0,1,09:20:15
556,0,0,0,0,79.0,0,0,1,0,0.0,1,09:20:16
557,0,0,0,0,79.0,0,0,1,0,0.0,1,09:20:17
558,0,0,0,0,79.0,0,0,1,0,0.0,1,09:20:18
559,0,0,5,0,79.0,0,0,1,0,5.0,1,09:20:19
560,20,0,28,0,80.0,0,1,0,0,34.41,1,09:20:20
561,21,31,157,1,80.0,0,1,0,0,161.4,1,09:20:21
562,0,113,54,0,80.0,0,0,1,0,125.24,1,09:20:22
563,47,124,152,0,80.0,0,1,0,0,201.72,1,09:20:23
564,6,98,91,1,80.0,0,1,0,0,133.87,1,09:20:24
565,19,51,26,0,80.0,0,1,0,0,60.32,1,09:20:25
566,45,1,87,0,82.0,0,1,0,0,97.95,1,09:20:26
567,0,0,14,0,83.0,0,0,1,0,14.0,1,09:20:27
568,41,0,124,1,85.0,0,1,0,0,130.6,1,09:20:28
569,75,2,122,0,86.0,0,1,0,0,143.22,1,09:20:29
570,170,45,224,0,88.0,0,1,0,0,284.78,1,09:20:30
571,68,24,108,1,89.0,0,1,0,0,129.86,1,09:20:31
572,39,57,199,1,91.0,0,1,0,0,210.64,1,09:20:32
573,3,29,27,0,92.0,0,0,1,0,39.74,1,09:20:33
574,0,16,0,0,93.0,0,0,1,0,16.0,1,09:20:34
575,0,0,0,0,93.0,0,0,1,0,0.0,1,09:20:35
576,0,0,0,0,93.0,0,0,1,0,0.0,1,09:20:36
577,0,0,0,0,91.0,0,0,1,0,0.0,1,09:20:37
584,0,0,0,0,87.0,0,0,0,1,0.0,1,09:20:44
585,0,0,0,0,83.0,0,0,0,1,0.0,1,09:20:45
586,0,0,0,0,82.0,0,0,0,1,0.0,1,09:20:46
587,0,0,0,0,81.0,0,0,0,1,0.0,1,09:20:47
588,0,0,0,0,80.0,0,0,0,1,0.0,1,09:20:48
589,0,0,0,0,80.0,0,0,0,1,0.0,1,09:20:49
590,0,0,0,0,80.0,0,0,0,1,0.0,1,09:20:50
591,0,0,0,0,79.0,0,0,0,1,0.0,1,09:20:51
592,0,0,0,0,78.0,0,0,0,1,0.0,1,09:20:52
593,0,0,0,0,77.0,0,0,0,1,0.0,1,09:20:53
594,0,0,0,0,75.0,0,0,0,1,0.0,1,09:20:54
595,0,0,0,0,74.0,0,0,0,1,0.0,1,09:20:55
596,0,0,0,0,73.0,0,0,0,1,0.0,1,09:20:56
597,0,0,0,0,72.0,0,0,0,1,0.0,1,09:20:57
598,0,0,0,0,72.0,0,0,0,1,0.0,1,09:20:58
599,0,0,0,0,73.0,0,0,0,1,0.0,1,09:20:59
600,0,0,0,0,74.0,0,0,0,1,0.0,1,09:21:00
601,0,0,0,0,75.0,0,0,1,0,0.0,1,09:21:01
602,0,0,0,0,74.0,0,0,1,0,0.0,1,09:21:02
603,0,0,0,0,74.0,0,0,0,1,0.0,1,09:21:03
604,0,0,0,0,73.0,0,0,0,1,0.0,1,09:21:04
605,0,0,0,0,73.0,0,0,0,1,0.0,1,09:21:05
606,0,0,0,0,73.0,0,0,0,1,0.0,1,09:21:06
607,0,0,0,0,73.0,0,0,0,1,0.0,1,09:21:07
608,0,0,0,0,73.0,0,0,0,1,0.0,1,09:21:08
609,0,0,0,0,74.0,0,0,0,1,0.0,1,09:21:09
610,0,0,0,0,75.0,0,0,0,1,0.0,1,09:21:10
617,0,0,0,0,77.0,0,0,0,1,0.0,1,09:21:17
618,0,0,0,0,77.0,0,0,0,1,0.0,1,09:21:18
619,0,0,0,0,77.0,0,0,0,1,0.0,1,09:21:19
620,0,0,0,0,77.0,0,0,0,1,0.0,1,09:21:20
621,0,0,0,0,79.0,0,0,0,1,0.0,1,09:21:21
622,0,0,0,0,78.0,0,0,0,1,0.0,1,09:21:22
623,0,0,0,0,76.0,0,0,0,1,0.0,1,09:21:23
624,0,0,0,0,76.0,0,0,0,1,0.0,1,09:21:24
625,0,0,0,0,75.0,0,0,0,1,0.0,1,09:21:25
626,0,0,0,0,75.0,0,0,0,1,0.0,1,09:21:26
627,0,0,0,0,74.0,0,0,0,1,0.0,1,09:21:27
628,0,0,0,0,74.0,0,0,0,1,0.0,1,09:21:28
629,0,0,0,0,75.0,0,0,0,1,0.0,1,09:21:29
630,43,31,35,0,76.0,0,1,0,0,63.52,1,09:21:30
631,44,13,33,1,76.0,0,1,0,0,56.52,1,09:21:31
632,0,0,0,0,76.0,0,0,0,1,0.0,1,09:21:32
633,0,0,0,0,75.0,0,0,0,1,0.0,1,09:21:33
634,0,0,0,0,75.0,0,0,0,1,0.0,1,09:21:34
635,9,1,0,0,76.0,0,1,0,0,9.06,1,09:21:35
636,86,196,67,1,78.0,0,1,0,0,224.28,1,09:21:36
637,31,257,110,0,80.0,0,1,0,0,281.26,1,09:21:37
638,24,22,29,0,83.0,0,1,0,0,43.6,1,09:21:38
639,0,1,0,0,84.0,0,0,1,0,1.0,1,09:21:39
640,0,0,0,0,85.0,0,0,1,0,0.0,1,09:21:40
641,0,0,0,0,85.0,0,0,1,0,0.0,1,09:21:41
642,14,6,16,0,85.0,0,1,0,0,22.09,1,09:21:42
643,38,73,97,1,85.0,0,1,0,0,127.21,1,09:21:43
650,1,0,46,0,82.0,0,0,1,0,46.01,1,09:21:50
651,0,0,43,0,83.0,0,0,1,0,43.0,1,09:21:51
652,0,0,0,0,84.0,0,0,1,0,0.0,1,09:21:52
653,0,0,0,0,84.0,0,0,1,0,0.0,1,09:21:53
654,0,0,0,0,84.0,0,0,1,0,0.0,1,09:21:54
655,0,0,0,0,82.0,0,0,1,0,0.0,1,09:21:55
656,0,1,0,0,80.0,0,0,1,0,1.0,1,09:21:56
657,37,28,20,1,80.0,0,1,0,0,50.53,1,09:21:57
658,25,62,33,1,80.0,0,1,0,0,74.55,1,09:21:58
659,9,0,0,0,81.0,0,1,0,0,9.0,1,09:21:59
660,0,0,0,0,81.0,0,0,0,1,0.0,1,09:22:00
661,0,0,0,0,82.0,0,0,0,1,0.0,1,09:22:01
662,0,0,0,0,82.0,0,0,0,1,0.0,1,09:22:02
663,0,0,0,0,82.0,0,0,0,1,0.0,1,09:22:03
664,0,0,0,0,82.0,0,0,0,1,0.0,1,09:22:04
665,0,0,0,0,80.0,0,0,0,1,0.0,1,09:22:05
666,0,0,0,0,79.0,0,0,0,1,0.0,1,09:22:06
667,0,0,0,0,77.0,0,0,0,1,0.0,1,09:22:07
668,0,0,0,0,76.0,0,0,0,1,0.0,1,09:22:08
669,0,0,0,0,76.0,0,0,0,1,0.0,1,09:22:09
670,0,0,0,0,77.0,0,0,0,1,0.0,1,09:22:10
671,0,0,0,0,79.0,0,0,0,1,0.0,1,09:22:11
672,0,0,0,0,79.0,0,0,0,1,0.0,1,09:22:12
673,0,0,0,0,80.0,0,0,0,1,0.0,1,09:22:13
674,0,0,0,0,80.0,0,0,0,1,0.0,1,09:22:14
675,0,0,0,0,79.0,0,0,0,1,0.0,1,09:22:15
676,0,0,0,0,79.0,0,0,0,1,0.0,1,09:22:16
683,0,0,0,0,77.0,0,0,0,1,0.0,1,09:22:23
684,90,0,10,1,78.0,0,1,0,0,90.55,1,09:22:24
685,133,21,3,0,80.0,0,1,0,0,134.68,1,09:22:25
686,157,218,125,1,81.0,0,1,0,0,296.31,1,09:22:26
687,125,100,24,0,82.0,0,1,0,0,161.87,1,09:22:27
688,14,91,36,0,83.0,0,1,0,0,98.86,1,09:22:28
689,104,22,76,0,81.0,0,1,0,0,130.68,1,09:22:29
690,76,98,179,1,81.0,0,1,0,0,217.76,1,09:22:30
691,56,33,18,0,80.0,0,1,0,0,67.45,1,09:22:31
692,0,58,0,0,79.0,0,0,0,1,58.0,1,09:22:32
693,0,10,0,0,79.0,0,0,0,1,10.0,1,09:22:33
694,0,0,0,0,79.0,0,0,0,1,0.0,1,09:22:34
695,0,0,0,0,80.0,0,0,0,1,0.0,1,09:22:35
696,0,0,5,0,82.0,0,0,1,0,5.0,1,09:22:36
697,0,39,12,0,83.0,0,0,1,0,40.8,1,09:22:37
698,26,43,34,0,83.0,0,1,0,0,60.67,1,09:22:38
699,74,29,40,1,82.0,0,1,0,0,88.98,1,09:22:39
700,31,9,3,0,82.0,0,1,0,0,32.42,1,09:22:40
701,59,10,18,0,80.0,0,1,0,0,62.49,1,09:22:41
702,53,108,29,1,80.0,0,1,0,0,123.75,1,09:22:42
703,21,20,1,0,79.0,0,1,0,0,29.02,1,09:22:43
704,0,13,30,0,79.0,0,0,1,0,32.7,1,09:22:44
705,0,0,42,0,79.0,0,0,1,0,42.0,1,09:22:45
706,0,0,2,0,79.0,0,0,1,0,2.0,1,09:22:46
707,0,0,0,0,79.0,0,0,1,0,0.0,1,09:22:47
708,0,0,0,0,79.0,0,0,1,0,0.0,1,09:22:48
709,2,0,2,0,79.0,0,0,1,0,2.83,1,09:22:49
716,0,0,0,0,78.0,0,0,1,0,0.0,1,09:22:56
717,0,0,0,0,78.0,0,0,1,0,0.0,1,09:22:57
718,0,0,0,0,76.0,0,0,1,0,0.0,1,09:22:58
719,7,11,12,1,75.0,0,1,0,0,17.72,1,09:22:59
720,8,0,3,0,75.0,0,1,0,0,8.54,1,09:23:00
721,27,31,1,0,75.0,0,1,0,0,41.12,1,09:23:01
722,18,119,122,0,76.0,0,1,0,0,171.37,1,09:23:02
723,14,66,207,1,77.0,0,1,0,0,217.72,1,09:23:03
724,0,141,155,0,77.0,0,0,1,0,209.54,1,09:23:04
725,101,82,75,0,79.0,0,1,0,0,150.17,1,09:23:05
726,66,37,117,0,79.0,0,1,0,0,139.33,1,09:23:06
727,16,98,39,1,79.0,0,1,0,0,106.68,1,09:23:07
728,39,44,40,0,80.0,0,1,0,0,71.11,1,09:23:08
729,0,0,0,0,81.0,0,0,1,0,0.0,1,09:23:09
730,0,0,24,0,83.0,0,0,1,0,24.0,1,09:23:10
731,17,0,9,1,83.0,0,1,0,0,19.24,1,09:23:11
732,0,0,0,0,83.0,0,0,1,0,0.0,1,09:23:12
733,0,0,0,0,84.0,0,0,1,0,0.0,1,09:23:13
734,0,0,0,0,84.0,0,0,1,0,0.0,1,09:23:14
735,42,48,19,0,84.0,0,1,0,0,66.55,1,09:23:15
736,43,103,237,1,84.0,0,1,0,0,261.97,1,09:23:16
737,10,54,82,0,84.0,0,1,0,0,98.69,1,09:23:17
738,14,16,95,0,85.0,0,1,0,0,97.35,1,09:23:18
739,0,0,5,0,85.0,0,0,0,1,5.0,1,09:23:19
740,76,67,54,1,83.0,0,1,0,0,114.81,1,09:23:20
741,91,134,132,1,83.0,0,1,0,0,208.95,1,09:23:21
742,63,70,85,0,83.0,0,1,0,0,126.86,1,09:23:22
749,0,0,0,0,79.0,0,0,1,0,0.0,1,09:23:29
750,0,0,0,0,79.0,0,0,1,0,0.0,1,09:23:30
751,0,0,0,0,79.0,0,0,1,0,0.0,1,09:23:31
752,2,30,0,0,79.0,0,0,1,0,30.07,1,09:23:32
753,66,74,62,1,79.0,0,1,0,0,116.94,1,09:23:33
754,71,56,64,0,78.0,0,1,0,0,110.78,1,09:23:34
755,1,6,9,0,77.0,0,0,1,0,10.86,1,09:23:35
756,11,34,0,1,76.0,0,1,0,0,35.74,1,09:23:36
757,17,168,75,0,76.0,0,1,0,0,184.76,1,09:23:37
758,38,79,26,1,78.0,0,1,0,0,91.44,1,09:23:38
759,96,122,164,1,78.0,0,1,0,0,225.82,1,09:23:39
760,6,22,71,0,79.0,0,0,1,0,74.57,1,09:23:40
761,146,60,113,2,79.0,0,1,0,0,194.13,1,09:23:41
762,99,100,73,0,79.0,0,1,0,0,158.52,1,09:23:42
763,30,41,56,0,79.0,0,1,0,0,75.61,1,09:23:43
764,0,0,0,0,80.0,0,0,1,0,0.0,1,09:23:44
765,0,0,0,0,81.0,0,0,1,0,0.0,1,09:23:45
766,0,0,0,0,82.0,0,0,1,0,0.0,1,09:23:46
767,0,0,4,0,81.0,0,0,1,0,4.0,1,09:23:47
768,0,0,1,0,79.0,0,0,1,0,1.0,1,09:23:48
769,0,0,0,0,78.0,0,0,1,0,0.0,1,09:23:49
770,0,0,0,0,77.0,0,0,1,0,0.0,1,09:23:50
771,0,0,0,0,76.0,0,0,1,0,0.0,1,09:23:51
772,13,0,6,0,77.0,0,1,0,0,14.32,1,09:23:52
773,1,0,4,0,78.0,0,0,1,0,4.12,1,09:23:53
774,0,0,0,0,79.0,0,0,1,0,0.0,1,09:23:54
