,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
183,41,48,45,0,88.0,0,1,0,0,77.52,1,09:35:03
184,0,56,0,0,88.0,0,0,1,0,56.0,1,09:35:04
185,0,4,0,0,88.0,0,0,1,0,4.0,1,09:35:05
186,0,0,0,0,89.0,0,0,1,0,0.0,1,09:35:06
187,0,0,0,0,89.0,0,0,1,0,0.0,1,09:35:07
188,6,0,1,0,89.0,0,0,1,0,6.08,1,09:35:08
189,30,15,24,0,90.0,0,1,0,0,41.24,1,09:35:09
190,3,0,0,1,89.0,0,0,0,1,3.0,1,09:35:10
191,47,11,71,0,89.0,0,1,0,0,85.85,1,09:35:11
192,89,7,160,0,89.0,0,1,0,0,183.22,1,09:35:12
193,52,0,71,0,89.0,0,1,0,0,88.01,1,09:35:13
194,0,0,5,0,89.0,0,0,1,0,5.0,1,09:35:14
195,0,0,0,0,89.0,0,0,1,0,0.0,1,09:35:15
196,0,0,0,0,89.0,0,0,1,0,0.0,1,09:35:16
197,0,0,0,0,89.0,0,0,1,0,0.0,1,09:35:17
198,0,0,0,0,89.0,0,0,1,0,0.0,1,09:35:18
205,127,10,157,0,86.0,0,1,0,0,202.18,1,09:35:25
206,51,11,64,0,86.0,0,1,0,0,82.57,1,09:35:26
207,0,0,6,0,86.0,0,0,1,0,6.0,1,09:35:27
208,0,0,0,0,86.0,0,0,1,0,0.0,1,09:35:28
209,0,0,0,0,86.0,0,0,1,0,0.0,1,09:35:29
210,0,0,0,0,86.0,0,0,1,0,0.0,1,09:35:30
211,0,0,0,0,86.0,0,0,1,0,0.0,1,09:35:31
212,0,0,0,0,86.0,0,0,1,0,0.0,1,09:35:32
213,0,0,0,0,87.0,0,0,1,0,0.0,1,09:35:33
214,0,0,0,0,86.0,0,0,1,0,0.0,1,09:35:34
215,0,0,0,0,86.0,0,0,1,0,0.0,1,09:35:35
216,0,0,0,0,86.0,0,0,1,0,0.0,1,09:35:36
217,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:37
218,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:38
219,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:39
220,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:40
221,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:41
222,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:42
223,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:43
224,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:44
225,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:45
226,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:46
227,0,0,0,0,85.0,0,0,1,0,0.0,1,09:35:47
228,0,0,0,0,84.0,0,0,1,0,0.0,1,09:35:48
229,0,0,0,0,84.0,0,0,1,0,0.0,1,09:35:49
230,0,0,0,0,84.0,0,0,1,0,0.0,1,09:35:50
231,0,0,0,0,82.0,0,0,1,0,0.0,1,09:35:51
238,0,0,0,0,84.0,0,0,1,0,0.0,1,09:35:58
239,0,0,0,0,84.0,0,0,1,0,0.0,1,09:35:59
240,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:00
241,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:01
242,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:02
243,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:03
244,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:04
245,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:05
246,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:06
247,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:07
248,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:08
249,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:09
250,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:10
251,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:11
252,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:12
253,0,0,0,0,87.0,0,0,1,0,0.0,1,09:36:13
254,0,0,0,0,87.0,0,0,1,0,0.0,1,09:36:14
255,0,0,0,0,87.0,0,0,1,0,0.0,1,09:36:15
256,0,0,0,0,87.0,0,0,1,0,0.0,1,09:36:16
257,0,0,0,0,87.0,0,0,1,0,0.0,1,09:36:17
258,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:18
259,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:19
260,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:20
261,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:21
262,0,12,10,0,83.0,0,0,0,1,15.62,1,09:36:22
263,0,6,5,0,83.0,0,0,0,1,7.81,1,09:36:23
264,0,0,0,0,83.0,0,0,0,1,0.0,1,09:36:24
271,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:31
272,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:32
273,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:33
274,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:34
275,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:35
276,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:36
277,0,0,0,0,84.0,0,0,1,0,0.0,1,09:36:37
278,0,0,8,0,84.0,0,0,1,0,8.0,1,09:36:38
279,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:39
280,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:40
281,0,0,0,0,85.0,0,0,1,0,0.0,1,09:36:41
282,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:42
283,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:43
284,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:44
285,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:45
286,0,12,3,0,86.0,0,0,1,0,12.37,1,09:36:46
287,0,16,5,0,86.0,0,0,1,0,16.76,1,09:36:47
288,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:48
289,0,0,0,0,86.0,0,0,1,0,0.0,1,09:36:49
290,4,0,0,1,86.0,0,0,1,0,4.0,1,09:36:50
291,67,63,55,0,86.0,0,1,0,0,107.16,1,09:36:51
292,65,63,18,1,87.0,0,1,0,0,92.29,1,09:36:52
293,43,66,118,0,87.0,0,1,0,0,141.88,1,09:36:53
294,0,19,21,0,87.0,0,0,1,0,28.32,1,09:36:54
295,0,0,0,0,87.0,0,0,0,1,0.0,1,09:36:55
296,0,0,0,0,98.0,0,0,1,0,0.0,1,09:36:56
297,0,0,0,0,95.0,0,0,1,0,0.0,1,09:36:57
304,0,0,0,0,90.0,0,0,1,0,0.0,1,09:37:04
305,0,0,0,0,89.0,0,0,1,0,0.0,1,09:37:05
306,0,0,0,0,88.0,0,0,1,0,0.0,1,09:37:06
307,0,0,0,0,88.0,0,0,1,0,0.0,1,09:37:07
308,0,0,0,0,87.0,0,0,1,0,0.0,1,09:37:08
309,0,0,0,0,87.0,0,0,1,0,0.0,1,09:37:09
310,0,0,0,0,87.0,0,0,1,0,0.0,1,09:37:10
311,0,0,0,0,87.0,0,0,1,0,0.0,1,09:37:11
312,0,0,0,0,87.0,0,0,1,0,0.0,1,09:37:12
313,0,0,0,0,86.0,0,0,1,0,0.0,1,09:37:13
314,0,7,1,0,86.0,0,0,1,0,7.07,1,09:37:14
315,105,160,30,1,86.0,0,1,0,0,193.71,1,09:37:15
316,36,92,25,0,86.0,0,1,0,0,101.91,1,09:37:16
317,0,0,0,0,100.0,0,0,1,0,0.0,1,09:37:17
318,13,0,0,0,100.0,0,1,0,0,13.0,1,09:37:18
319,58,0,10,1,100.0,0,1,0,0,58.86,1,09:37:19
320,67,49,24,0,106.0,0,1,0,0,86.41,1,09:37:20
321,30,10,5,1,106.0,0,1,0,0,32.02,1,09:37:21
322,68,38,21,0,103.0,0,1,0,0,80.68,1,09:37:22
323,30,9,20,0,100.0,0,1,0,0,37.16,1,09:37:23
324,99,10,68,1,98.0,0,1,0,0,120.52,1,09:37:24
325,85,34,93,1,96.0,0,1,0,0,130.5,1,09:37:25
326,155,59,78,1,95.0,0,1,0,0,183.28,1,09:37:26
327,97,6,111,0,95.0,0,1,0,0,147.53,1,09:37:27
328,31,0,18,1,94.0,0,1,0,0,35.85,1,09:37:28
329,54,0,38,0,94.0,0,1,0,0,66.03,1,09:37:29
330,24,2,23,0,94.0,0,1,0,0,33.3,1,09:37:30
342,0,0,0,0,72.0,0,0,0,1,0.0,1,09:37:42
343,0,0,0,0,72.0,0,0,0,1,0.0,1,09:37:43
344,0,0,0,0,73.0,0,0,0,1,0.0,1,09:37:44
345,0,0,0,0,73.0,0,0,0,1,0.0,1,09:37:45
346,0,0,0,0,74.0,0,0,0,1,0.0,1,09:37:46
347,0,0,0,0,75.0,0,0,0,1,0.0,1,09:37:47
348,0,0,0,0,76.0,0,0,0,1,0.0,1,09:37:48
349,0,0,0,0,76.0,0,0,0,1,0.0,1,09:37:49
350,0,0,0,0,77.0,0,0,0,1,0.0,1,09:37:50
351,0,0,0,0,78.0,0,0,0,1,0.0,1,09:37:51
352,0,0,0,0,79.0,0,0,0,1,0.0,1,09:37:52
353,0,0,0,0,80.0,0,0,0,1,0.0,1,09:37:53
354,0,0,0,0,81.0,0,0,0,1,0.0,1,09:37:54
355,0,0,0,0,81.0,0,0,1,0,0.0,1,09:37:55
356,0,0,0,0,81.0,0,0,1,0,0.0,1,09:37:56
357,0,0,0,0,81.0,0,0,1,0,0.0,1,09:37:57
358,0,0,0,0,80.0,0,0,0,1,0.0,1,09:37:58
359,0,0,0,0,79.0,0,0,1,0,0.0,1,09:37:59
360,0,0,0,0,78.0,0,0,1,0,0.0,1,09:38:00
361,0,0,0,0,78.0,0,0,1,0,0.0,1,09:38:01
362,32,1,0,0,77.0,0,1,0,0,32.02,1,09:38:02
363,102,96,34,1,75.0,0,1,0,0,144.14,1,09:38:03
364,52,135,139,0,75.0,0,1,0,0,200.62,1,09:38:04
365,67,84,90,0,75.0,0,1,0,0,140.16,1,09:38:05
366,66,34,92,1,75.0,0,1,0,0,118.22,1,09:38:06
373,38,67,21,1,74.0,0,1,0,0,79.84,1,09:38:13
374,28,0,0,0,74.0,0,1,0,0,28.0,1,09:38:14
375,0,0,0,0,73.0,1,0,0,0,0.0,1,09:38:15
376,0,0,0,0,73.0,1,0,0,0,0.0,1,09:38:16
377,0,0,0,0,72.0,1,0,0,0,0.0,1,09:38:17
378,0,0,0,0,72.0,1,0,0,0,0.0,1,09:38:18
379,0,0,0,0,72.0,1,0,0,0,0.0,1,09:38:19
380,0,0,0,0,72.0,1,0,0,0,0.0,1,09:38:20
381,0,0,0,0,73.0,1,0,0,0,0.0,1,09:38:21
382,16,0,0,0,72.0,0,1,0,0,16.0,1,09:38:22
383,27,0,0,1,72.0,0,1,0,0,27.0,1,09:38:23
384,0,0,0,0,72.0,1,0,0,0,0.0,1,09:38:24
385,0,0,0,0,71.0,1,0,0,0,0.0,1,09:38:25
386,0,0,0,0,71.0,1,0,0,0,0.0,1,09:38:26
387,0,0,0,0,71.0,1,0,0,0,0.0,1,09:38:27
388,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:28
389,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:29
390,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:30
391,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:31
392,0,0,0,0,71.0,1,0,0,0,0.0,1,09:38:32
393,0,0,0,0,71.0,1,0,0,0,0.0,1,09:38:33
394,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:34
395,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:35
396,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:36
397,0,0,0,0,69.0,1,0,0,0,0.0,1,09:38:37
398,0,0,0,0,69.0,1,0,0,0,0.0,1,09:38:38
399,0,0,0,0,69.0,1,0,0,0,0.0,1,09:38:39
406,0,0,0,0,69.0,1,0,0,0,0.0,1,09:38:46
407,0,0,0,0,69.0,1,0,0,0,0.0,1,09:38:47
408,0,0,0,0,69.0,1,0,0,0,0.0,1,09:38:48
409,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:49
410,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:50
411,0,0,0,0,70.0,1,0,0,0,0.0,1,09:38:51
412,1,0,0,0,70.0,1,0,0,0,1.0,1,09:38:52
413,15,0,0,1,70.0,0,1,0,0,15.0,1,09:38:53
414,0,0,0,0,71.0,1,0,0,0,0.0,1,09:38:54
415,0,0,0,0,71.0,1,0,0,0,0.0,1,09:38:55
416,0,0,0,0,72.0,1,0,0,0,0.0,1,09:38:56
417,0,0,0,0,72.0,1,0,0,0,0.0,1,09:38:57
418,0,0,0,0,72.0,1,0,0,0,0.0,1,09:38:58
419,0,0,0,0,71.0,1,0,0,0,0.0,1,09:38:59
420,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:00
421,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:01
422,0,0,0,0,70.0,1,0,0,0,0.0,1,09:39:02
423,0,0,0,0,70.0,1,0,0,0,0.0,1,09:39:03
424,0,0,0,0,70.0,1,0,0,0,0.0,1,09:39:04
425,0,0,0,0,70.0,1,0,0,0,0.0,1,09:39:05
426,0,0,0,0,70.0,1,0,0,0,0.0,1,09:39:06
427,0,0,0,0,69.0,1,0,0,0,0.0,1,09:39:07
428,0,0,0,0,69.0,1,0,0,0,0.0,1,09:39:08
429,0,0,0,0,69.0,1,0,0,0,0.0,1,09:39:09
430,0,0,0,0,68.0,1,0,0,0,0.0,1,09:39:10
431,0,0,0,0,68.0,1,0,0,0,0.0,1,09:39:11
432,92,1,46,0,68.0,0,1,0,0,102.86,1,09:39:12
439,3,9,0,0,67.0,1,0,0,0,9.49,1,09:39:19
440,12,0,0,0,68.0,0,1,0,0,12.0,1,09:39:20
441,15,0,0,0,68.0,0,1,0,0,15.0,1,09:39:21
442,0,0,0,0,68.0,0,0,0,1,0.0,1,09:39:22
443,12,0,0,0,68.0,0,1,0,0,12.0,1,09:39:23
444,0,0,0,0,68.0,1,0,0,0,0.0,1,09:39:24
445,0,0,0,0,69.0,1,0,0,0,0.0,1,09:39:25
446,0,0,0,0,69.0,1,0,0,0,0.0,1,09:39:26
447,0,0,0,0,69.0,1,0,0,0,0.0,1,09:39:27
448,0,0,0,0,69.0,1,0,0,0,0.0,1,09:39:28
449,0,0,0,0,70.0,1,0,0,0,0.0,1,09:39:29
450,0,0,0,0,70.0,1,0,0,0,0.0,1,09:39:30
451,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:31
452,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:32
453,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:33
454,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:34
455,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:35
456,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:36
457,0,0,0,0,71.0,1,0,0,0,0.0,1,09:39:37
458,0,17,6,0,72.0,0,0,0,1,18.03,1,09:39:38
459,35,81,75,1,73.0,0,1,0,0,115.81,1,09:39:39
460,19,101,112,0,74.0,0,1,0,0,152.01,1,09:39:40
461,18,0,0,0,75.0,0,1,0,0,18.0,1,09:39:41
462,13,0,0,0,77.0,0,1,0,0,13.0,1,09:39:42
463,0,0,0,0,78.0,0,0,0,1,0.0,1,09:39:43
464,0,0,0,0,79.0,0,0,1,0,0.0,1,09:39:44
465,0,0,0,0,79.0,0,0,1,0,0.0,1,09:39:45
473,15,0,2,0,71.0,0,1,0,0,15.13,1,09:39:53
474,23,0,6,0,72.0,0,1,0,0,23.77,1,09:39:54
475,0,0,0,0,72.0,0,0,0,1,0.0,1,09:39:55
476,0,0,0,0,73.0,0,0,0,1,0.0,1,09:39:56
477,0,0,0,0,75.0,1,0,0,0,0.0,1,09:39:57
478,9,2,0,1,76.0,0,1,0,0,9.22,1,09:39:58
479,0,0,0,0,78.0,0,0,1,0,0.0,1,09:39:59
480,0,0,0,0,80.0,0,0,1,0,0.0,1,09:40:00
481,0,0,0,0,81.0,0,0,1,0,0.0,1,09:40:01
482,0,0,0,0,83.0,0,0,1,0,0.0,1,09:40:02
483,0,0,0,0,83.0,0,0,1,0,0.0,1,09:40:03
484,0,0,0,0,84.0,0,0,1,0,0.0,1,09:40:04
485,0,0,0,0,83.0,0,0,1,0,0.0,1,09:40:05
486,33,0,0,0,82.0,0,1,0,0,33.0,1,09:40:06
487,35,0,0,1,82.0,0,1,0,0,35.0,1,09:40:07
488,2,0,0,0,80.0,1,0,0,0,2.0,1,09:40:08
489,0,0,0,0,77.0,1,0,0,0,0.0,1,09:40:09
490,54,0,11,0,75.0,0,1,0,0,55.11,1,09:40:10
491,10,0,0,0,73.0,0,1,0,0,10.0,1,09:40:11
492,0,0,0,0,72.0,0,0,0,1,0.0,1,09:40:12
493,0,0,0,0,71.0,0,0,0,1,0.0,1,09:40:13
494,0,0,0,0,71.0,0,0,0,1,0.0,1,09:40:14
495,1,0,0,1,71.0,0,0,1,0,1.0,1,09:40:15
496,14,0,3,0,72.0,0,1,0,0,14.32,1,09:40:16
497,42,0,13,0,72.0,0,1,0,0,43.97,1,09:40:17
498,0,0,0,0,72.0,1,0,0,0,0.0,1,09:40:18
506,125,54,105,0,74.0,0,1,0,0,171.95,1,09:40:26
507,58,24,21,1,74.0,0,1,0,0,66.19,1,09:40:27
508,26,0,2,0,74.0,0,1,0,0,26.08,1,09:40:28
509,0,0,0,0,75.0,1,0,0,0,0.0,1,09:40:29
510,0,0,0,0,74.0,1,0,0,0,0.0,1,09:40:30
511,0,0,0,0,74.0,1,0,0,0,0.0,1,09:40:31
512,0,0,0,0,74.0,1,0,0,0,0.0,1,09:40:32
513,0,0,0,0,73.0,1,0,0,0,0.0,1,09:40:33
514,0,0,0,0,73.0,1,0,0,0,0.0,1,09:40:34
515,0,0,0,0,73.0,1,0,0,0,0.0,1,09:40:35
516,0,0,0,0,73.0,1,0,0,0,0.0,1,09:40:36
517,0,0,0,0,73.0,1,0,0,0,0.0,1,09:40:37
518,0,0,0,0,72.0,1,0,0,0,0.0,1,09:40:38
519,0,0,0,0,72.0,1,0,0,0,0.0,1,09:40:39
520,0,0,0,0,71.0,1,0,0,0,0.0,1,09:40:40
521,0,0,0,0,71.0,1,0,0,0,0.0,1,09:40:41
522,0,0,0,0,71.0,1,0,0,0,0.0,1,09:40:42
523,0,0,0,0,71.0,1,0,0,0,0.0,1,09:40:43
524,0,0,0,0,71.0,1,0,0,0,0.0,1,09:40:44
525,0,0,0,0,70.0,1,0,0,0,0.0,1,09:40:45
526,0,0,0,0,70.0,1,0,0,0,0.0,1,09:40:46
527,0,0,0,0,71.0,1,0,0,0,0.0,1,09:40:47
528,0,0,0,0,71.0,1,0,0,0,0.0,1,09:40:48
529,0,0,3,0,71.0,1,0,0,0,3.0,1,09:40:49
530,121,11,79,0,70.0,0,1,0,0,144.92,1,09:40:50
547,0,0,0,0,73.0,1,0,0,0,0.0,1,09:41:07
548,0,0,0,0,73.0,1,0,0,0,0.0,1,09:41:08
549,0,0,0,0,72.0,1,0,0,0,0.0,1,09:41:09
550,26,0,0,0,71.0,0,1,0,0,26.0,1,09:41:10
551,10,0,0,1,71.0,0,1,0,0,10.0,1,09:41:11
552,0,0,0,0,71.0,1,0,0,0,0.0,1,09:41:12
553,5,0,0,0,71.0,1,0,0,0,5.0,1,09:41:13
554,1,0,0,1,70.0,1,0,0,0,1.0,1,09:41:14
555,0,0,0,0,70.0,1,0,0,0,0.0,1,09:41:15
556,7,0,0,0,70.0,0,1,0,0,7.0,1,09:41:16
557,22,0,0,1,70.0,0,1,0,0,22.0,1,09:41:17
558,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:18
559,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:19
560,8,0,0,0,68.0,0,1,0,0,8.0,1,09:41:20
561,0,0,0,0,68.0,1,0,0,0,0.0,1,09:41:21
562,0,0,0,0,68.0,1,0,0,0,0.0,1,09:41:22
563,0,0,0,0,68.0,1,0,0,0,0.0,1,09:41:23
564,9,0,0,0,68.0,0,1,0,0,9.0,1,09:41:24
565,5,0,0,1,68.0,1,0,0,0,5.0,1,09:41:25
566,9,0,0,0,68.0,0,1,0,0,9.0,1,09:41:26
567,0,0,0,0,68.0,1,0,0,0,0.0,1,09:41:27
568,3,0,0,0,69.0,1,0,0,0,3.0,1,09:41:28
569,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:29
570,0,0,0,0,70.0,1,0,0,0,0.0,1,09:41:30
571,0,0,0,0,71.0,1,0,0,0,0.0,1,09:41:31
572,0,0,0,0,72.0,1,0,0,0,0.0,1,09:41:32
573,0,0,0,0,72.0,1,0,0,0,0.0,1,09:41:33
580,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:40
581,3,0,0,0,69.0,1,0,0,0,3.0,1,09:41:41
582,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:42
583,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:43
584,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:44
585,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:45
586,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:46
587,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:47
588,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:48
589,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:49
590,0,0,0,0,69.0,1,0,0,0,0.0,1,09:41:50
591,0,0,0,0,70.0,1,0,0,0,0.0,1,09:41:51
