,ibi_s,day,time
81,0.636,1,09:34:34
82,0.634,1,09:34:34
83,0.655,1,09:34:35
84,0.655,1,09:34:36
85,0.66,1,09:34:36
86,0.678,1,09:34:37
87,0.686,1,09:34:38
88,0.684,1,09:34:38
89,0.684,1,09:34:39
90,0.669,1,09:34:40
91,0.675,1,09:34:40
92,0.666,1,09:34:41
93,0.653,1,09:34:42
94,0.564,1,09:34:42
95,0.742,1,09:34:43
96,0.688,1,09:34:51
97,0.698,1,09:34:52
98,0.349,1,09:34:52
99,0.347,1,09:34:53
100,0.692,1,09:34:53
101,0.281,1,09:34:54
102,0.423,1,09:34:54
103,0.642,1,09:34:55
104,0.552,1,09:34:55
105,0.32,1,09:34:55
106,0.283,1,09:34:56
107,0.292,1,09:34:56
108,0.705,1,09:34:57
109,0.693,1,09:34:57
110,0.704,1,09:34:58
111,0.703,1,09:34:59
112,0.699,1,09:35:00
113,0.687,1,09:35:00
114,0.678,1,09:35:01
115,0.679,1,09:35:02
116,0.678,1,09:35:02
117,0.677,1,09:35:03
118,0.668,1,09:35:04
119,0.668,1,09:35:04
120,0.661,1,09:35:05
121,0.655,1,09:35:06
122,0.657,1,09:35:06
123,0.664,1,09:35:07
124,0.674,1,09:35:08
125,0.673,1,09:35:08
126,0.676,1,09:35:09
127,0.684,1,09:35:10
128,0.688,1,09:35:10
129,0.68,1,09:35:11
130,0.68,1,09:35:12
131,0.674,1,09:35:12
132,0.666,1,09:35:13
133,0.667,1,09:35:14
134,0.668,1,09:35:14
135,0.661,1,09:35:15
136,0.679,1,09:35:16
137,0.683,1,09:35:16
138,0.704,1,09:35:24
139,0.697,1,09:35:25
140,0.695,1,09:35:26
141,0.701,1,09:35:26
142,0.701,1,09:35:27
143,0.7,1,09:35:28
144,0.693,1,09:35:28
145,0.693,1,09:35:29
146,0.683,1,09:35:30
147,0.681,1,09:35:30
148,0.687,1,09:35:31
149,0.692,1,09:35:32
150,0.698,1,09:35:32
151,0.353,1,09:35:33
152,0.354,1,09:35:33
153,0.724,1,09:35:34
154,0.727,1,09:35:35
155,0.719,1,09:35:35
156,0.725,1,09:35:36
157,0.718,1,09:35:37
158,0.699,1,09:35:37
159,0.697,1,09:35:38
160,0.696,1,09:35:39
161,0.703,1,09:35:40
162,0.698,1,09:35:40
163,0.712,1,09:35:41
164,0.717,1,09:35:42
165,0.712,1,09:35:42
166,0.706,1,09:35:43
167,0.708,1,09:35:44
168,0.71,1,09:35:45
169,0.718,1,09:35:45
170,0.73,1,09:35:46
171,0.725,1,09:35:47
172,0.735,1,09:35:47
173,0.58,1,09:35:48
174,0.896,1,09:35:49
175,0.71,1,09:35:57
176,0.718,1,09:35:57
177,0.718,1,09:35:58
178,0.694,1,09:35:59
179,0.704,1,09:36:00
180,0.703,1,09:36:00
181,0.698,1,09:36:01
182,0.698,1,09:36:02
183,0.696,1,09:36:02
184,0.693,1,09:36:03
185,0.694,1,09:36:04
186,0.696,1,09:36:04
187,0.676,1,09:36:05
188,0.673,1,09:36:06
189,0.688,1,09:36:07
190,0.7,1,09:36:07
191,0.707,1,09:36:08
192,0.708,1,09:36:09
193,0.699,1,09:36:09
194,0.692,1,09:36:10
195,0.685,1,09:36:11
196,0.677,1,09:36:11
197,0.679,1,09:36:12
198,0.672,1,09:36:13
199,0.681,1,09:36:13
200,0.688,1,09:36:14
201,0.71,1,09:36:15
202,0.72,1,09:36:16
203,0.741,1,09:36:16
204,0.751,1,09:36:17
205,0.754,1,09:36:18
206,0.749,1,09:36:19
207,0.733,1,09:36:19
208,0.736,1,09:36:20
209,0.73,1,09:36:21
210,0.726,1,09:36:21
211,0.262,1,09:36:22
212,0.45,1,09:36:22
213,0.715,1,09:36:30
214,0.71,1,09:36:31
215,0.719,1,09:36:31
216,0.729,1,09:36:32
217,0.712,1,09:36:33
218,0.721,1,09:36:33
219,0.715,1,09:36:34
220,0.697,1,09:36:35
221,0.709,1,09:36:36
222,0.702,1,09:36:36
223,0.695,1,09:36:37
224,0.685,1,09:36:38
225,0.692,1,09:36:38
226,0.694,1,09:36:39
227,0.684,1,09:36:40
228,0.698,1,09:36:40
229,0.694,1,09:36:41
230,0.689,1,09:36:42
231,0.696,1,09:36:43
232,0.702,1,09:36:43
233,0.696,1,09:36:44
234,0.699,1,09:36:45
235,0.7,1,09:36:45
236,0.698,1,09:36:46
237,0.703,1,09:36:47
238,0.701,1,09:36:47
239,0.699,1,09:36:48
240,0.689,1,09:36:49
241,0.68,1,09:36:49
242,0.66,1,09:36:50
243,0.34,1,09:36:50
244,0.303,1,09:36:51
245,0.327,1,09:36:51
246,0.303,1,09:36:51
247,0.668,1,09:36:52
248,0.647,1,09:36:53
249,0.668,1,09:36:53
250,0.319,1,09:36:54
251,0.36,1,09:36:54
252,0.695,1,09:36:55
253,0.689,1,09:36:55
254,0.694,1,09:37:03
255,0.696,1,09:37:04
256,0.707,1,09:37:04
257,0.716,1,09:37:05
258,0.714,1,09:37:06
259,1.425,1,09:37:07
260,0.698,1,09:37:08
261,0.692,1,09:37:09
262,0.701,1,09:37:09
263,0.703,1,09:37:10
264,0.71,1,09:37:11
265,0.705,1,09:37:11
266,0.521,1,09:37:12
267,0.347,1,09:37:12
268,0.335,1,09:37:13
269,0.938,1,09:37:14
270,0.701,1,09:37:14
271,0.275,1,09:37:15
272,0.437,1,09:37:15
273,0.39,1,09:37:15
274,0.316,1,09:37:16
275,0.262,1,09:37:16
276,0.44,1,09:37:16
277,0.7,1,09:37:17
278,0.701,1,09:37:18
279,0.418,1,09:37:18
280,0.28,1,09:37:19
281,0.683,1,09:37:19
282,0.686,1,09:37:20
283,0.688,1,09:37:21
284,0.683,1,09:37:21
285,0.684,1,09:37:22
286,0.681,1,09:37:23
287,0.676,1,09:37:23
288,0.669,1,09:37:24
289,0.65,1,09:37:25
290,0.648,1,09:37:25
291,0.645,1,09:37:26
292,0.643,1,09:37:27
293,0.646,1,09:37:27
294,0.651,1,09:37:28
295,0.843,1,09:37:41
296,0.817,1,09:37:41
297,0.789,1,09:37:42
298,0.767,1,09:37:43
299,0.773,1,09:37:44
300,0.759,1,09:37:45
301,0.762,1,09:37:45
302,0.74,1,09:37:46
303,0.755,1,09:37:47
304,0.743,1,09:37:48
305,0.733,1,09:37:48
306,0.723,1,09:37:49
307,0.711,1,09:37:50
308,0.716,1,09:37:50
309,0.695,1,09:37:51
310,0.707,1,09:37:52
311,0.723,1,09:37:53
312,0.726,1,09:37:53
313,0.732,1,09:37:54
314,0.749,1,09:37:55
315,0.778,1,09:37:56
316,0.815,1,09:37:56
317,0.795,1,09:37:57
318,0.821,1,09:37:58
319,0.832,1,09:37:59
320,0.844,1,09:38:00
321,0.852,1,09:38:01
322,0.848,1,09:38:01
323,0.813,1,09:38:02
324,0.824,1,09:38:03
325,0.808,1,09:38:04
326,0.843,1,09:38:12
327,0.854,1,09:38:13
328,0.854,1,09:38:14
329,0.843,1,09:38:15
330,0.83,1,09:38:16
331,0.838,1,09:38:17
332,0.827,1,09:38:17
333,0.837,1,09:38:18
334,0.815,1,09:38:19
335,0.858,1,09:38:20
336,0.85,1,09:38:21
337,0.868,1,09:38:22
338,0.84,1,09:38:22
339,0.844,1,09:38:23
340,0.874,1,09:38:24
341,0.891,1,09:38:25
342,0.896,1,09:38:26
343,0.849,1,09:38:27
344,0.871,1,09:38:28
345,0.848,1,09:38:29
346,0.849,1,09:38:29
347,0.82,1,09:38:30
348,0.862,1,09:38:31
349,0.862,1,09:38:32
350,0.894,1,09:38:33
351,0.862,1,09:38:34
352,0.9,1,09:38:35
353,0.893,1,09:38:35
354,0.895,1,09:38:36
355,0.856,1,09:38:37
356,0.865,1,09:38:45
357,0.855,1,09:38:46
358,0.862,1,09:38:47
359,0.836,1,09:38:47
360,0.866,1,09:38:48
361,0.856,1,09:38:49
362,0.852,1,09:38:50
363,0.812,1,09:38:51
364,0.826,1,09:38:52
365,0.809,1,09:38:52
366,0.805,1,09:38:53
367,0.804,1,09:38:54
368,0.803,1,09:38:55
369,0.851,1,09:38:56
370,0.874,1,09:38:57
371,0.897,1,09:38:57
372,0.858,1,09:38:58
373,0.876,1,09:38:59
374,0.892,1,09:39:00
375,0.887,1,09:39:01
376,0.845,1,09:39:02
377,0.832,1,09:39:03
378,0.872,1,09:39:03
379,0.885,1,09:39:04
380,0.909,1,09:39:05
381,0.91,1,09:39:06
382,0.885,1,09:39:07
383,0.92,1,09:39:08
384,0.91,1,09:39:09
385,0.926,1,09:39:11
386,0.879,1,09:39:18
387,0.864,1,09:39:19
388,0.84,1,09:39:20
389,0.866,1,09:39:21
390,0.873,1,09:39:22
391,0.878,1,09:39:23
392,0.841,1,09:39:23
393,0.847,1,09:39:24
394,0.858,1,09:39:25
395,0.844,1,09:39:26
396,0.837,1,09:39:27
397,0.811,1,09:39:28
398,0.823,1,09:39:28
399,0.822,1,09:39:29
400,0.829,1,09:39:30
401,0.811,1,09:39:31
402,0.837,1,09:39:32
403,0.842,1,09:39:33
404,0.852,1,09:39:33
405,0.828,1,09:39:34
406,0.816,1,09:39:35
407,0.807,1,09:39:36
408,0.788,1,09:39:37
409,0.768,1,09:39:37
410,0.743,1,09:39:38
411,0.74,1,09:39:39
412,0.721,1,09:39:40
413,0.709,1,09:39:40
414,0.697,1,09:39:41
415,0.696,1,09:39:42
416,0.729,1,09:39:42
417,0.779,1,09:39:43
418,0.854,1,09:39:52
419,0.804,1,09:39:52
420,0.805,1,09:39:53
421,0.764,1,09:39:54
422,0.737,1,09:39:55
423,0.71,1,09:39:55
424,0.705,1,09:39:56
425,0.695,1,09:39:57
426,0.69,1,09:39:58
427,0.688,1,09:39:58
428,0.673,1,09:39:59
429,0.681,1,09:40:00
430,0.68,1,09:40:00
431,0.685,1,09:40:01
432,0.706,1,09:40:02
433,0.7,1,09:40:02
434,0.767,1,09:40:03
435,0.783,1,09:40:04
436,0.916,1,09:40:05
437,0.958,1,09:40:06
438,0.979,1,09:40:07
439,1.037,1,09:40:08
440,1.016,1,09:40:09
441,0.96,1,09:40:10
442,0.907,1,09:40:11
443,0.857,1,09:40:12
444,0.807,1,09:40:12
445,0.8,1,09:40:14
446,0.832,1,09:40:14
447,0.822,1,09:40:15
448,0.801,1,09:40:16
449,0.822,1,09:40:16
450,0.797,1,09:40:25
451,0.815,1,09:40:26
452,0.795,1,09:40:26
453,0.788,1,09:40:27
454,0.819,1,09:40:28
455,0.825,1,09:40:29
456,0.813,1,09:40:30
457,0.853,1,09:40:31
458,0.843,1,09:40:31
459,0.843,1,09:40:32
460,0.811,1,09:40:34
461,0.83,1,09:40:34
462,0.831,1,09:40:35
463,0.854,1,09:40:36
464,0.843,1,09:40:36
465,0.881,1,09:40:38
466,0.872,1,09:40:38
467,0.88,1,09:40:40
468,0.869,1,09:40:40
469,0.838,1,09:40:41
470,0.872,1,09:40:43
471,0.884,1,09:40:43
472,0.871,1,09:40:43
473,0.838,1,09:40:44
474,0.813,1,09:40:45
475,0.832,1,09:40:46
476,0.874,1,09:40:47
477,0.896,1,09:40:48
478,0.832,1,09:41:06
479,0.872,1,09:41:07
480,0.887,1,09:41:08
481,0.9,1,09:41:08
482,0.887,1,09:41:09
483,0.848,1,09:41:10
484,0.868,1,09:41:11
485,0.871,1,09:41:12
486,0.886,1,09:41:13
487,0.899,1,09:41:14
488,0.862,1,09:41:15
489,0.902,1,09:41:16
490,0.901,1,09:41:16
491,0.916,1,09:41:17
492,0.882,1,09:41:18
493,0.909,1,09:41:19
494,0.902,1,09:41:20
495,0.896,1,09:41:21
496,0.866,1,09:41:22
497,0.894,1,09:41:23
498,0.884,1,09:41:24
499,0.885,1,09:41:24
500,0.827,1,09:41:25
501,0.843,1,09:41:26
502,0.822,1,09:41:27
503,0.811,1,09:41:28
504,0.783,1,09:41:29
505,0.81,1,09:41:29
506,0.805,1,09:41:30
507,0.791,1,09:41:31
508,0.854,1,09:41:39
509,0.873,1,09:41:40
510,0.859,1,09:41:41
511,0.863,1,09:41:42
512,0.857,1,09:41:43
513,0.874,1,09:41:43
514,0.885,1,09:41:45
515,0.896,1,09:41:45
516,0.891,1,09:41:47
517,0.846,1,09:41:47
518,0.861,1,09:41:48
519,0.836,1,09:41:49
520,0.82,1,09:41:49
521,0.813,1,09:41:50
522,0.796,1,09:41:51
523,0.788,1,09:41:52
524,0.79,1,09:41:53
525,0.795,1,09:41:53
526,0.803,1,09:41:55
527,0.786,1,09:41:55
528,0.803,1,09:41:56
529,0.796,1,09:41:57
530,0.798,1,09:41:57
531,0.774,1,09:41:58
532,0.809,1,09:41:59
533,0.812,1,09:42:00
534,0.831,1,09:42:01
535,0.813,1,09:42:01
536,0.864,1,09:42:02
537,0.869,1,09:42:03
538,0.856,1,09:42:11
539,0.861,1,09:42:11
540,0.854,1,09:42:12
541,0.822,1,09:42:13
542,0.844,1,09:42:14
543,0.83,1,09:42:15
544,0.816,1,09:42:16
545,0.795,1,09:42:16
546,0.773,1,09:42:17
547,0.776,1,09:42:18
548,0.756,1,09:42:19
549,0.736,1,09:42:19
550,0.728,1,09:42:20
551,0.718,1,09:42:21
552,0.695,1,09:42:22
553,0.704,1,09:42:22
554,0.691,1,09:42:23
555,0.687,1,09:42:24
556,0.685,1,09:42:24
557,0.753,1,09:42:25
558,0.772,1,09:42:26
559,0.879,1,09:42:27
560,0.97,1,09:42:28
561,0.925,1,09:42:29
562,0.989,1,09:42:30
563,1.022,1,09:42:31
564,1.014,1,09:42:32
565,1.0,1,09:42:33
566,0.987,1,09:42:34
567,0.964,1,09:42:35
568,0.941,1,09:42:36
569,0.872,1,09:42:36
570,0.726,1,09:43:14
571,0.723,1,09:43:14
572,0.725,1,09:43:15
573,0.738,1,09:43:16
574,0.736,1,09:43:17
575,0.733,1,09:43:17
576,0.734,1,09:43:18
577,0.721,1,09:43:19
578,0.727,1,09:43:19
579,0.692,1,09:43:20
580,0.701,1,09:43:21
581,0.693,1,09:43:22
582,0.683,1,09:43:22
583,0.693,1,09:43:23
584,0.701,1,09:43:24
585,0.719,1,09:43:24
586,0.722,1,09:43:25
587,0.701,1,09:43:26
588,0.711,1,09:43:27
589,0.719,1,09:43:27
590,0.72,1,09:43:28
591,0.718,1,09:43:29
592,0.71,1,09:43:29
593,0.715,1,09:43:30
594,0.717,1,09:43:31
595,0.724,1,09:43:32
596,0.73,1,09:43:32
597,0.724,1,09:43:33
598,0.72,1,09:43:34
599,0.727,1,09:43:34
600,0.73,1,09:43:35
601,0.492,1,09:43:36
602,0.297,1,09:43:36
603,0.264,1,09:43:36
604,0.293,1,09:43:37
605,0.29,1,09:43:37
606,0.437,1,09:43:37
607,0.438,1,09:43:38
608,0.624,1,09:43:38
609,0.462,1,09:43:39
610,0.722,1,09:43:39
611,0.711,1,09:43:47
612,0.713,1,09:43:47
613,0.714,1,09:43:48
614,0.72,1,09:43:49
615,0.729,1,09:43:50
616,0.734,1,09:43:50
617,0.726,1,09:43:51
618,0.733,1,09:43:52
619,0.729,1,09:43:52
620,0.727,1,09:43:53
621,0.729,1,09:43:54
622,0.716,1,09:43:55
623,0.707,1,09:43:55
624,0.709,1,09:43:56
625,0.706,1,09:43:57
626,0.703,1,09:43:57
627,0.721,1,09:43:58
628,0.731,1,09:43:59
629,0.732,1,09:44:00
630,0.748,1,09:44:00
631,0.749,1,09:44:01
632,0.742,1,09:44:02
633,0.743,1,09:44:03
634,0.742,1,09:44:03
635,0.745,1,09:44:04
636,0.302,1,09:44:04
637,0.426,1,09:44:05
638,0.717,1,09:44:06
639,0.72,1,09:44:06
640,0.737,1,09:44:07
641,0.742,1,09:44:08
642,0.75,1,09:44:09
643,0.755,1,09:44:09
644,0.745,1,09:44:10
645,0.454,1,09:44:10
646,0.268,1,09:44:11
647,0.728,1,09:44:11
648,0.729,1,09:44:12
649,0.736,1,09:44:20
650,0.742,1,09:44:20
651,0.741,1,09:44:21
652,0.735,1,09:44:22
653,0.734,1,09:44:23
654,0.729,1,09:44:23
655,0.726,1,09:44:24
656,0.731,1,09:44:25
657,0.732,1,09:44:25
658,0.727,1,09:44:26
659,0.725,1,09:44:27
660,0.728,1,09:44:28
661,0.729,1,09:44:28
662,0.722,1,09:44:29
663,0.726,1,09:44:30
664,0.732,1,09:44:31
665,0.728,1,09:44:31
666,0.729,1,09:44:32
667,0.719,1,09:44:33
668,0.722,1,09:44:33
669,0.723,1,09:44:34
670,0.711,1,09:44:35
671,0.711,1,09:44:36
672,0.282,1,09:44:36
673,0.434,1,09:44:36
674,0.699,1,09:44:37
675,0.703,1,09:44:38
676,0.702,1,09:44:38
677,0.643,1,09:44:39
678,0.453,1,09:44:40
679,0.292,1,09:44:40
680,0.447,1,09:44:40
681,0.275,1,09:44:41
682,0.608,1,09:44:41
683,0.64,1,09:44:42
684,0.624,1,09:44:42
685,0.659,1,09:44:43
686,0.64,1,09:44:44
687,0.686,1,09:44:44
688,0.706,1,09:44:45
689,0.719,1,09:44:53
690,0.271,1,09:44:53
691,0.364,1,09:44:53
692,0.295,1,09:44:53
693,0.479,1,09:44:54
694,0.365,1,09:44:54
695,0.278,1,09:44:55
696,0.377,1,09:44:55
697,0.363,1,09:44:55
698,0.371,1,09:44:56
699,0.311,1,09:44:56
700,0.491,1,09:44:56
701,0.871,1,09:44:57
702,0.679,1,09:44:58
703,0.678,1,09:44:59
704,0.698,1,09:44:59
705,0.709,1,09:45:00
706,0.726,1,09:45:01
707,0.734,1,09:45:02
708,0.745,1,09:45:02
709,0.744,1,09:45:03
710,0.543,1,09:45:04
711,0.958,1,09:45:05
712,0.745,1,09:45:05
713,0.721,1,09:45:06
714,0.754,1,09:45:07
715,0.664,1,09:45:07
716,0.713,1,09:45:08
717,0.713,1,09:45:09
718,0.556,1,09:45:09
719,0.832,1,09:45:10
720,0.702,1,09:45:11
721,0.704,1,09:45:12
722,0.714,1,09:45:12
723,0.706,1,09:45:13
724,0.705,1,09:45:14
725,0.708,1,09:45:14
726,0.714,1,09:45:15
727,0.718,1,09:45:16
728,0.721,1,09:45:17
729,0.731,1,09:45:17
730,0.733,1,09:45:18
731,0.709,1,09:45:26
732,0.709,1,09:45:27
733,0.723,1,09:45:27
734,0.713,1,09:45:28
735,0.707,1,09:45:29
736,0.714,1,09:45:30
737,0.725,1,09:45:30
738,0.72,1,09:45:31
739,0.759,1,09:45:32
740,0.671,1,09:45:32
741,0.72,1,09:45:33
742,0.714,1,09:45:34
743,0.718,1,09:45:35
744,0.712,1,09:45:35
745,0.717,1,09:45:36
746,0.709,1,09:45:37
747,0.705,1,09:45:37
748,0.706,1,09:45:38
749,0.715,1,09:45:39
750,0.422,1,09:45:39
751,0.276,1,09:45:40
752,0.714,1,09:45:40
753,0.714,1,09:45:41
754,0.723,1,09:45:42
755,0.703,1,09:45:42
756,0.722,1,09:45:43
757,0.715,1,09:45:44
758,0.732,1,09:45:45
759,0.708,1,09:45:45
760,0.721,1,09:45:46
761,0.727,1,09:45:47
762,0.731,1,09:45:47
763,0.719,1,09:45:48
764,0.722,1,09:45:49
765,0.747,1,09:45:50
766,0.743,1,09:45:50
767,0.313,1,09:45:51
768,0.396,1,09:45:51
769,0.724,1,09:45:59
770,0.724,1,09:46:00
771,0.729,1,09:46:00
772,0.712,1,09:46:01
773,0.718,1,09:46:02
774,0.718,1,09:46:03
775,0.714,1,09:46:03
776,0.709,1,09:46:04
777,0.7,1,09:46:05
778,0.697,1,09:46:05
779,0.691,1,09:46:06
780,0.695,1,09:46:07
781,0.694,1,09:46:08
782,0.692,1,09:46:08
783,0.689,1,09:46:09
784,0.701,1,09:46:10
785,0.703,1,09:46:10
786,0.711,1,09:46:11
787,0.705,1,09:46:12
788,0.718,1,09:46:12
789,0.718,1,09:46:13
790,0.71,1,09:46:14
791,0.688,1,09:46:15
792,0.701,1,09:46:15
793,0.699,1,09:46:16
794,0.705,1,09:46:17
795,0.707,1,09:46:17
796,0.72,1,09:46:18
797,0.721,1,09:46:19
798,0.724,1,09:46:20
799,0.716,1,09:46:20
800,0.733,1,09:46:21
801,0.736,1,09:46:22
802,0.734,1,09:46:22
803,0.73,1,09:46:23
804,0.727,1,09:46:24
805,0.737,1,09:46:32
806,0.651,1,09:46:32
807,0.703,1,09:46:33
808,0.697,1,09:46:34
809,0.694,1,09:46:34
810,0.682,1,09:46:35
811,0.689,1,09:46:36
812,0.69,1,09:46:37
813,0.687,1,09:46:37
814,0.689,1,09:46:38
815,0.686,1,09:46:39
816,0.69,1,09:46:39
817,0.682,1,09:46:40
818,0.689,1,09:46:41
819,0.693,1,09:46:41
820,0.703,1,09:46:42
821,0.701,1,09:46:43
822,0.706,1,09:46:43
823,0.709,1,09:46:44
824,0.705,1,09:46:45
825,0.691,1,09:46:46
826,0.704,1,09:46:46
827,0.708,1,09:46:47
828,0.707,1,09:46:48
829,0.717,1,09:46:48
830,0.719,1,09:46:49
831,0.723,1,09:46:50
832,0.717,1,09:46:51
833,0.724,1,09:46:51
834,0.715,1,09:46:52
835,0.726,1,09:46:53
836,0.722,1,09:46:53
837,0.721,1,09:46:54
838,0.702,1,09:46:55
839,0.706,1,09:46:56
840,0.697,1,09:46:56
841,0.699,1,09:46:57
842,0.7,1,09:47:05
843,0.701,1,09:47:05
844,0.683,1,09:47:06
845,0.687,1,09:47:07
846,0.688,1,09:47:07
847,0.67,1,09:47:08
848,0.681,1,09:47:09
849,0.677,1,09:47:09
850,0.674,1,09:47:10
851,0.685,1,09:47:11
852,0.676,1,09:47:11
853,0.672,1,09:47:12
854,0.665,1,09:47:13
855,0.653,1,09:47:13
856,0.654,1,09:47:14
857,0.255,1,09:47:14
858,0.416,1,09:47:15
859,0.602,1,09:47:15
860,0.631,1,09:47:16
861,0.392,1,09:47:16
862,1.05,1,09:47:17
863,0.321,1,09:47:18
864,0.355,1,09:47:18
865,0.33,1,09:47:18
866,0.318,1,09:47:19
867,0.797,1,09:47:20
868,0.304,1,09:47:20
869,0.479,1,09:47:20
870,0.305,1,09:47:21
871,0.672,1,09:47:21
872,0.665,1,09:47:22
873,0.653,1,09:47:23
874,0.645,1,09:47:23
875,0.329,1,09:47:24
876,0.311,1,09:47:24
877,0.641,1,09:47:25
878,0.315,1,09:47:25
879,0.34,1,09:47:25
880,0.6,1,09:47:26
881,0.799,1,09:47:27
882,0.75,1,09:47:27
883,0.323,1,09:47:28
884,0.325,1,09:47:28
885,0.3,1,09:47:28
886,0.662,1,09:47:29
887,0.618,1,09:47:30
888,0.716,1,09:47:38
889,0.713,1,09:47:39
890,0.705,1,09:47:39
891,0.702,1,09:47:40
892,0.706,1,09:47:41
893,0.705,1,09:47:42
894,0.711,1,09:47:42
895,0.711,1,09:47:43
896,0.718,1,09:47:44
897,0.717,1,09:47:44
898,0.724,1,09:47:45
899,0.666,1,09:47:46
900,0.362,1,09:47:46
901,0.422,1,09:47:47
902,0.716,1,09:47:47
903,0.605,1,09:47:48
904,0.438,1,09:47:48
905,0.314,1,09:47:49
906,0.466,1,09:47:49
907,0.314,1,09:47:49
908,0.284,1,09:47:50
909,0.466,1,09:47:50
910,0.374,1,09:47:51
911,0.301,1,09:47:51
912,0.851,1,09:47:52
913,0.257,1,09:47:52
914,0.455,1,09:47:52
915,0.461,1,09:47:53
916,0.265,1,09:47:53
917,0.563,1,09:47:54
918,0.308,1,09:47:54
919,3.283,1,09:47:57
920,0.669,1,09:47:58
921,0.638,1,09:47:59
922,0.542,1,09:47:59
923,0.748,1,09:48:00
924,0.671,1,09:48:01
925,0.688,1,09:48:01
926,0.722,1,09:48:02
927,0.732,1,09:48:03
928,0.725,1,09:48:11
929,0.719,1,09:48:11
930,0.728,1,09:48:12
931,0.473,1,09:48:13
932,0.28,1,09:48:13
933,0.788,1,09:48:14
934,0.806,1,09:48:15
935,0.797,1,09:48:15
936,0.8,1,09:48:16
937,0.784,1,09:48:17
938,0.784,1,09:48:18
939,0.764,1,09:48:18
940,0.755,1,09:48:19
941,0.738,1,09:48:20
942,0.729,1,09:48:21
943,0.717,1,09:48:21
944,0.255,1,09:48:22
945,0.463,1,09:48:22
946,0.725,1,09:48:23
947,0.365,1,09:48:23
948,0.365,1,09:48:24
949,0.735,1,09:48:24
950,0.725,1,09:48:25
951,0.303,1,09:48:25
952,0.42,1,09:48:26
953,0.732,1,09:48:26
954,0.734,1,09:48:27
955,0.741,1,09:48:28
956,0.739,1,09:48:29
957,0.753,1,09:48:29
958,0.746,1,09:48:30
959,0.724,1,09:48:31
960,0.729,1,09:48:32
961,0.723,1,09:48:32
962,0.318,1,09:48:33
963,0.399,1,09:48:33
964,0.56,1,09:48:34
965,0.327,1,09:48:34
966,0.321,1,09:48:34
967,0.454,1,09:48:35
968,0.474,1,09:48:35
969,0.708,1,09:48:36
970,0.704,1,09:48:44
971,0.705,1,09:48:45
972,0.709,1,09:48:45
973,0.703,1,09:48:46
974,0.704,1,09:48:47
975,0.704,1,09:48:47
976,0.707,1,09:48:48
977,0.709,1,09:48:49
978,0.701,1,09:48:49
979,0.709,1,09:48:50
980,0.716,1,09:48:51
981,0.727,1,09:48:52
982,0.74,1,09:48:52
983,0.736,1,09:48:53
984,0.742,1,09:48:54
985,0.751,1,09:48:55
986,0.758,1,09:48:55
987,0.752,1,09:48:56
988,0.75,1,09:48:57
989,0.741,1,09:48:58
990,0.727,1,09:48:58
991,0.714,1,09:48:59
992,0.709,1,09:49:00
993,0.706,1,09:49:00
994,0.695,1,09:49:01
995,0.688,1,09:49:02
996,0.694,1,09:49:03
997,0.705,1,09:49:03
998,0.707,1,09:49:04
