,ibi_s,day,time
401,0.814,1,09:27:43
402,0.774,1,09:27:51
403,0.781,1,09:27:52
404,0.818,1,09:27:53
405,0.844,1,09:27:53
406,0.882,1,09:27:54
407,0.871,1,09:27:55
408,0.809,1,09:27:56
409,0.784,1,09:27:57
410,0.793,1,09:27:57
411,0.843,1,09:27:58
412,0.846,1,09:27:59
413,0.844,1,09:28:00
414,0.833,1,09:28:01
415,0.835,1,09:28:02
416,0.82,1,09:28:03
417,0.813,1,09:28:03
418,0.804,1,09:28:04
419,0.813,1,09:28:05
420,0.837,1,09:28:06
421,0.813,1,09:28:07
422,0.807,1,09:28:07
423,0.788,1,09:28:08
424,0.781,1,09:28:09
425,0.745,1,09:28:10
426,0.785,1,09:28:10
427,0.881,1,09:28:11
428,0.97,1,09:28:12
429,1.003,1,09:28:13
430,0.987,1,09:28:14
431,0.91,1,09:28:15
432,0.876,1,09:28:16
433,0.837,1,09:28:24
434,0.855,1,09:28:25
435,0.862,1,09:28:26
436,0.84,1,09:28:27
437,0.83,1,09:28:28
438,0.815,1,09:28:28
439,0.768,1,09:28:29
440,0.722,1,09:28:30
441,0.731,1,09:28:31
442,0.696,1,09:28:31
443,0.694,1,09:28:32
444,0.717,1,09:28:33
445,0.767,1,09:28:33
446,0.829,1,09:28:34
447,0.886,1,09:28:35
448,0.92,1,09:28:36
449,0.938,1,09:28:37
450,0.928,1,09:28:38
451,0.895,1,09:28:39
452,0.856,1,09:28:40
453,0.845,1,09:28:41
454,0.818,1,09:28:41
455,0.835,1,09:28:42
456,0.837,1,09:28:43
457,0.802,1,09:28:44
458,0.775,1,09:28:45
459,0.78,1,09:28:45
460,0.784,1,09:28:46
461,0.79,1,09:28:47
462,0.804,1,09:28:48
463,0.798,1,09:28:49
464,0.8,1,09:28:49
465,0.722,1,09:28:57
466,0.679,1,09:28:58
467,0.687,1,09:28:58
468,0.667,1,09:28:59
469,0.675,1,09:29:00
470,0.745,1,09:29:01
471,0.802,1,09:29:01
472,0.84,1,09:29:02
473,0.87,1,09:29:03
474,0.888,1,09:29:04
475,0.876,1,09:29:05
476,0.821,1,09:29:06
477,0.774,1,09:29:06
478,0.727,1,09:29:07
479,0.74,1,09:29:08
480,0.762,1,09:29:09
481,0.78,1,09:29:09
482,0.725,1,09:29:10
483,0.762,1,09:29:11
484,0.76,1,09:29:12
485,0.8,1,09:29:12
486,0.85,1,09:29:13
487,0.898,1,09:29:14
488,0.845,1,09:29:15
489,0.82,1,09:29:16
490,0.86,1,09:29:17
491,0.901,1,09:29:18
492,0.896,1,09:29:19
493,0.862,1,09:29:19
494,0.85,1,09:29:20
495,0.822,1,09:29:21
496,0.759,1,09:29:22
497,0.844,1,09:29:30
498,0.858,1,09:29:31
499,0.896,1,09:29:32
500,0.931,1,09:29:33
501,0.901,1,09:29:34
502,0.853,1,09:29:34
503,0.771,1,09:29:35
504,0.755,1,09:29:36
505,0.773,1,09:29:37
506,0.866,1,09:29:38
507,1.063,1,09:29:39
508,1.067,1,09:29:40
509,0.961,1,09:29:41
510,0.908,1,09:29:42
511,0.921,1,09:29:42
512,0.979,1,09:29:43
513,1.008,1,09:29:44
514,0.984,1,09:29:45
515,0.886,1,09:29:46
516,0.814,1,09:29:47
517,0.782,1,09:29:48
518,0.815,1,09:29:49
519,0.892,1,09:29:50
520,0.959,1,09:29:51
521,0.966,1,09:29:52
522,0.984,1,09:29:53
523,0.91,1,09:29:53
524,0.866,1,09:29:54
525,0.854,1,09:29:55
526,0.783,1,09:30:03
527,0.836,1,09:30:04
528,0.915,1,09:30:04
529,0.904,1,09:30:05
530,0.826,1,09:30:06
531,0.823,1,09:30:07
532,0.857,1,09:30:08
533,0.843,1,09:30:09
534,0.81,1,09:30:09
535,0.801,1,09:30:10
536,0.8,1,09:30:11
537,0.813,1,09:30:12
538,0.809,1,09:30:13
539,0.796,1,09:30:14
540,0.762,1,09:30:14
541,0.788,1,09:30:15
542,0.827,1,09:30:16
543,0.911,1,09:30:17
544,0.931,1,09:30:18
545,0.871,1,09:30:19
546,0.827,1,09:30:19
547,0.807,1,09:30:20
548,0.842,1,09:30:21
549,0.893,1,09:30:22
550,0.913,1,09:30:23
551,0.909,1,09:30:24
552,0.879,1,09:30:25
553,0.83,1,09:30:26
554,0.351,1,09:30:26
555,0.267,1,09:30:26
556,1.005,1,09:30:27
557,0.739,1,09:30:28
558,0.916,1,09:30:36
559,0.954,1,09:30:37
560,0.906,1,09:30:38
561,0.824,1,09:30:38
562,0.827,1,09:30:39
563,0.854,1,09:30:40
564,0.899,1,09:30:41
565,0.799,1,09:30:42
566,0.892,1,09:30:43
567,0.813,1,09:30:44
568,0.77,1,09:30:44
569,0.728,1,09:30:45
570,0.724,1,09:30:46
571,0.719,1,09:30:46
572,0.708,1,09:30:47
573,0.764,1,09:30:48
574,0.805,1,09:30:49
575,0.814,1,09:30:50
576,0.797,1,09:30:50
577,0.794,1,09:30:51
578,0.773,1,09:30:52
579,0.772,1,09:30:53
580,0.748,1,09:30:53
581,0.717,1,09:30:54
582,0.694,1,09:30:55
583,0.688,1,09:30:56
584,0.685,1,09:30:56
585,0.697,1,09:30:57
586,0.709,1,09:30:58
587,0.739,1,09:30:58
588,0.782,1,09:30:59
589,0.854,1,09:31:00
590,0.9,1,09:31:01
591,0.351,1,09:31:09
592,0.457,1,09:31:09
593,0.836,1,09:31:10
594,0.925,1,09:31:11
595,0.966,1,09:31:12
596,0.972,1,09:31:13
597,0.922,1,09:31:14
598,0.919,1,09:31:15
599,0.916,1,09:31:16
600,0.923,1,09:31:17
601,0.879,1,09:31:18
602,0.832,1,09:31:18
603,0.806,1,09:31:19
604,0.814,1,09:31:20
605,0.5,1,09:31:20
606,0.344,1,09:31:21
607,0.834,1,09:31:22
608,0.808,1,09:31:22
609,0.769,1,09:31:23
610,0.787,1,09:31:24
611,0.795,1,09:31:25
612,0.787,1,09:31:26
613,0.813,1,09:31:26
614,0.838,1,09:31:27
615,0.875,1,09:31:28
616,0.844,1,09:31:29
617,0.83,1,09:31:30
618,0.854,1,09:31:31
619,0.881,1,09:31:32
620,0.912,1,09:31:32
621,0.881,1,09:31:33
622,0.881,1,09:31:34
623,0.762,1,09:31:42
624,0.739,1,09:31:43
625,0.743,1,09:31:44
626,0.72,1,09:31:44
627,0.763,1,09:31:45
628,0.822,1,09:31:46
629,0.953,1,09:31:47
630,0.989,1,09:31:48
631,0.889,1,09:31:49
632,0.902,1,09:31:50
633,0.863,1,09:31:50
634,0.809,1,09:31:51
635,0.76,1,09:31:52
636,0.771,1,09:31:53
637,0.772,1,09:31:54
638,0.773,1,09:31:54
639,0.765,1,09:31:55
640,0.732,1,09:31:56
641,0.74,1,09:31:57
642,0.432,1,09:31:57
643,0.313,1,09:31:57
644,0.694,1,09:31:58
645,0.792,1,09:31:59
646,0.737,1,09:32:00
647,0.745,1,09:32:00
648,0.786,1,09:32:01
649,0.841,1,09:32:02
650,0.848,1,09:32:03
651,0.841,1,09:32:04
652,0.785,1,09:32:04
653,0.735,1,09:32:05
654,0.709,1,09:32:06
655,0.696,1,09:32:07
656,0.713,1,09:32:07
657,0.771,1,09:32:15
658,0.761,1,09:32:16
659,0.754,1,09:32:17
660,0.767,1,09:32:17
661,0.785,1,09:32:18
662,0.816,1,09:32:19
663,0.8,1,09:32:20
664,0.828,1,09:32:21
665,0.878,1,09:32:22
666,0.946,1,09:32:23
667,0.886,1,09:32:23
668,0.817,1,09:32:24
669,0.799,1,09:32:25
670,0.813,1,09:32:26
671,0.853,1,09:32:27
672,0.814,1,09:32:28
673,0.826,1,09:32:28
674,0.846,1,09:32:29
675,0.892,1,09:32:30
676,0.357,1,09:32:30
677,0.517,1,09:32:31
678,0.807,1,09:32:32
679,0.789,1,09:32:33
680,0.806,1,09:32:33
681,0.817,1,09:32:34
682,0.776,1,09:32:35
683,0.729,1,09:32:36
684,0.349,1,09:32:36
685,0.359,1,09:32:36
686,0.655,1,09:32:37
687,0.817,1,09:32:38
688,0.94,1,09:32:39
689,0.931,1,09:32:40
690,0.757,1,09:32:48
691,0.732,1,09:32:48
692,0.729,1,09:32:49
693,0.734,1,09:32:50
694,0.756,1,09:32:51
695,0.763,1,09:32:51
696,0.787,1,09:32:52
697,0.714,1,09:32:53
698,0.898,1,09:32:54
699,0.798,1,09:32:55
700,0.793,1,09:32:55
701,0.762,1,09:32:56
702,0.775,1,09:32:57
703,0.792,1,09:32:58
704,0.836,1,09:32:59
705,0.875,1,09:32:59
706,0.875,1,09:33:00
707,0.877,1,09:33:01
708,0.876,1,09:33:02
709,0.857,1,09:33:03
710,0.806,1,09:33:04
711,0.796,1,09:33:04
712,0.775,1,09:33:05
713,0.789,1,09:33:06
714,0.796,1,09:33:07
715,0.755,1,09:33:08
716,0.771,1,09:33:08
717,0.826,1,09:33:09
718,0.875,1,09:33:10
719,0.912,1,09:33:11
720,0.934,1,09:33:12
721,0.909,1,09:33:13
722,0.816,1,09:33:21
723,0.778,1,09:33:22
724,0.785,1,09:33:23
725,0.785,1,09:33:23
726,0.807,1,09:33:24
727,0.816,1,09:33:25
728,0.81,1,09:33:26
729,0.798,1,09:33:27
730,0.749,1,09:33:27
731,0.752,1,09:33:28
732,0.729,1,09:33:29
733,0.722,1,09:33:30
734,0.731,1,09:33:30
735,0.73,1,09:33:31
736,0.776,1,09:33:32
737,0.786,1,09:33:33
738,0.808,1,09:33:33
739,0.789,1,09:33:34
740,0.776,1,09:33:35
741,0.772,1,09:33:36
742,0.775,1,09:33:37
743,0.767,1,09:33:37
744,0.772,1,09:33:38
745,0.794,1,09:33:39
746,0.831,1,09:33:40
747,0.831,1,09:33:41
748,0.758,1,09:33:41
749,0.745,1,09:33:42
750,0.712,1,09:33:43
751,0.73,1,09:33:43
752,0.778,1,09:33:44
753,0.801,1,09:33:45
754,0.804,1,09:33:46
755,0.845,1,09:33:54
756,0.804,1,09:33:55
757,0.737,1,09:33:55
758,0.728,1,09:33:56
759,0.722,1,09:33:57
760,0.742,1,09:33:57
761,0.742,1,09:33:58
762,0.734,1,09:33:59
763,0.73,1,09:34:00
764,0.718,1,09:34:00
765,0.712,1,09:34:01
766,0.694,1,09:34:02
767,0.679,1,09:34:02
768,0.682,1,09:34:03
769,0.694,1,09:34:04
770,0.753,1,09:34:05
771,0.763,1,09:34:05
772,0.741,1,09:34:06
773,0.766,1,09:34:07
774,0.785,1,09:34:08
775,0.797,1,09:34:08
776,0.789,1,09:34:09
777,0.768,1,09:34:10
778,0.746,1,09:34:11
779,0.735,1,09:34:11
780,0.716,1,09:34:12
781,0.713,1,09:34:13
782,0.735,1,09:34:14
783,0.764,1,09:34:14
784,0.769,1,09:34:15
785,0.696,1,09:34:16
786,0.881,1,09:34:17
787,0.797,1,09:34:18
788,0.787,1,09:34:18
789,0.781,1,09:34:19
790,0.91,1,09:34:27
791,0.82,1,09:34:28
792,0.827,1,09:34:29
793,0.883,1,09:34:30
794,0.932,1,09:34:31
795,0.982,1,09:34:32
796,0.965,1,09:34:33
797,0.896,1,09:34:34
798,0.849,1,09:34:35
799,0.346,1,09:34:35
800,0.517,1,09:34:35
801,0.964,1,09:34:36
802,0.995,1,09:34:37
803,1.041,1,09:34:38
804,0.982,1,09:34:39
805,0.945,1,09:34:40
806,0.867,1,09:34:41
807,0.277,1,09:34:41
808,0.576,1,09:34:42
809,0.891,1,09:34:43
810,0.915,1,09:34:44
811,0.939,1,09:34:45
812,0.966,1,09:34:46
813,0.92,1,09:34:47
814,0.867,1,09:34:48
815,0.878,1,09:34:48
816,0.854,1,09:34:49
817,0.836,1,09:34:50
818,0.802,1,09:34:51
819,0.8,1,09:34:52
820,0.81,1,09:35:00
821,0.799,1,09:35:01
822,0.782,1,09:35:02
823,0.755,1,09:35:02
824,0.802,1,09:35:03
825,0.807,1,09:35:04
826,0.818,1,09:35:05
827,0.823,1,09:35:06
828,0.35,1,09:35:06
829,0.476,1,09:35:06
830,0.833,1,09:35:07
831,0.83,1,09:35:08
832,0.799,1,09:35:09
833,0.798,1,09:35:10
834,0.846,1,09:35:10
835,0.869,1,09:35:11
836,0.807,1,09:35:12
837,0.815,1,09:35:13
838,0.833,1,09:35:14
839,0.856,1,09:35:15
840,0.819,1,09:35:15
841,0.854,1,09:35:16
842,0.896,1,09:35:17
843,0.887,1,09:35:18
844,0.833,1,09:35:19
845,0.852,1,09:35:20
846,0.878,1,09:35:21
847,0.83,1,09:35:21
848,0.765,1,09:35:22
849,0.764,1,09:35:23
850,0.758,1,09:35:24
851,0.777,1,09:35:25
852,0.808,1,09:35:25
853,0.85,1,09:35:33
854,0.84,1,09:35:34
855,0.831,1,09:35:35
856,0.761,1,09:35:35
857,0.514,1,09:35:36
858,0.253,1,09:35:36
859,0.77,1,09:35:37
860,0.815,1,09:35:38
861,0.86,1,09:35:39
862,0.898,1,09:35:39
863,0.896,1,09:35:40
864,0.888,1,09:35:41
865,0.872,1,09:35:42
866,0.865,1,09:35:43
867,0.862,1,09:35:44
868,0.845,1,09:35:45
869,0.836,1,09:35:46
870,0.842,1,09:35:46
871,0.861,1,09:35:47
872,0.825,1,09:35:48
873,0.821,1,09:35:49
874,0.868,1,09:35:50
875,0.869,1,09:35:51
876,0.874,1,09:35:51
877,0.81,1,09:35:52
878,0.819,1,09:35:53
879,0.839,1,09:35:54
880,0.868,1,09:35:55
881,0.863,1,09:35:56
882,0.879,1,09:35:57
883,0.926,1,09:35:57
884,0.966,1,09:35:58
885,0.867,1,09:36:06
886,0.822,1,09:36:07
887,0.819,1,09:36:07
888,0.818,1,09:36:08
889,0.788,1,09:36:09
890,0.771,1,09:36:10
891,0.796,1,09:36:11
892,0.255,1,09:36:11
893,0.587,1,09:36:11
894,0.863,1,09:36:12
895,0.851,1,09:36:13
896,0.816,1,09:36:14
897,0.77,1,09:36:15
898,0.78,1,09:36:16
899,0.787,1,09:36:16
900,0.841,1,09:36:17
901,0.913,1,09:36:18
902,0.934,1,09:36:19
903,0.884,1,09:36:20
904,0.813,1,09:36:21
905,0.768,1,09:36:21
906,0.736,1,09:36:22
907,0.702,1,09:36:23
908,0.681,1,09:36:24
909,0.692,1,09:36:24
910,0.752,1,09:36:25
911,0.885,1,09:36:26
912,0.968,1,09:36:27
913,1.026,1,09:36:28
914,1.043,1,09:36:29
915,0.955,1,09:36:30
916,0.896,1,09:36:31
917,0.864,1,09:36:39
918,0.837,1,09:36:39
919,0.87,1,09:36:40
920,0.637,1,09:36:41
921,0.277,1,09:36:41
922,0.725,1,09:36:42
923,1.047,1,09:36:43
924,0.835,1,09:36:44
925,0.852,1,09:36:45
926,0.869,1,09:36:45
927,0.879,1,09:36:46
928,0.837,1,09:36:47
929,0.852,1,09:36:48
930,0.868,1,09:36:49
931,0.888,1,09:36:50
932,0.799,1,09:36:51
933,0.734,1,09:36:51
934,0.698,1,09:36:52
935,0.736,1,09:36:53
936,0.717,1,09:36:53
937,0.805,1,09:36:54
938,0.829,1,09:36:55
939,0.817,1,09:36:56
940,0.816,1,09:36:57
941,0.829,1,09:36:58
942,0.824,1,09:36:58
943,0.838,1,09:36:59
944,0.839,1,09:37:00
945,0.845,1,09:37:01
946,0.826,1,09:37:02
947,0.826,1,09:37:03
948,0.81,1,09:37:03
949,0.786,1,09:37:04
950,0.822,1,09:37:12
951,0.814,1,09:37:12
952,0.778,1,09:37:13
953,0.78,1,09:37:14
954,0.764,1,09:37:15
955,0.743,1,09:37:16
956,0.738,1,09:37:16
957,0.728,1,09:37:17
958,0.698,1,09:37:18
959,0.695,1,09:37:18
960,0.697,1,09:37:19
961,0.707,1,09:37:20
962,0.74,1,09:37:21
963,0.75,1,09:37:21
964,0.778,1,09:37:22
965,0.784,1,09:37:23
966,0.79,1,09:37:24
967,0.751,1,09:37:24
968,0.759,1,09:37:25
969,0.759,1,09:37:26
970,0.771,1,09:37:27
971,0.771,1,09:37:27
972,0.78,1,09:37:28
973,0.779,1,09:37:29
974,0.752,1,09:37:30
975,0.75,1,09:37:30
976,0.746,1,09:37:31
977,0.75,1,09:37:32
978,0.76,1,09:37:33
979,0.773,1,09:37:34
980,0.75,1,09:37:34
981,0.777,1,09:37:35
982,0.787,1,09:37:36
983,0.799,1,09:37:37
984,0.813,1,09:37:37
985,0.776,1,09:37:45
986,0.81,1,09:37:45
987,0.797,1,09:37:46
988,0.77,1,09:37:47
989,0.775,1,09:37:48
990,0.799,1,09:37:49
991,0.803,1,09:37:49
992,0.832,1,09:37:50
993,0.833,1,09:37:51
994,0.815,1,09:37:52
995,0.804,1,09:37:53
996,0.796,1,09:37:53
997,0.775,1,09:37:54
998,0.786,1,09:37:55
