time,env_temperature,env_pressure,altitude,env_humidity,env_co2
60.0,28.05,977.13,311.38,25.5,638
61.0,28.05,977.21,310.66,25.61,638
62.0,28.05,977.21,310.66,25.43,638
63.0,28.06,977.19,310.83,25.77,638
64.0,28.06,977.17,311.0,25.69,638
65.0,28.06,977.17,310.53,25.64,638
66.0,28.06,977.23,310.53,25.52,638
67.0,28.07,977.21,310.7,25.55,638
68.0,28.06,977.17,310.05,25.82,638
69.0,28.07,977.21,310.66,25.47,638
70.0,28.07,977.18,310.93,25.6,638
71.0,28.07,977.22,310.15,25.63,638
72.0,28.06,977.17,311.0,25.61,638
73.0,28.08,977.2,310.73,25.58,638
74.0,28.08,977.28,310.08,25.82,638
75.0,28.08,977.26,310.53,25.57,638
76.0,28.07,977.24,310.38,25.53,638
77.0,28.08,977.26,310.25,25.83,638
78.0,28.08,977.19,310.86,25.57,638
79.0,28.08,977.2,310.73,25.51,638
80.0,28.08,977.2,310.73,25.07,638
81.0,28.09,977.21,310.66,25.68,638
82.0,28.1,977.2,310.76,25.53,638
83.0,28.09,977.16,311.06,25.55,638
84.0,28.07,977.24,311.2,25.79,638
85.0,28.08,977.26,310.25,25.56,638
86.0,28.09,977.21,310.66,25.56,638
87.0,28.09,977.22,310.35,25.89,637
88.0,28.08,977.2,310.73,25.33,637
89.0,28.09,977.27,310.18,25.7,637
90.0,28.1,977.24,310.45,25.54,637
91.0,28.1,977.28,310.04,25.4,637
92.0,28.09,977.22,310.59,25.15,637
93.0,28.1,977.18,310.93,25.53,637
94.0,28.1,977.24,310.45,25.12,637
95.0,28.1,977.21,309.9,25.54,637
96.0,28.1,977.24,310.45,25.55,637
97.0,28.1,977.24,310.45,25.54,637
98.0,28.11,977.25,310.79,25.32,637
99.0,28.11,977.14,311.26,25.52,637
100.0,28.11,977.2,310.79,25.5,637
101.0,28.11,977.25,310.31,25.68,637
102.0,28.1,977.18,310.86,25.57,637
103.0,28.11,977.17,311.03,25.49,637
104.0,28.11,977.25,310.65,25.11,637
105.0,28.11,977.24,310.38,25.45,637
106.0,28.11,977.19,310.86,25.49,637
107.0,28.12,977.21,310.65,25.27,637
108.0,28.12,977.2,310.79,25.44,637
109.0,28.11,977.2,310.79,25.52,637
110.0,28.11,977.22,310.55,25.83,637
111.0,28.12,977.26,310.38,25.7,637
112.0,28.12,977.15,311.2,25.44,637
113.0,28.12,977.23,310.48,25.51,637
114.0,28.11,977.2,310.79,25.7,637
115.0,28.12,977.18,310.96,25.48,637
116.0,28.13,977.2,310.75,25.52,637
117.0,28.12,977.21,310.65,25.67,637
118.0,28.13,977.16,311.13,25.42,630
119.0,28.12,977.16,310.27,25.48,630
120.0,28.12,977.21,310.65,25.53,630
121.0,28.13,977.2,310.75,25.65,630
122.0,28.14,977.18,310.03,25.56,630
123.0,28.13,977.17,310.99,25.52,630
124.0,28.13,977.17,310.99,25.52,630
125.0,28.13,977.19,311.54,25.23,630
126.0,28.14,977.16,311.13,25.56,630
127.0,28.12,977.21,310.65,25.53,630
128.0,28.12,977.21,310.89,25.45,630
129.0,28.13,977.18,310.89,25.57,630
130.0,28.13,977.22,310.58,25.5,630
131.0,28.13,977.22,310.58,24.99,630
132.0,28.13,977.23,310.51,25.09,630
133.0,28.13,977.17,310.99,25.48,630
134.0,28.12,977.24,310.41,25.55,630
135.0,28.14,977.13,310.99,25.84,630
136.0,28.13,977.15,311.23,25.5,630
137.0,28.13,977.17,310.99,25.52,630
138.0,28.13,977.2,311.23,25.67,630
139.0,28.13,977.17,310.99,25.52,630
140.0,28.13,977.2,310.75,25.49,630
141.0,28.13,977.14,311.13,25.65,630
142.0,28.13,977.23,310.51,25.53,630
143.0,28.12,977.18,310.89,25.54,630
144.0,28.13,977.23,310.44,25.76,630
145.0,28.14,977.19,310.85,25.51,630
146.0,28.14,977.22,310.61,25.49,630
147.0,28.14,977.3,310.37,25.43,630
148.0,28.14,977.16,311.09,25.53,630
149.0,28.14,977.19,310.85,25.54,636
150.0,28.13,977.15,311.23,25.54,636
151.0,28.12,977.21,310.65,25.27,636
152.0,28.14,977.16,311.09,25.78,636
153.0,28.15,977.23,310.47,25.51,636
154.0,28.13,977.17,310.99,25.64,636
155.0,28.12,977.21,310.58,25.38,636
156.0,28.12,977.18,310.89,25.53,636
157.0,28.13,977.19,310.82,25.51,636
158.0,28.14,977.24,310.37,25.55,636
159.0,28.13,977.22,310.61,25.69,636
160.0,28.14,977.19,310.85,25.48,636
161.0,28.14,977.21,310.92,25.72,636
162.0,28.14,977.2,310.75,25.36,636
163.0,28.14,977.18,310.92,25.47,636
164.0,28.14,977.19,310.85,25.68,636
165.0,28.15,977.21,310.85,25.78,636
166.0,28.15,977.14,311.26,25.48,636
167.0,28.15,977.2,310.78,25.39,636
168.0,28.14,977.11,310.85,25.21,636
169.0,28.14,977.13,311.33,25.39,636
170.0,28.14,977.19,310.85,25.48,636
171.0,28.14,977.19,311.33,25.74,636
172.0,28.14,977.18,310.92,25.63,636
173.0,28.15,977.2,310.78,25.46,636
174.0,28.14,977.13,311.4,25.29,636
175.0,28.13,977.16,310.99,25.38,636
176.0,28.14,977.15,311.16,25.48,636
177.0,28.12,977.18,310.89,25.44,636
178.0,28.13,977.16,311.7,25.79,636
179.0,28.13,977.22,310.58,25.49,636
180.0,28.13,977.2,310.75,25.4,638
181.0,28.14,977.16,311.09,25.43,638
182.0,28.13,977.2,310.99,25.06,638
183.0,28.14,977.19,310.85,25.51,638
184.0,28.14,977.24,310.37,25.09,638
185.0,28.13,977.14,311.67,25.98,638
186.0,28.13,977.15,311.23,25.56,638
187.0,28.13,977.17,310.99,25.25,638
188.0,28.13,977.12,311.47,25.26,638
189.0,28.12,977.13,311.37,25.52,638
190.0,28.11,977.17,311.03,25.54,638
191.0,28.1,977.07,311.1,25.18,638
192.0,28.12,977.18,310.89,25.51,638
193.0,28.12,977.21,310.65,25.51,638
194.0,28.11,977.14,310.79,25.7,638
195.0,28.11,977.13,311.34,25.53,638
196.0,28.11,977.13,311.34,25.52,638
197.0,28.11,977.19,310.86,25.95,638
198.0,28.1,977.18,310.93,25.28,638
199.0,28.1,977.21,310.69,25.54,638
200.0,28.1,977.17,311.0,25.52,638
201.0,28.1,977.12,310.93,25.33,638
202.0,28.09,977.17,311.0,25.42,638
203.0,28.09,977.21,310.66,25.53,638
204.0,28.09,977.16,311.06,26.0,638
205.0,28.1,977.18,311.06,25.57,638
206.0,28.1,977.18,310.93,25.53,638
207.0,28.1,977.18,310.93,25.53,638
208.0,28.09,977.14,311.06,25.81,638
209.0,28.09,977.16,311.06,25.55,638
210.0,28.09,977.25,310.35,25.51,638
211.0,28.08,977.15,311.2,24.7,636
212.0,28.09,977.16,311.06,26.12,636
213.0,28.1,977.18,311.06,25.21,636
214.0,28.1,977.15,311.17,25.51,636
215.0,28.11,977.2,310.79,24.83,636
216.0,28.08,977.15,310.93,25.35,636
217.0,28.1,977.15,311.17,25.51,636
218.0,28.1,977.15,311.17,25.52,636
219.0,28.1,977.17,310.76,25.55,636
220.0,28.1,977.21,310.69,25.35,636
221.0,28.1,977.18,310.93,25.66,636
222.0,28.11,977.17,311.4,25.5,636
223.0,28.09,977.16,311.06,25.52,636
224.0,28.09,977.16,311.06,25.52,636
225.0,28.11,977.14,311.26,25.16,636
226.0,28.1,977.15,311.17,25.53,636
227.0,28.1,977.18,310.93,25.52,636
228.0,28.09,977.21,310.66,25.74,636
229.0,28.09,977.22,310.59,25.51,636
230.0,28.09,977.19,310.82,25.54,636
231.0,28.1,977.17,311.0,25.34,636
232.0,28.09,977.21,310.69,25.67,636
233.0,28.11,977.2,310.79,25.52,636
234.0,28.1,977.18,311.4,25.32,636
235.0,28.11,977.12,311.47,25.37,636
236.0,28.11,977.11,311.5,25.5,636
237.0,28.11,977.13,310.86,25.29,636
238.0,28.1,977.17,311.0,25.49,636
239.0,28.09,977.11,311.54,25.45,636
240.0,28.1,977.18,310.93,25.18,636
241.0,28.1,977.17,311.0,25.44,636
242.0,28.11,977.17,311.03,25.45,631
243.0,28.1,977.21,310.69,25.49,631
244.0,28.1,977.18,310.93,26.05,631
245.0,28.1,977.17,311.47,25.25,631
246.0,28.1,977.17,311.0,25.5,631
247.0,28.09,977.14,311.3,25.81,631
248.0,28.11,977.11,311.64,25.65,631
249.0,28.1,977.18,310.93,25.43,631
250.0,28.11,977.16,311.34,25.25,631
251.0,28.1,977.16,311.06,25.42,631
252.0,28.11,977.14,311.26,25.46,631
253.0,28.12,977.2,310.72,26.1,631
254.0,27.22,977.15,311.2,25.45,631
255.0,28.12,977.15,311.2,25.44,631
256.0,28.12,977.16,311.13,25.7,631
257.0,28.13,977.16,311.6,24.84,631
258.0,28.14,977.13,311.4,25.36,631
259.0,28.13,977.12,311.47,25.35,631
260.0,28.14,977.07,311.64,25.61,631
261.0,28.13,977.12,311.47,25.16,631
262.0,28.14,977.13,311.4,25.41,631
263.0,28.13,977.15,311.23,25.51,631
264.0,28.13,977.17,310.92,25.52,631
265.0,28.14,977.19,310.85,25.47,631
266.0,28.13,977.12,311.47,25.42,631
267.0,28.13,977.15,310.99,25.66,631
268.0,28.12,977.16,311.13,25.44,631
269.0,28.14,977.22,310.61,25.42,631
270.0,28.14,977.13,311.33,25.25,631
271.0,28.14,977.15,311.23,25.46,631
272.0,28.13,977.17,310.99,25.41,631
273.0,28.14,977.13,311.4,25.53,636
274.0,28.13,977.12,311.47,25.7,636
275.0,28.12,977.15,310.99,25.65,636
276.0,28.12,977.09,311.67,25.46,636
277.0,28.12,977.16,311.13,25.48,636
278.0,28.13,977.15,310.99,25.52,636
279.0,28.12,977.16,311.13,25.45,636
280.0,28.14,977.13,311.4,25.46,636
281.0,28.13,977.09,310.99,25.41,636
282.0,28.14,977.19,310.85,25.65,636
283.0,28.13,977.17,310.99,25.47,636
284.0,28.13,977.2,310.75,25.92,636
285.0,28.13,977.16,310.99,25.42,636
286.0,28.13,977.17,310.99,25.48,636
287.0,28.13,977.06,311.94,25.2,636
288.0,28.13,977.12,311.4,25.76,636
289.0,28.13,977.17,310.99,25.47,636
290.0,28.14,977.15,311.16,25.43,636
291.0,28.13,977.17,311.47,25.44,636
292.0,28.14,977.09,311.7,25.39,636
293.0,28.14,977.1,311.64,25.36,636
294.0,28.14,977.11,311.57,25.64,636
295.0,28.14,977.13,311.33,25.26,636
296.0,28.14,977.07,311.87,25.4,636
297.0,28.14,977.13,311.33,25.14,636
298.0,28.14,977.13,311.33,25.28,636
299.0,28.14,977.16,311.09,25.37,636
300.0,28.14,977.08,311.81,25.51,636
301.0,28.14,977.08,311.4,24.98,636
302.0,28.13,977.09,311.7,25.4,636
303.0,28.13,977.14,311.3,25.4,636
304.0,28.12,977.1,311.6,25.61,634
305.0,28.13,977.11,311.54,24.94,634
306.0,28.14,977.11,311.57,25.58,634
307.0,28.14,977.1,311.64,25.36,634
308.0,28.14,977.13,311.33,25.24,634
309.0,28.13,977.17,310.92,25.4,634
310.0,28.13,977.06,311.94,25.34,634
311.0,28.13,977.12,311.47,25.33,634
312.0,28.13,977.12,310.99,25.79,634
313.0,28.13,977.01,312.42,25.36,634
314.0,28.12,977.07,311.84,25.33,634
315.0,28.13,977.15,311.23,24.96,634
316.0,28.13,977.06,311.87,25.38,634
317.0,28.13,977.2,310.75,25.3,634
318.0,28.14,977.13,311.33,25.08,634
319.0,28.14,977.07,311.47,25.09,634
320.0,28.13,977.06,311.94,25.34,634
321.0,28.13,977.12,311.47,25.36,634
322.0,28.13,977.09,311.47,25.3,634
323.0,28.12,977.05,312.08,25.4,634
324.0,28.13,977.09,311.7,25.42,634
325.0,28.13,977.11,311.54,25.53,634
326.0,28.13,977.12,311.47,25.61,634
327.0,28.14,977.1,311.64,25.41,634
328.0,28.12,977.04,312.15,25.48,634
329.0,28.14,977.1,311.7,25.52,634
330.0,28.12,977.1,311.6,25.42,634
331.0,28.13,977.14,311.3,25.02,634
332.0,28.11,977.14,311.13,25.12,634
333.0,28.11,977.03,312.22,25.44,634
334.0,28.12,977.07,311.91,25.62,634
335.0,28.12,977.09,311.67,25.48,635
336.0,28.12,977.1,311.74,25.04,635
337.0,28.11,977.03,312.22,25.43,635
338.0,28.12,977.05,312.08,25.41,635
339.0,28.11,977.09,312.22,25.49,635
340.0,28.11,977.11,311.5,25.42,635
341.0,28.11,977.09,311.74,25.41,635
342.0,28.11,977.06,311.74,25.01,635
343.0,28.12,977.07,311.84,25.4,635
344.0,28.12,977.16,311.13,25.39,635
345.0,28.13,977.12,311.47,25.07,635
346.0,28.13,977.12,311.47,25.57,635
347.0,28.13,977.23,310.51,25.37,635
348.0,28.13,977.06,312.42,25.22,635
349.0,28.15,977.02,312.28,25.24,635
350.0,28.13,977.03,312.18,25.38,635
351.0,28.13,977.05,312.01,25.81,635
352.0,28.14,977.02,312.28,25.13,635
353.0,28.14,977.13,311.33,25.35,635
354.0,28.14,977.02,312.28,25.5,635
355.0,28.14,977.1,311.64,25.37,635
356.0,28.15,977.09,311.74,25.32,635
357.0,28.15,977.09,311.67,25.07,635
358.0,28.15,977.15,311.19,25.63,635
359.0,28.14,977.11,311.57,25.34,635
360.0,28.15,977.07,311.91,25.35,635
361.0,28.14,977.13,311.57,24.93,635
362.0,28.15,977.12,311.47,25.52,635
363.0,28.14,977.08,311.81,25.4,635
364.0,28.14,977.18,310.92,25.57,635
365.0,28.15,977.15,311.26,25.38,635
366.0,28.16,977.05,312.08,25.37,630
367.0,28.14,977.08,311.81,25.37,630
368.0,28.15,977.04,312.14,25.36,630
369.0,28.15,977.09,311.43,25.2,630
370.0,28.15,977.12,311.43,25.37,630
371.0,28.16,977.08,311.77,25.39,630
372.0,28.14,977.13,311.33,25.58,630
373.0,28.15,977.09,311.67,25.2,630
374.0,28.15,977.14,311.26,25.4,630
375.0,28.14,977.07,311.87,25.48,630
376.0,28.14,977.09,311.74,25.21,630
377.0,28.15,977.04,312.14,25.38,630
378.0,28.14,977.08,311.81,25.33,630
379.0,28.15,977.11,311.81,25.32,630
380.0,28.15,977.12,311.43,25.32,630
381.0,28.16,977.07,311.84,25.27,630
382.0,28.15,977.07,311.5,25.2,630
383.0,28.15,977.18,310.95,25.08,630
384.0,28.14,977.08,311.81,25.32,630
385.0,28.13,977.01,312.42,25.24,630
386.0,28.15,977.09,311.74,25.43,630
387.0,28.15,977.03,312.22,25.34,630
388.0,28.15,977.09,311.67,25.01,630
389.0,28.15,977.09,311.67,25.4,630
390.0,28.15,977.09,311.67,25.36,630
391.0,28.15,977.12,311.91,25.16,630
392.0,28.15,977.05,312.08,25.43,630
393.0,28.16,977.08,311.77,25.33,630
394.0,28.16,977.11,311.53,25.12,630
395.0,28.17,977.07,312.08,25.5,630
396.0,28.16,977.05,312.08,25.36,630
397.0,28.15,977.04,312.14,25.24,620
398.0,28.16,977.1,311.6,25.32,620
399.0,28.16,977.08,311.77,25.24,620
400.0,28.15,977.09,311.67,25.3,620
401.0,28.16,977.05,312.01,25.29,620
402.0,28.16,977.1,312.08,25.24,620
403.0,28.17,977.05,312.01,25.2,620
404.0,28.16,977.05,312.01,25.26,620
405.0,28.16,977.11,311.53,25.24,620
406.0,28.17,977.07,311.87,25.17,620
407.0,28.16,977.05,312.01,25.29,620
408.0,28.17,977.01,312.35,24.96,620
409.0,28.16,977.11,311.77,25.4,620
410.0,28.17,977.07,311.87,25.31,620
411.0,28.17,977.01,312.35,25.31,620
412.0,28.17,977.01,312.35,25.36,620
413.0,28.17,977.13,311.39,25.15,620
414.0,28.16,977.05,312.01,25.26,620
415.0,28.16,977.0,312.49,25.26,620
416.0,28.17,977.01,312.35,24.87,620
417.0,28.17,977.04,312.11,25.25,620
418.0,28.17,977.03,312.18,25.25,620
419.0,28.18,977.09,311.73,25.08,620
420.0,28.17,977.02,312.28,25.09,620
421.0,28.17,977.04,312.11,25.24,620
422.0,28.17,977.01,312.35,25.34,620
423.0,28.18,977.06,311.97,25.35,620
424.0,28.18,977.03,312.21,25.21,620
425.0,28.17,977.01,312.42,25.22,620
426.0,28.16,977.05,312.01,25.24,620
427.0,28.17,977.04,312.11,25.08,620
428.0,28.17,977.04,312.11,25.21,617
429.0,28.17,977.06,311.94,25.22,617
430.0,28.16,977.05,312.38,24.87,617
431.0,28.17,977.13,311.39,25.22,617
432.0,28.16,977.05,312.01,25.2,617
433.0,28.17,977.04,311.87,24.86,617
434.0,28.17,977.07,311.87,25.23,617
435.0,28.18,977.09,311.73,25.21,617
436.0,28.18,977.05,312.04,25.32,617
437.0,28.17,977.04,312.11,25.23,617
438.0,28.17,977.01,312.35,25.23,617
439.0,28.18,977.03,312.21,24.82,617
440.0,28.18,977.06,311.97,25.61,617
441.0,28.18,977.09,311.73,25.24,617
442.0,28.18,977.03,312.21,25.22,617
443.0,28.19,977.09,312.14,24.91,617
444.0,28.18,977.02,312.28,25.31,617
445.0,28.17,977.01,312.35,25.25,617
446.0,28.18,977.08,312.28,25.11,617
447.0,28.17,977.01,312.42,25.27,617
448.0,28.18,977.08,311.8,25.26,617
449.0,28.18,977.03,312.21,25.41,617
450.0,28.16,977.05,312.01,25.26,617
451.0,28.17,976.95,312.89,25.27,617
452.0,28.18,977.08,312.28,25.01,617
453.0,28.17,977.01,312.35,25.18,617
454.0,28.18,977.08,311.8,25.28,617
455.0,28.17,977.01,311.87,25.47,617
456.0,28.18,977.06,311.97,25.33,617
457.0,28.18,977.02,312.28,25.29,617
458.0,28.17,977.07,311.39,25.03,617
459.0,28.17,977.12,311.46,25.35,616
460.0,28.18,977.09,311.73,25.5,616
461.0,28.18,977.03,312.21,25.29,616
462.0,28.17,977.01,312.42,25.37,616
463.0,28.18,977.08,311.8,25.34,616
464.0,28.17,977.01,312.35,25.32,616
465.0,28.18,977.05,312.04,25.36,616
466.0,28.17,976.96,313.51,24.96,616
467.0,28.17,977.1,311.63,25.34,616
468.0,28.17,977.13,311.39,25.41,616
469.0,28.17,977.01,311.87,25.8,616
470.0,28.16,977.03,312.25,25.32,616
471.0,28.17,977.06,311.94,25.55,616
472.0,28.16,977.0,312.62,25.06,616
473.0,28.15,976.97,312.69,25.35,616
474.0,28.16,977.0,312.49,25.35,616
475.0,28.15,976.98,312.14,25.26,616
476.0,28.15,976.99,312.55,25.53,616
477.0,28.16,977.07,311.84,25.32,616
478.0,28.15,977.04,312.14,25.12,616
479.0,28.15,977.04,312.14,25.12,616
480.0,28.16,977.05,312.01,25.31,616
481.0,28.15,977.03,312.22,25.71,616
482.0,28.15,976.97,311.67,25.65,616
483.0,28.14,977.02,312.28,25.29,616
484.0,28.15,976.93,313.1,25.02,616
485.0,28.16,977.02,312.01,25.33,616
486.0,28.16,977.05,312.01,25.27,616
487.0,28.16,977.02,312.31,25.27,616
488.0,28.15,977.01,312.62,25.35,616
489.0,28.15,977.04,312.14,25.46,616
490.0,28.16,977.0,312.49,25.28,609
491.0,28.16,977.0,312.49,25.27,609
492.0,28.15,977.0,311.98,25.33,609
493.0,28.15,976.95,312.86,25.27,609
494.0,28.16,977.03,312.25,25.28,609
495.0,28.17,977.06,311.94,24.73,609
496.0,28.15,977.05,312.01,25.24,609
497.0,28.16,977.03,312.25,25.25,609
498.0,28.15,977.04,312.14,24.76,609
499.0,28.14,976.97,312.9,24.99,609
500.0,28.13,977.01,312.42,25.24,609
501.0,28.15,976.93,313.1,26.0,609
502.0,28.14,977.02,312.9,25.07,609
503.0,28.14,977.01,312.35,25.18,609
504.0,28.13,976.95,312.9,25.17,609
505.0,28.13,977.01,312.42,25.02,609
506.0,28.14,977.02,312.28,25.02,609
507.0,28.13,976.95,312.9,25.17,609
508.0,28.14,976.96,312.83,24.85,609
509.0,28.14,976.99,312.59,25.12,609
510.0,28.14,977.02,312.28,25.19,609
511.0,28.14,977.02,312.28,25.25,609
512.0,28.14,976.95,312.9,25.01,609
513.0,28.13,977.01,312.42,25.25,609
514.0,28.14,976.97,312.28,25.09,609
515.0,28.13,977.0,312.49,25.2,609
516.0,28.13,976.95,312.9,25.28,609
517.0,28.13,977.01,312.42,24.92,609
518.0,28.12,976.93,312.9,25.15,609
519.0,28.13,977.01,312.42,25.26,609
520.0,28.13,976.97,312.73,24.89,609
521.0,28.12,976.99,312.87,25.69,607
522.0,28.13,977.11,311.94,25.0,607
523.0,28.12,977.05,312.08,25.25,607
524.0,28.13,977.06,311.94,25.25,607
525.0,28.13,977.09,311.7,25.3,607
526.0,28.13,977.1,311.6,25.24,607
527.0,28.13,977.01,312.42,25.26,607
528.0,28.12,976.98,312.63,25.12,607
529.0,28.13,977.0,312.42,25.39,607
530.0,28.13,977.06,311.94,25.26,607
531.0,28.12,976.91,313.28,25.28,607
532.0,28.11,977.03,313.18,24.89,607
533.0,28.12,977.04,312.15,25.29,607
534.0,28.1,976.99,312.6,24.98,607
535.0,28.11,977.03,311.81,25.77,607
536.0,28.1,977.07,311.88,25.33,607
537.0,28.1,976.99,312.6,25.33,607
538.0,28.1,976.96,312.98,25.17,607
539.0,28.1,977.07,311.88,25.35,607
540.0,28.08,976.95,312.88,25.35,607
541.0,28.09,977.05,312.09,25.18,607
542.0,28.09,977.0,312.5,25.28,607
543.0,28.09,976.97,312.74,25.36,607
544.0,28.09,976.99,312.57,24.8,607
545.0,28.1,977.04,312.16,25.46,607
546.0,28.09,977.0,312.5,25.36,607
547.0,28.08,976.98,312.64,25.01,607
548.0,28.08,977.06,312.64,25.71,607
549.0,28.07,977.05,312.06,25.37,607
550.0,28.09,977.0,312.5,25.36,607
551.0,28.08,976.98,312.4,25.14,607
552.0,28.09,977.05,312.02,25.36,601
553.0,28.1,977.01,312.36,25.28,601
554.0,28.09,977.0,312.5,25.34,601
555.0,28.09,976.99,312.57,25.47,601
556.0,28.08,977.01,312.4,25.55,601
557.0,28.08,977.03,312.23,25.37,601
558.0,28.08,976.95,312.88,25.58,601
559.0,28.08,977.01,312.4,25.39,601
560.0,28.09,976.99,312.57,25.32,601
561.0,28.11,977.08,311.81,25.35,601
562.0,28.11,976.99,312.53,25.27,601
563.0,28.1,977.01,312.5,25.32,601
564.0,28.09,977.03,312.26,25.33,601
565.0,28.09,977.05,312.02,25.95,601
566.0,28.1,977.01,312.09,25.61,601
567.0,28.08,977.04,312.16,25.33,601
568.0,28.08,977.06,311.92,25.51,601
569.0,28.08,976.98,312.64,25.59,601
570.0,28.08,976.98,312.64,25.35,601
571.0,28.08,977.04,312.16,25.23,601
572.0,28.09,976.99,312.4,25.25,601
573.0,28.08,977.01,312.4,25.57,601
574.0,28.09,977.0,312.5,25.58,601
575.0,28.08,977.04,312.88,25.36,601
576.0,28.09,976.96,312.81,25.62,601
577.0,28.09,976.97,312.74,25.45,601
578.0,28.09,977.0,312.5,25.52,601
579.0,28.09,977.0,312.5,25.37,601
580.0,28.08,976.98,312.64,25.4,601
581.0,28.08,976.95,312.88,25.58,601
582.0,28.1,976.95,312.84,24.97,601
583.0,28.09,977.0,312.5,25.27,604
584.0,28.09,977.0,312.5,25.44,604
585.0,28.1,976.96,312.84,25.27,604
586.0,28.09,977.03,312.26,25.04,604
587.0,28.09,977.0,312.43,25.4,604
588.0,28.1,976.98,312.67,25.23,604
589.0,28.09,977.0,312.5,25.24,604
590.0,28.09,977.0,312.5,25.1,604
591.0,28.1,976.96,312.84,25.22,604
592.0,28.08,977.01,312.4,24.85,604
593.0,28.09,976.99,312.4,25.67,604
594.0,28.08,976.98,312.64,25.26,604
595.0,28.09,976.97,312.74,25.36,604
596.0,28.09,976.93,312.5,25.57,604
597.0,28.09,976.99,312.57,25.23,604
598.0,28.09,977.0,312.5,24.72,604
599.0,28.08,976.94,312.4,25.2,604
600.0,28.08,976.97,312.71,25.26,604
601.0,28.08,976.92,313.12,25.26,604
602.0,28.07,976.91,313.25,25.11,604
603.0,28.08,976.92,313.12,25.21,604
604.0,28.07,976.96,312.77,25.21,604
605.0,28.08,976.98,312.64,24.71,604
606.0,28.07,976.96,312.77,25.15,604
607.0,28.07,976.96,312.77,25.2,604
608.0,28.08,977.0,312.47,25.04,604
609.0,28.08,977.04,312.09,25.39,604
610.0,28.07,976.96,312.77,25.19,604
611.0,28.07,977.02,312.3,25.21,604
612.0,28.08,977.03,312.88,25.37,604
613.0,28.07,977.01,312.37,25.19,604
614.0,28.07,976.99,312.54,25.2,597
615.0,28.08,977.01,312.4,25.21,597
616.0,28.07,976.96,312.64,25.41,597
617.0,28.07,976.91,313.25,25.22,597
618.0,28.07,977.02,312.3,25.26,597
619.0,28.07,976.96,312.77,25.23,597
620.0,28.07,977.02,312.3,25.21,597
621.0,28.07,976.99,312.54,25.26,597
622.0,28.07,977.07,311.89,25.14,597
623.0,28.06,976.91,313.22,25.27,597
624.0,28.06,976.92,313.15,25.26,597
625.0,28.06,976.98,312.68,25.13,597
626.0,28.06,977.0,312.44,25.28,597
627.0,28.06,977.0,312.51,25.31,597
628.0,28.06,977.03,312.68,25.27,597
629.0,28.05,976.97,312.71,25.3,597
630.0,28.05,976.96,312.81,25.31,597
631.0,28.07,977.05,312.06,25.5,597
632.0,28.05,977.02,312.2,25.43,597
