,ibi_s,day,time
343,0.997,1,10:09:55
344,0.995,1,10:09:56
345,0.987,1,10:09:57
346,0.971,1,10:09:58
347,0.96,1,10:09:59
348,0.919,1,10:10:00
349,0.878,1,10:10:01
350,0.816,1,10:10:02
351,0.78,1,10:10:03
352,0.768,1,10:10:03
353,0.786,1,10:10:04
354,0.87,1,10:10:05
355,0.985,1,10:10:06
356,0.966,1,10:10:07
357,0.976,1,10:10:08
358,0.963,1,10:10:09
359,0.929,1,10:10:10
360,0.922,1,10:10:11
361,0.916,1,10:10:12
362,0.911,1,10:10:13
363,0.908,1,10:10:13
364,0.914,1,10:10:14
365,0.914,1,10:10:15
366,0.914,1,10:10:16
367,0.908,1,10:10:17
368,0.895,1,10:10:25
369,0.937,1,10:10:26
370,0.938,1,10:10:27
371,0.921,1,10:10:28
372,0.898,1,10:10:29
373,0.897,1,10:10:30
374,0.896,1,10:10:31
375,0.894,1,10:10:32
376,0.866,1,10:10:32
377,0.885,1,10:10:33
378,0.901,1,10:10:34
379,0.906,1,10:10:35
380,0.902,1,10:10:36
381,0.904,1,10:10:37
382,0.879,1,10:10:38
383,0.888,1,10:10:39
384,0.9,1,10:10:40
385,0.921,1,10:10:41
386,0.927,1,10:10:41
387,0.924,1,10:10:42
388,0.898,1,10:10:43
389,0.898,1,10:10:44
390,0.901,1,10:10:45
391,0.928,1,10:10:46
392,0.95,1,10:10:47
393,0.948,1,10:10:48
394,0.938,1,10:10:49
395,0.95,1,10:10:50
396,0.882,1,10:10:58
397,0.889,1,10:10:59
398,0.887,1,10:11:00
399,0.845,1,10:11:01
400,0.865,1,10:11:02
401,0.859,1,10:11:03
402,0.835,1,10:11:04
403,0.864,1,10:11:04
404,0.885,1,10:11:05
405,0.9,1,10:11:06
406,0.885,1,10:11:07
407,0.903,1,10:11:08
408,0.868,1,10:11:09
409,0.852,1,10:11:10
410,0.867,1,10:11:11
411,0.896,1,10:11:11
412,0.923,1,10:11:12
413,0.919,1,10:11:13
414,0.895,1,10:11:14
415,0.859,1,10:11:15
416,0.883,1,10:11:16
417,0.911,1,10:11:17
418,0.899,1,10:11:18
419,0.928,1,10:11:19
420,0.918,1,10:11:20
421,0.89,1,10:11:20
422,0.425,1,10:11:21
423,0.375,1,10:11:21
424,0.795,1,10:11:22
425,0.805,1,10:11:23
426,0.845,1,10:11:31
427,0.86,1,10:11:31
428,0.859,1,10:11:32
429,0.888,1,10:11:33
430,0.837,1,10:11:34
431,0.847,1,10:11:35
432,0.832,1,10:11:36
433,0.836,1,10:11:37
434,0.832,1,10:11:37
435,0.835,1,10:11:38
436,0.825,1,10:11:39
437,0.842,1,10:11:40
438,0.793,1,10:11:41
439,0.772,1,10:11:41
440,0.778,1,10:11:42
441,0.772,1,10:11:43
442,0.832,1,10:11:44
443,0.895,1,10:11:45
444,0.945,1,10:11:46
445,0.953,1,10:11:47
446,0.94,1,10:11:48
447,0.915,1,10:11:48
448,0.875,1,10:11:49
449,0.837,1,10:11:50
450,0.773,1,10:11:51
451,0.714,1,10:11:52
452,0.693,1,10:11:52
453,0.687,1,10:11:53
454,0.696,1,10:11:54
455,0.761,1,10:11:54
456,0.859,1,10:11:55
457,0.906,1,10:11:56
458,0.888,1,10:12:04
459,0.883,1,10:12:05
460,0.907,1,10:12:06
461,0.911,1,10:12:07
462,0.903,1,10:12:08
463,0.889,1,10:12:09
464,0.874,1,10:12:10
465,0.865,1,10:12:10
466,0.864,1,10:12:11
467,0.874,1,10:12:12
468,0.887,1,10:12:13
469,0.887,1,10:12:14
470,0.92,1,10:12:15
471,0.885,1,10:12:16
472,0.91,1,10:12:17
473,0.875,1,10:12:18
474,0.822,1,10:12:18
475,0.834,1,10:12:19
476,0.813,1,10:12:20
477,0.832,1,10:12:21
478,0.821,1,10:12:22
479,0.803,1,10:12:22
480,0.78,1,10:12:23
481,0.756,1,10:12:24
482,0.763,1,10:12:25
483,0.787,1,10:12:26
484,0.812,1,10:12:26
485,0.86,1,10:12:27
486,0.891,1,10:12:28
487,0.89,1,10:12:29
488,0.83,1,10:12:37
489,0.856,1,10:12:38
490,0.899,1,10:12:39
491,0.923,1,10:12:40
492,0.898,1,10:12:41
493,0.906,1,10:12:42
494,0.834,1,10:12:43
495,0.789,1,10:12:43
496,0.834,1,10:12:44
497,0.824,1,10:12:45
498,0.871,1,10:12:46
499,0.88,1,10:12:47
500,0.88,1,10:12:48
501,0.862,1,10:12:49
502,0.817,1,10:12:49
503,0.815,1,10:12:50
504,0.854,1,10:12:51
505,0.872,1,10:12:52
506,0.888,1,10:12:53
507,0.851,1,10:12:54
508,0.887,1,10:12:55
509,0.931,1,10:12:55
510,0.921,1,10:12:56
511,0.907,1,10:12:57
512,0.895,1,10:12:58
513,0.907,1,10:12:59
514,0.924,1,10:13:00
515,0.888,1,10:13:01
516,0.885,1,10:13:02
517,0.93,1,10:13:10
518,0.921,1,10:13:10
519,0.906,1,10:13:11
520,0.839,1,10:13:12
521,0.837,1,10:13:13
522,0.79,1,10:13:14
523,0.758,1,10:13:15
524,0.764,1,10:13:15
525,0.794,1,10:13:16
526,0.824,1,10:13:17
527,0.836,1,10:13:18
528,0.873,1,10:13:19
529,0.869,1,10:13:20
530,0.854,1,10:13:20
531,0.871,1,10:13:21
532,0.9,1,10:13:22
533,0.94,1,10:13:23
534,0.933,1,10:13:24
535,0.913,1,10:13:25
536,0.935,1,10:13:26
537,0.937,1,10:13:27
538,0.942,1,10:13:28
539,0.915,1,10:13:29
540,0.936,1,10:13:30
541,0.937,1,10:13:31
542,0.934,1,10:13:31
543,0.935,1,10:13:32
544,0.95,1,10:13:33
545,0.958,1,10:13:34
546,0.929,1,10:13:35
547,0.931,1,10:13:43
548,0.899,1,10:13:44
549,0.927,1,10:13:45
550,0.954,1,10:13:45
551,0.956,1,10:13:46
552,0.923,1,10:13:47
553,0.931,1,10:13:48
554,0.907,1,10:13:49
555,0.895,1,10:13:50
556,0.846,1,10:13:51
557,0.851,1,10:13:52
558,0.857,1,10:13:53
559,0.49,1,10:13:53
560,0.33,1,10:13:53
561,0.884,1,10:13:54
562,0.928,1,10:13:55
563,0.951,1,10:13:56
564,0.951,1,10:13:57
565,0.911,1,10:13:58
566,0.898,1,10:13:59
567,0.871,1,10:14:00
568,0.842,1,10:14:01
569,0.817,1,10:14:01
570,0.813,1,10:14:02
571,0.828,1,10:14:03
572,0.844,1,10:14:04
573,0.829,1,10:14:05
574,0.854,1,10:14:06
575,0.851,1,10:14:07
576,0.85,1,10:14:07
577,0.876,1,10:14:08
578,0.818,1,10:14:16
579,0.826,1,10:14:17
580,0.872,1,10:14:18
581,0.867,1,10:14:19
582,0.845,1,10:14:20
583,0.848,1,10:14:21
584,0.861,1,10:14:21
585,0.849,1,10:14:22
586,0.887,1,10:14:23
587,0.908,1,10:14:24
588,0.89,1,10:14:25
589,0.845,1,10:14:26
590,0.869,1,10:14:27
591,0.843,1,10:14:28
592,0.854,1,10:14:28
593,0.896,1,10:14:29
594,0.913,1,10:14:30
595,0.843,1,10:14:31
596,0.879,1,10:14:32
597,0.904,1,10:14:33
598,0.896,1,10:14:34
599,0.84,1,10:14:35
600,0.858,1,10:14:35
601,0.882,1,10:14:36
602,0.875,1,10:14:37
603,0.907,1,10:14:38
604,0.89,1,10:14:39
605,0.841,1,10:14:40
606,0.811,1,10:14:41
607,0.805,1,10:14:41
608,0.71,1,10:14:49
609,0.726,1,10:14:49
610,0.741,1,10:14:50
611,0.774,1,10:14:51
612,0.822,1,10:14:52
613,0.839,1,10:14:52
614,0.872,1,10:14:53
615,0.883,1,10:14:54
616,0.892,1,10:14:55
617,0.892,1,10:14:56
618,0.879,1,10:14:57
619,0.837,1,10:14:58
620,0.859,1,10:14:59
621,0.883,1,10:14:59
622,0.889,1,10:15:00
623,0.943,1,10:15:01
624,0.966,1,10:15:02
625,0.923,1,10:15:03
626,0.922,1,10:15:04
627,0.94,1,10:15:05
628,0.934,1,10:15:06
629,0.876,1,10:15:07
630,0.896,1,10:15:08
631,0.931,1,10:15:09
632,0.93,1,10:15:10
633,0.96,1,10:15:11
634,0.986,1,10:15:12
635,0.927,1,10:15:12
636,0.931,1,10:15:13
637,0.929,1,10:15:14
638,0.917,1,10:15:22
639,0.932,1,10:15:23
640,0.945,1,10:15:24
641,0.913,1,10:15:24
642,0.873,1,10:15:25
643,0.895,1,10:15:26
644,0.915,1,10:15:27
645,0.896,1,10:15:28
646,0.919,1,10:15:29
647,0.938,1,10:15:30
648,0.964,1,10:15:31
649,0.932,1,10:15:32
650,0.947,1,10:15:33
651,0.936,1,10:15:34
652,0.903,1,10:15:35
653,0.944,1,10:15:36
654,0.959,1,10:15:36
655,0.958,1,10:15:37
656,0.943,1,10:15:38
657,0.969,1,10:15:39
658,0.976,1,10:15:40
659,0.945,1,10:15:41
660,0.954,1,10:15:42
661,0.959,1,10:15:43
662,0.956,1,10:15:44
663,0.935,1,10:15:45
664,0.96,1,10:15:46
665,0.986,1,10:15:47
666,0.93,1,10:15:55
667,0.984,1,10:15:56
668,0.974,1,10:15:57
669,0.926,1,10:15:58
670,0.963,1,10:15:59
671,0.953,1,10:16:00
672,0.94,1,10:16:00
673,0.961,1,10:16:01
674,0.954,1,10:16:02
675,0.918,1,10:16:03
676,0.94,1,10:16:04
677,0.943,1,10:16:05
678,0.922,1,10:16:06
679,0.95,1,10:16:07
680,0.943,1,10:16:08
681,0.9,1,10:16:09
682,0.915,1,10:16:10
683,0.922,1,10:16:11
684,0.935,1,10:16:12
685,0.938,1,10:16:13
686,0.975,1,10:16:14
687,0.972,1,10:16:15
688,0.946,1,10:16:15
689,0.965,1,10:16:16
690,0.973,1,10:16:17
691,0.942,1,10:16:18
692,0.933,1,10:16:19
693,0.934,1,10:16:20
694,0.844,1,10:16:28
695,0.875,1,10:16:29
696,0.905,1,10:16:30
697,0.875,1,10:16:31
698,0.901,1,10:16:32
699,0.903,1,10:16:33
700,0.887,1,10:16:34
701,0.892,1,10:16:34
702,0.938,1,10:16:35
703,0.913,1,10:16:36
704,0.946,1,10:16:37
705,0.934,1,10:16:38
706,0.893,1,10:16:39
707,0.923,1,10:16:40
708,0.945,1,10:16:41
709,0.937,1,10:16:42
710,0.933,1,10:16:43
711,0.942,1,10:16:44
712,0.923,1,10:16:45
713,0.878,1,10:16:46
714,0.876,1,10:16:46
715,0.831,1,10:16:47
716,0.831,1,10:16:48
717,0.799,1,10:16:49
718,0.786,1,10:16:50
719,0.77,1,10:16:50
720,0.747,1,10:16:51
721,0.757,1,10:16:52
722,0.772,1,10:16:53
723,0.777,1,10:16:53
724,0.81,1,10:17:01
725,0.837,1,10:17:02
726,0.887,1,10:17:03
727,0.899,1,10:17:03
728,0.903,1,10:17:04
729,0.92,1,10:17:05
730,0.928,1,10:17:06
731,0.923,1,10:17:07
732,0.901,1,10:17:08
733,0.894,1,10:17:09
734,0.895,1,10:17:10
735,0.893,1,10:17:11
736,0.864,1,10:17:12
737,0.883,1,10:17:12
738,0.906,1,10:17:13
739,0.887,1,10:17:14
740,0.864,1,10:17:15
741,0.868,1,10:17:16
742,0.293,1,10:17:16
743,0.531,1,10:17:17
744,0.777,1,10:17:18
745,0.809,1,10:17:18
746,0.83,1,10:17:19
747,0.844,1,10:17:20
748,0.782,1,10:17:21
749,0.755,1,10:17:22
750,0.721,1,10:17:22
751,0.738,1,10:17:23
752,0.743,1,10:17:24
753,0.762,1,10:17:25
754,0.795,1,10:17:25
755,0.812,1,10:17:26
756,0.805,1,10:17:34
757,0.836,1,10:17:35
758,0.838,1,10:17:36
759,0.849,1,10:17:37
760,0.862,1,10:17:38
761,0.855,1,10:17:38
762,0.854,1,10:17:39
763,0.76,1,10:17:40
764,0.722,1,10:17:41
765,0.679,1,10:17:41
766,0.652,1,10:17:42
767,0.684,1,10:17:43
768,0.579,1,10:17:43
769,1.057,1,10:17:44
770,0.907,1,10:17:45
771,0.938,1,10:17:46
772,0.943,1,10:17:47
773,0.937,1,10:17:48
774,0.932,1,10:17:49
775,0.909,1,10:17:50
776,0.864,1,10:17:51
777,0.83,1,10:17:52
778,0.845,1,10:17:53
779,0.841,1,10:17:53
780,0.839,1,10:17:54
781,0.81,1,10:17:55
782,0.8,1,10:17:56
783,0.798,1,10:17:57
784,0.777,1,10:17:57
785,0.773,1,10:17:58
786,0.76,1,10:17:59
787,0.873,1,10:18:07
788,0.868,1,10:18:08
789,0.864,1,10:18:08
790,0.807,1,10:18:09
791,0.812,1,10:18:10
792,0.818,1,10:18:11
793,0.852,1,10:18:12
794,0.891,1,10:18:13
795,0.895,1,10:18:13
796,0.897,1,10:18:14
797,0.894,1,10:18:15
798,0.9,1,10:18:16
799,0.896,1,10:18:17
800,0.897,1,10:18:18
801,0.892,1,10:18:19
802,0.886,1,10:18:20
803,0.857,1,10:18:21
804,0.854,1,10:18:21
805,0.873,1,10:18:22
806,0.83,1,10:18:23
807,0.81,1,10:18:24
808,0.84,1,10:18:25
809,0.85,1,10:18:26
810,0.89,1,10:18:27
811,0.91,1,10:18:27
812,0.885,1,10:18:28
813,0.902,1,10:18:29
814,0.91,1,10:18:30
815,0.904,1,10:18:31
816,0.89,1,10:18:32
817,0.907,1,10:18:40
818,0.898,1,10:18:41
819,0.865,1,10:18:42
820,0.521,1,10:18:42
821,0.289,1,10:18:43
822,0.786,1,10:18:44
823,0.77,1,10:18:44
824,0.763,1,10:18:45
825,0.744,1,10:18:46
826,0.727,1,10:18:47
827,0.714,1,10:18:47
828,0.723,1,10:18:48
829,0.708,1,10:18:49
830,0.716,1,10:18:49
831,0.743,1,10:18:50
832,0.782,1,10:18:51
833,0.811,1,10:18:52
834,0.837,1,10:18:53
835,0.831,1,10:18:53
836,0.825,1,10:18:54
837,0.819,1,10:18:55
838,0.809,1,10:18:56
839,0.812,1,10:18:57
840,0.819,1,10:18:57
841,0.813,1,10:18:58
842,0.826,1,10:18:59
843,0.876,1,10:19:00
844,0.859,1,10:19:01
845,0.883,1,10:19:02
846,0.906,1,10:19:03
847,0.926,1,10:19:04
848,0.934,1,10:19:05
849,0.891,1,10:19:05
850,0.896,1,10:19:13
851,0.919,1,10:19:14
852,0.928,1,10:19:14
853,0.917,1,10:19:15
854,0.915,1,10:19:16
855,0.892,1,10:19:17
856,0.911,1,10:19:18
857,0.942,1,10:19:19
858,0.919,1,10:19:20
859,0.956,1,10:19:21
860,0.976,1,10:19:22
861,0.933,1,10:19:23
862,0.95,1,10:19:24
863,0.957,1,10:19:25
864,0.942,1,10:19:26
865,0.947,1,10:19:27
866,0.953,1,10:19:28
867,0.976,1,10:19:29
868,0.945,1,10:19:30
869,0.955,1,10:19:30
870,0.967,1,10:19:31
871,0.938,1,10:19:32
872,0.963,1,10:19:33
873,0.965,1,10:19:34
874,0.972,1,10:19:35
875,0.976,1,10:19:36
876,0.945,1,10:19:37
877,0.906,1,10:19:38
878,0.851,1,10:19:46
879,0.874,1,10:19:47
880,0.89,1,10:19:48
881,0.883,1,10:19:49
882,0.871,1,10:19:50
883,0.856,1,10:19:51
884,0.884,1,10:19:52
885,0.891,1,10:19:52
886,0.876,1,10:19:53
887,0.862,1,10:19:54
888,0.855,1,10:19:55
889,0.837,1,10:19:56
890,0.82,1,10:19:57
891,0.772,1,10:19:57
892,0.737,1,10:19:58
893,0.746,1,10:19:59
894,0.771,1,10:20:00
895,0.779,1,10:20:00
896,0.829,1,10:20:01
897,0.88,1,10:20:02
898,0.91,1,10:20:03
899,0.94,1,10:20:04
900,0.886,1,10:20:05
901,0.875,1,10:20:06
902,0.825,1,10:20:07
903,0.791,1,10:20:07
904,0.774,1,10:20:08
905,0.737,1,10:20:09
906,0.76,1,10:20:10
907,0.796,1,10:20:10
908,0.821,1,10:20:11
909,0.769,1,10:20:19
910,0.768,1,10:20:20
911,0.776,1,10:20:20
912,0.847,1,10:20:21
913,0.959,1,10:20:22
914,0.952,1,10:20:23
915,0.923,1,10:20:24
916,0.822,1,10:20:25
917,0.766,1,10:20:26
918,0.728,1,10:20:26
919,0.727,1,10:20:27
920,0.774,1,10:20:28
921,0.861,1,10:20:29
922,0.902,1,10:20:30
923,0.931,1,10:20:31
924,0.93,1,10:20:32
925,0.92,1,10:20:32
926,0.882,1,10:20:33
927,0.843,1,10:20:34
928,0.805,1,10:20:35
929,0.76,1,10:20:36
930,0.764,1,10:20:36
931,0.751,1,10:20:37
932,0.779,1,10:20:38
933,0.838,1,10:20:39
934,0.905,1,10:20:40
935,0.895,1,10:20:41
936,0.862,1,10:20:42
937,0.835,1,10:20:42
938,0.805,1,10:20:43
939,0.797,1,10:20:44
940,0.868,1,10:20:52
941,0.793,1,10:20:53
942,0.749,1,10:20:54
943,0.765,1,10:20:55
944,0.751,1,10:20:55
945,0.759,1,10:20:56
946,0.751,1,10:20:57
947,0.796,1,10:20:58
948,0.812,1,10:20:58
949,0.816,1,10:20:59
950,0.787,1,10:21:00
951,0.755,1,10:21:01
952,0.743,1,10:21:02
953,0.742,1,10:21:02
954,0.778,1,10:21:03
955,0.837,1,10:21:04
956,0.899,1,10:21:05
957,0.908,1,10:21:06
958,0.883,1,10:21:07
959,0.857,1,10:21:07
960,0.764,1,10:21:08
961,0.519,1,10:21:09
962,0.831,1,10:21:10
963,0.657,1,10:21:10
964,0.668,1,10:21:11
965,0.759,1,10:21:12
966,0.853,1,10:21:12
967,0.91,1,10:21:13
968,0.953,1,10:21:14
969,0.964,1,10:21:15
970,0.898,1,10:21:16
971,0.894,1,10:21:17
972,0.789,1,10:21:25
973,0.805,1,10:21:26
974,0.818,1,10:21:26
975,0.81,1,10:21:27
976,0.811,1,10:21:28
977,0.773,1,10:21:29
978,0.762,1,10:21:29
979,0.763,1,10:21:30
980,0.782,1,10:21:31
981,0.771,1,10:21:32
982,0.74,1,10:21:33
983,0.739,1,10:21:33
984,0.744,1,10:21:34
985,0.771,1,10:21:35
986,0.781,1,10:21:36
987,0.796,1,10:21:36
988,0.815,1,10:21:37
989,0.818,1,10:21:38
990,0.797,1,10:21:39
991,0.811,1,10:21:40
992,0.818,1,10:21:40
993,0.832,1,10:21:41
994,0.838,1,10:21:42
995,0.847,1,10:21:43
996,0.814,1,10:21:44
997,0.821,1,10:21:45
