,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
416,0,0,0,0,69.0,0,0,1,0,0.0,1,10:06:56
417,0,0,0,0,70.0,0,0,1,0,0.0,1,10:06:57
418,0,0,0,0,70.0,0,0,1,0,0.0,1,10:06:58
419,0,0,0,0,71.0,0,0,1,0,0.0,1,10:06:59
420,0,0,0,0,72.0,0,0,1,0,0.0,1,10:07:00
421,0,0,0,0,71.0,0,0,1,0,0.0,1,10:07:01
428,0,0,0,0,67.0,0,0,1,0,0.0,1,10:07:08
429,0,0,0,0,67.0,0,0,1,0,0.0,1,10:07:09
430,0,0,0,0,67.0,0,0,1,0,0.0,1,10:07:10
431,0,0,0,0,66.0,0,0,1,0,0.0,1,10:07:11
432,0,0,0,0,66.0,0,0,1,0,0.0,1,10:07:12
433,0,0,0,0,65.0,0,0,1,0,0.0,1,10:07:13
434,0,0,0,0,66.0,0,0,1,0,0.0,1,10:07:14
435,0,0,0,0,67.0,0,0,1,0,0.0,1,10:07:15
436,0,0,0,0,68.0,0,0,1,0,0.0,1,10:07:16
437,0,0,0,0,68.0,0,0,1,0,0.0,1,10:07:17
438,0,0,0,0,67.0,0,0,1,0,0.0,1,10:07:18
439,0,0,0,0,66.0,0,0,1,0,0.0,1,10:07:19
440,22,52,64,1,66.0,0,1,0,0,85.35,1,10:07:20
441,3,55,69,0,65.0,0,0,1,0,88.29,1,10:07:21
442,54,137,115,1,65.0,0,1,0,0,186.84,1,10:07:22
443,15,34,10,0,65.0,0,1,0,0,38.48,1,10:07:23
444,88,76,132,0,65.0,0,1,0,0,175.91,1,10:07:24
445,42,52,53,2,65.0,0,1,0,0,85.31,1,10:07:25
446,79,82,68,1,66.0,0,1,0,0,132.62,1,10:07:26
447,149,41,98,0,67.0,0,1,0,0,182.99,1,10:07:27
448,91,91,214,1,67.0,0,1,0,0,249.72,1,10:07:28
449,81,39,67,0,68.0,0,1,0,0,112.12,1,10:07:29
450,30,0,32,0,68.0,0,1,0,0,43.86,1,10:07:30
451,5,0,18,0,68.0,0,0,1,0,18.68,1,10:07:31
452,0,0,0,0,67.0,0,0,1,0,0.0,1,10:07:32
453,0,0,0,0,67.0,0,0,1,0,0.0,1,10:07:33
454,0,0,0,0,68.0,0,0,1,0,0.0,1,10:07:34
461,0,0,0,0,72.0,0,0,1,0,0.0,1,10:07:41
462,20,0,0,1,72.0,0,1,0,0,20.0,1,10:07:42
463,0,0,0,0,71.0,0,0,1,0,0.0,1,10:07:43
464,0,0,0,0,71.0,0,0,1,0,0.0,1,10:07:44
465,0,0,0,0,71.0,0,0,1,0,0.0,1,10:07:45
466,0,0,0,0,70.0,0,0,1,0,0.0,1,10:07:46
467,19,8,14,1,70.0,0,1,0,0,24.92,1,10:07:47
468,86,14,108,0,70.0,0,1,0,0,138.77,1,10:07:48
469,10,0,39,1,69.0,0,1,0,0,40.26,1,10:07:49
470,0,0,0,0,69.0,0,0,1,0,0.0,1,10:07:50
471,0,0,0,0,68.0,0,0,1,0,0.0,1,10:07:51
472,0,0,9,0,70.0,0,0,1,0,9.0,1,10:07:52
473,0,0,23,0,70.0,0,1,0,0,23.0,1,10:07:53
474,0,0,0,0,72.0,0,1,0,0,0.0,1,10:07:54
475,0,0,0,0,72.0,0,1,0,0,0.0,1,10:07:55
476,0,0,0,0,71.0,0,1,0,0,0.0,1,10:07:56
477,0,0,0,0,70.0,0,1,0,0,0.0,1,10:07:57
478,0,0,0,0,69.0,0,1,0,0,0.0,1,10:07:58
479,100,94,36,1,68.0,0,1,0,0,141.89,1,10:07:59
480,21,58,34,0,68.0,0,1,0,0,70.43,1,10:08:00
481,104,75,36,0,68.0,0,1,0,0,133.18,1,10:08:01
482,24,7,47,0,68.0,0,1,0,0,53.24,1,10:08:02
483,0,0,0,0,68.0,0,0,1,0,0.0,1,10:08:03
484,0,0,0,0,69.0,0,0,1,0,0.0,1,10:08:04
485,0,0,0,0,70.0,0,0,1,0,0.0,1,10:08:05
486,0,0,0,0,70.0,0,0,1,0,0.0,1,10:08:06
487,26,0,66,2,71.0,0,1,0,0,70.94,1,10:08:07
494,0,12,107,0,73.0,0,1,0,0,107.67,1,10:08:14
495,15,8,90,0,74.0,0,1,0,0,91.59,1,10:08:15
496,0,0,76,0,77.0,0,0,1,0,76.0,1,10:08:16
497,16,6,109,1,78.0,0,1,0,0,110.33,1,10:08:17
498,5,0,101,1,79.0,0,0,1,0,101.12,1,10:08:18
499,0,0,16,0,79.0,0,0,1,0,16.0,1,10:08:19
500,36,0,105,0,78.0,0,1,0,0,111.0,1,10:08:20
501,1,0,54,0,77.0,0,0,1,0,54.01,1,10:08:21
502,23,5,54,1,77.0,0,1,0,0,58.91,1,10:08:22
503,35,0,60,0,78.0,0,1,0,0,69.46,1,10:08:23
504,20,0,39,0,78.0,0,1,0,0,43.83,1,10:08:24
505,0,0,0,0,79.0,0,0,1,0,0.0,1,10:08:25
506,0,0,0,0,79.0,0,0,1,0,0.0,1,10:08:26
507,0,0,0,0,78.0,0,0,1,0,0.0,1,10:08:27
508,0,0,0,0,77.0,0,0,1,0,0.0,1,10:08:28
509,0,0,0,0,75.0,0,0,1,0,0.0,1,10:08:29
510,0,0,0,0,74.0,0,0,1,0,0.0,1,10:08:30
511,0,0,0,0,72.0,0,0,1,0,0.0,1,10:08:31
512,0,0,0,0,72.0,0,0,1,0,0.0,1,10:08:32
513,0,0,0,0,71.0,0,0,1,0,0.0,1,10:08:33
514,1,5,43,0,71.0,0,0,1,0,43.3,1,10:08:34
515,0,6,137,0,72.0,0,0,1,0,137.13,1,10:08:35
516,0,19,159,0,72.0,0,1,0,0,160.13,1,10:08:36
517,60,79,75,1,72.0,0,1,0,0,124.36,1,10:08:37
518,39,47,1,0,71.0,0,1,0,0,61.08,1,10:08:38
519,25,46,0,0,71.0,0,1,0,0,52.35,1,10:08:39
520,4,0,0,0,70.0,0,0,1,0,4.0,1,10:08:40
527,0,0,0,0,69.0,0,0,1,0,0.0,1,10:08:47
528,0,0,0,0,68.0,0,0,1,0,0.0,1,10:08:48
529,0,0,0,0,67.0,0,0,1,0,0.0,1,10:08:49
530,23,0,42,1,66.0,0,1,0,0,47.89,1,10:08:50
531,1,1,0,1,66.0,0,0,1,0,1.41,1,10:08:51
532,25,140,157,1,67.0,0,1,0,0,211.83,1,10:08:52
533,0,66,76,0,67.0,1,0,0,0,100.66,1,10:08:53
534,0,31,32,0,67.0,1,0,0,0,44.55,1,10:08:54
535,0,0,0,0,68.0,1,0,0,0,0.0,1,10:08:55
536,0,0,0,0,68.0,0,0,0,1,0.0,1,10:08:56
537,0,0,0,0,68.0,0,0,0,1,0.0,1,10:08:57
538,0,0,0,0,69.0,0,0,0,1,0.0,1,10:08:58
539,0,0,0,0,68.0,0,0,0,1,0.0,1,10:08:59
540,0,0,0,0,68.0,0,0,0,1,0.0,1,10:09:00
541,0,0,0,0,68.0,0,0,0,1,0.0,1,10:09:01
542,0,0,0,0,68.0,0,0,0,1,0.0,1,10:09:02
543,0,0,0,0,68.0,0,0,0,1,0.0,1,10:09:03
544,5,0,0,0,67.0,1,0,0,0,5.0,1,10:09:04
545,0,0,0,0,67.0,1,0,0,0,0.0,1,10:09:05
546,0,0,0,0,67.0,1,0,0,0,0.0,1,10:09:06
547,0,0,0,0,67.0,1,0,0,0,0.0,1,10:09:07
548,0,0,0,0,67.0,1,0,0,0,0.0,1,10:09:08
549,0,0,0,0,67.0,1,0,0,0,0.0,1,10:09:09
550,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:10
551,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:11
552,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:12
553,0,0,0,0,67.0,1,0,0,0,0.0,1,10:09:13
560,0,0,0,0,66.0,1,0,0,0,0.0,1,10:09:20
561,0,0,0,0,66.0,1,0,0,0,0.0,1,10:09:21
562,0,0,0,0,67.0,1,0,0,0,0.0,1,10:09:22
563,0,0,0,0,67.0,1,0,0,0,0.0,1,10:09:23
564,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:24
565,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:25
566,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:26
567,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:27
568,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:28
569,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:29
570,0,0,0,0,69.0,1,0,0,0,0.0,1,10:09:30
571,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:31
572,0,0,0,0,68.0,1,0,0,0,0.0,1,10:09:32
573,0,0,0,0,69.0,1,0,0,0,0.0,1,10:09:33
574,0,0,0,0,70.0,1,0,0,0,0.0,1,10:09:34
575,0,0,0,0,72.0,1,0,0,0,0.0,1,10:09:35
576,0,0,0,0,72.0,1,0,0,0,0.0,1,10:09:36
577,0,0,0,0,71.0,1,0,0,0,0.0,1,10:09:37
578,0,0,0,0,70.0,1,0,0,0,0.0,1,10:09:38
579,0,0,0,0,70.0,1,0,0,0,0.0,1,10:09:39
580,33,138,148,1,69.0,0,1,0,0,205.03,1,10:09:40
581,10,52,54,0,68.0,0,1,0,0,75.63,1,10:09:41
582,4,48,58,0,68.0,0,0,0,1,75.39,1,10:09:42
583,0,0,51,0,69.0,0,0,0,1,51.0,1,10:09:43
584,0,0,6,0,69.0,0,0,0,1,6.0,1,10:09:44
585,0,0,0,0,70.0,0,0,0,1,0.0,1,10:09:45
586,0,0,0,0,71.0,0,0,0,1,0.0,1,10:09:46
593,0,0,0,0,70.0,0,0,1,0,0.0,1,10:09:53
594,0,0,0,0,71.0,0,0,1,0,0.0,1,10:09:54
595,1,36,31,0,70.0,0,0,1,0,47.52,1,10:09:55
596,51,47,159,1,69.0,0,1,0,0,173.47,1,10:09:56
597,0,8,4,0,68.0,0,0,1,0,8.94,1,10:09:57
598,0,0,10,0,67.0,0,0,1,0,10.0,1,10:09:58
599,17,0,34,0,66.0,0,1,0,0,38.01,1,10:09:59
600,0,0,0,0,65.0,0,0,1,0,0.0,1,10:10:00
601,3,0,15,0,65.0,0,0,1,0,15.3,1,10:10:01
602,0,0,0,0,65.0,0,0,1,0,0.0,1,10:10:02
603,0,0,0,0,65.0,0,0,1,0,0.0,1,10:10:03
604,139,0,86,1,66.0,0,1,0,0,163.45,1,10:10:04
605,65,0,29,0,69.0,0,1,0,0,71.18,1,10:10:05
606,82,0,38,0,70.0,0,1,0,0,90.38,1,10:10:06
607,15,0,4,0,70.0,0,1,0,0,15.52,1,10:10:07
608,0,0,0,0,69.0,0,0,1,0,0.0,1,10:10:08
609,0,0,0,0,68.0,0,0,1,0,0.0,1,10:10:09
610,0,0,0,0,67.0,0,0,1,0,0.0,1,10:10:10
611,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:11
612,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:12
613,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:13
614,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:14
615,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:15
616,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:16
617,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:17
618,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:18
619,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:19
626,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:26
627,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:27
628,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:28
629,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:29
630,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:30
631,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:31
632,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:32
633,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:33
634,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:34
635,0,0,0,0,67.0,0,0,1,0,0.0,1,10:10:35
636,0,0,0,0,67.0,0,0,1,0,0.0,1,10:10:36
637,0,0,0,0,67.0,0,0,1,0,0.0,1,10:10:37
638,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:38
639,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:39
640,0,0,0,0,67.0,0,0,1,0,0.0,1,10:10:40
641,0,0,0,0,67.0,0,0,1,0,0.0,1,10:10:41
642,0,0,0,0,67.0,0,0,1,0,0.0,1,10:10:42
643,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:43
644,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:44
645,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:45
646,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:46
647,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:47
648,0,0,0,0,66.0,0,0,1,0,0.0,1,10:10:48
649,64,100,77,1,66.0,0,1,0,0,141.51,1,10:10:49
650,25,133,126,0,65.0,0,1,0,0,184.91,1,10:10:50
651,0,29,1,0,65.0,0,0,1,0,29.02,1,10:10:51
652,0,0,0,0,65.0,0,0,1,0,0.0,1,10:10:52
659,0,0,0,0,69.0,0,0,0,1,0.0,1,10:10:59
660,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:00
661,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:01
662,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:02
663,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:03
664,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:04
665,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:05
666,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:06
667,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:07
668,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:08
669,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:09
670,0,0,0,0,68.0,0,0,0,1,0.0,1,10:11:10
671,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:11
672,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:12
673,0,0,0,0,69.0,0,0,0,1,0.0,1,10:11:13
674,0,0,0,0,68.0,0,0,0,1,0.0,1,10:11:14
675,0,0,0,0,68.0,0,0,0,1,0.0,1,10:11:15
676,0,0,0,0,68.0,0,0,0,1,0.0,1,10:11:16
677,0,12,17,0,68.0,0,0,0,1,20.81,1,10:11:17
678,33,115,36,0,68.0,0,1,0,0,124.94,1,10:11:18
679,21,49,2,1,68.0,0,1,0,0,53.35,1,10:11:19
680,7,18,1,1,68.0,0,1,0,0,19.34,1,10:11:20
681,5,13,0,0,67.0,0,0,1,0,13.93,1,10:11:21
682,0,0,0,0,67.0,0,0,1,0,0.0,1,10:11:22
683,21,0,2,0,67.0,0,1,0,0,21.1,1,10:11:23
684,81,69,180,1,68.0,0,1,0,0,209.1,1,10:11:24
685,35,105,131,1,69.0,0,1,0,0,171.5,1,10:11:25
692,0,0,0,0,70.0,0,0,1,0,0.0,1,10:11:32
693,0,0,0,0,70.0,0,0,1,0,0.0,1,10:11:33
694,5,0,18,1,70.0,0,0,1,0,18.68,1,10:11:34
695,11,0,45,0,70.0,0,1,0,0,46.32,1,10:11:35
696,0,16,103,0,70.0,0,1,0,0,104.24,1,10:11:36
697,0,0,47,0,70.0,0,1,0,0,47.0,1,10:11:37
698,0,0,25,0,70.0,0,1,0,0,25.0,1,10:11:38
699,0,0,0,0,71.0,0,1,0,0,0.0,1,10:11:39
700,0,0,0,0,71.0,0,1,0,0,0.0,1,10:11:40
701,0,0,33,0,71.0,0,0,1,0,33.0,1,10:11:41
702,0,0,2,0,71.0,0,0,1,0,2.0,1,10:11:42
703,0,0,58,0,73.0,0,0,1,0,58.0,1,10:11:43
704,6,0,41,1,73.0,0,0,1,0,41.44,1,10:11:44
705,2,0,12,0,74.0,0,0,1,0,12.17,1,10:11:45
706,0,0,0,0,73.0,0,0,1,0,0.0,1,10:11:46
707,0,0,0,0,73.0,0,0,1,0,0.0,1,10:11:47
708,0,0,0,0,71.0,0,0,1,0,0.0,1,10:11:48
709,0,0,0,0,70.0,0,0,1,0,0.0,1,10:11:49
710,0,0,0,0,69.0,0,0,1,0,0.0,1,10:11:50
711,0,0,0,0,69.0,0,0,1,0,0.0,1,10:11:51
712,0,0,0,0,69.0,0,0,1,0,0.0,1,10:11:52
713,0,0,4,0,69.0,0,0,1,0,4.0,1,10:11:53
714,0,0,23,0,69.0,0,0,1,0,23.0,1,10:11:54
715,0,0,6,0,72.0,0,1,0,0,6.0,1,10:11:55
716,72,22,101,1,74.0,0,1,0,0,125.97,1,10:11:56
717,14,0,75,0,74.0,0,1,0,0,76.3,1,10:11:57
718,0,0,75,0,74.0,0,0,1,0,75.0,1,10:11:58
725,0,0,0,0,75.0,0,0,1,0,0.0,1,10:12:05
726,0,0,0,0,74.0,0,0,1,0,0.0,1,10:12:06
727,0,0,0,0,73.0,0,0,1,0,0.0,1,10:12:07
728,0,0,0,0,72.0,0,0,1,0,0.0,1,10:12:08
729,0,0,0,0,71.0,0,0,1,0,0.0,1,10:12:09
730,0,0,0,0,71.0,0,0,1,0,0.0,1,10:12:10
731,0,0,0,0,70.0,0,0,1,0,0.0,1,10:12:11
732,0,0,0,0,70.0,0,0,1,0,0.0,1,10:12:12
