,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
235,68,50,87,0,89.0,0,1,0,0,121.21,1,09:12:55
236,329,101,207,1,91.0,0,1,0,0,401.61,1,09:12:56
237,81,87,46,0,92.0,0,1,0,0,127.46,1,09:12:57
238,79,40,39,0,90.0,0,1,0,0,96.76,1,09:12:58
239,40,0,6,0,89.0,0,1,0,0,40.45,1,09:12:59
240,220,122,104,1,90.0,0,1,0,0,272.21,1,09:13:00
241,86,63,41,0,90.0,0,1,0,0,114.22,1,09:13:01
242,32,24,30,0,90.0,0,1,0,0,50.0,1,09:13:02
243,58,71,22,0,90.0,0,1,0,0,94.28,1,09:13:03
244,121,221,44,1,92.0,0,1,0,0,255.77,1,09:13:04
245,143,137,66,0,92.0,0,1,0,0,208.74,1,09:13:05
246,95,19,67,1,92.0,0,1,0,0,117.79,1,09:13:06
247,57,12,14,0,92.0,0,1,0,0,59.91,1,09:13:07
248,73,70,85,1,92.0,0,1,0,0,132.11,1,09:13:08
249,151,299,130,1,89.0,0,1,0,0,359.31,1,09:13:09
250,29,34,21,0,88.0,0,1,0,0,49.38,1,09:13:10
251,0,73,0,0,87.0,0,0,0,1,73.0,1,09:13:11
252,2,48,23,0,85.0,0,0,0,1,53.26,1,09:13:12
253,12,26,9,1,84.0,0,1,0,0,30.02,1,09:13:13
254,28,36,31,0,85.0,0,1,0,0,55.15,1,09:13:14
261,35,11,23,1,92.0,0,1,0,0,43.3,1,09:13:21
262,107,45,119,0,90.0,0,1,0,0,166.24,1,09:13:22
263,52,50,38,1,90.0,0,1,0,0,81.54,1,09:13:23
264,14,35,63,0,90.0,0,1,0,0,73.42,1,09:13:24
265,147,141,110,2,92.0,0,1,0,0,231.5,1,09:13:25
266,209,124,73,0,92.0,0,1,0,0,253.74,1,09:13:26
267,79,0,46,0,94.0,0,1,0,0,91.42,1,09:13:27
268,183,190,151,0,95.0,0,1,0,0,303.96,1,09:13:28
269,114,143,91,1,95.0,0,1,0,0,204.27,1,09:13:29
270,202,408,59,1,96.0,0,1,0,0,459.07,1,09:13:30
271,34,179,114,1,96.0,0,1,0,0,214.93,1,09:13:31
272,0,29,1,0,96.0,0,0,1,0,29.02,1,09:13:32
273,0,16,0,0,97.0,0,0,0,1,16.0,1,09:13:33
274,0,0,0,0,98.0,0,0,0,1,0.0,1,09:13:34
275,0,0,0,0,98.0,0,0,0,1,0.0,1,09:13:35
276,51,116,102,0,98.0,0,1,0,0,162.67,1,09:13:36
277,159,94,86,1,98.0,0,1,0,0,203.75,1,09:13:37
278,41,95,63,0,99.0,0,1,0,0,121.14,1,09:13:38
279,137,139,41,2,99.0,0,1,0,0,199.43,1,09:13:39
280,74,20,9,0,98.0,0,1,0,0,77.18,1,09:13:40
281,72,0,0,0,97.0,0,1,0,0,72.0,1,09:13:41
282,170,37,48,0,97.0,0,1,0,0,180.48,1,09:13:42
283,85,175,104,1,96.0,0,1,0,0,220.6,1,09:13:43
284,66,67,9,0,96.0,0,1,0,0,94.48,1,09:13:44
285,8,43,0,0,94.0,0,1,0,0,43.74,1,09:13:45
286,0,0,0,0,92.0,0,0,1,0,0.0,1,09:13:46
287,0,14,23,0,88.0,0,0,1,0,26.93,1,09:13:47
294,0,0,0,0,84.0,0,0,0,1,0.0,1,09:13:54
295,0,0,0,0,84.0,0,0,0,1,0.0,1,09:13:55
296,0,0,0,0,86.0,0,0,0,1,0.0,1,09:13:56
297,7,5,34,0,87.0,0,1,0,0,35.07,1,09:13:57
298,88,274,133,1,88.0,0,1,0,0,317.03,1,09:13:58
299,0,105,14,0,88.0,0,0,0,1,105.93,1,09:13:59
300,22,119,23,1,87.0,0,1,0,0,123.18,1,09:14:00
301,107,274,181,0,87.0,0,1,0,0,345.38,1,09:14:01
302,4,87,76,0,88.0,0,0,0,1,115.59,1,09:14:02
303,0,89,0,0,89.0,0,0,0,1,89.0,1,09:14:03
304,0,21,0,0,90.0,0,0,1,0,21.0,1,09:14:04
305,0,0,0,0,91.0,0,0,1,0,0.0,1,09:14:05
306,0,0,0,0,91.0,0,0,1,0,0.0,1,09:14:06
307,0,0,0,0,92.0,0,0,1,0,0.0,1,09:14:07
308,18,73,59,1,92.0,0,1,0,0,95.57,1,09:14:08
309,163,112,37,1,92.0,0,1,0,0,201.2,1,09:14:09
310,57,44,5,0,92.0,0,1,0,0,72.18,1,09:14:10
311,70,14,0,0,91.0,0,1,0,0,71.39,1,09:14:11
312,24,21,64,0,89.0,0,1,0,0,71.51,1,09:14:12
313,1,13,42,0,88.0,0,0,0,1,43.98,1,09:14:13
314,25,7,5,0,88.0,0,1,0,0,26.44,1,09:14:14
315,89,64,21,1,89.0,0,1,0,0,111.62,1,09:14:15
316,147,3,0,0,89.0,0,1,0,0,147.03,1,09:14:16
317,17,0,0,0,90.0,0,1,0,0,17.0,1,09:14:17
318,6,9,0,0,91.0,0,0,0,1,10.82,1,09:14:18
319,0,0,0,0,92.0,0,0,0,1,0.0,1,09:14:19
320,60,60,18,0,94.0,0,1,0,0,86.74,1,09:14:20
327,48,179,106,1,96.0,0,1,0,0,213.5,1,09:14:27
328,62,135,94,0,97.0,0,1,0,0,175.8,1,09:14:28
329,99,437,104,1,99.0,0,1,0,0,459.98,1,09:14:29
330,31,110,74,1,100.0,0,1,0,0,136.15,1,09:14:30
331,110,195,45,1,101.0,0,1,0,0,228.36,1,09:14:31
332,17,164,56,0,101.0,0,1,0,0,174.13,1,09:14:32
333,28,126,80,1,102.0,0,1,0,0,151.86,1,09:14:33
334,100,291,79,1,103.0,0,1,0,0,317.68,1,09:14:34
335,35,99,87,0,103.0,0,1,0,0,136.36,1,09:14:35
336,93,77,47,2,103.0,0,1,0,0,129.56,1,09:14:36
337,28,2,91,0,103.0,0,1,0,0,95.23,1,09:14:37
338,7,5,7,0,103.0,0,1,0,0,11.09,1,09:14:38
339,26,1,70,2,103.0,0,1,0,0,74.68,1,09:14:39
340,34,30,13,1,102.0,0,1,0,0,47.17,1,09:14:40
341,21,3,16,1,102.0,0,1,0,0,26.57,1,09:14:41
342,0,0,0,0,102.0,0,0,0,1,0.0,1,09:14:42
343,8,0,4,1,102.0,0,1,0,0,8.94,1,09:14:43
344,0,0,19,0,102.0,0,0,0,1,19.0,1,09:14:44
345,12,0,30,0,102.0,0,1,0,0,32.31,1,09:14:45
346,9,8,11,1,102.0,0,1,0,0,16.31,1,09:14:46
347,20,0,46,1,101.0,0,1,0,0,50.16,1,09:14:47
348,0,0,2,0,101.0,0,0,0,1,2.0,1,09:14:48
349,0,0,2,0,101.0,0,0,0,1,2.0,1,09:14:49
350,26,0,2,0,98.0,0,1,0,0,26.08,1,09:14:50
351,155,112,107,1,97.0,0,1,0,0,219.13,1,09:14:51
352,73,63,45,0,96.0,0,1,0,0,106.41,1,09:14:52
353,9,56,45,0,96.0,0,1,0,0,72.4,1,09:14:53
360,0,0,0,0,96.0,1,0,0,0,0.0,1,09:15:00
361,0,0,0,0,94.0,1,0,0,0,0.0,1,09:15:01
362,0,0,0,0,93.0,1,0,0,0,0.0,1,09:15:02
363,0,0,0,0,92.0,1,0,0,0,0.0,1,09:15:03
364,0,0,0,0,91.0,1,0,0,0,0.0,1,09:15:04
365,1,16,0,0,88.0,1,0,0,0,16.03,1,09:15:05
366,9,44,1,0,86.0,0,1,0,0,44.92,1,09:15:06
367,0,12,0,0,85.0,1,0,0,0,12.0,1,09:15:07
368,0,19,0,0,83.0,1,0,0,0,19.0,1,09:15:08
369,0,22,0,0,81.0,1,0,0,0,22.0,1,09:15:09
370,0,7,0,0,81.0,1,0,0,0,7.0,1,09:15:10
371,0,0,0,0,81.0,1,0,0,0,0.0,1,09:15:11
372,0,0,0,0,81.0,1,0,0,0,0.0,1,09:15:12
373,0,0,0,0,82.0,1,0,0,0,0.0,1,09:15:13
374,0,0,0,0,82.0,1,0,0,0,0.0,1,09:15:14
375,0,1,0,0,81.0,1,0,0,0,1.0,1,09:15:15
376,4,0,0,0,81.0,1,0,0,0,4.0,1,09:15:16
377,9,0,0,0,80.0,0,1,0,0,9.0,1,09:15:17
378,45,0,4,1,79.0,0,1,0,0,45.18,1,09:15:18
379,39,0,16,0,79.0,0,1,0,0,42.15,1,09:15:19
380,216,46,35,0,79.0,0,1,0,0,223.6,1,09:15:20
381,77,22,57,1,80.0,0,1,0,0,98.3,1,09:15:21
382,67,0,21,0,81.0,0,1,0,0,70.21,1,09:15:22
383,48,6,65,0,82.0,0,1,0,0,81.02,1,09:15:23
384,0,0,0,0,83.0,0,0,1,0,0.0,1,09:15:24
385,0,0,0,0,83.0,0,0,1,0,0.0,1,09:15:25
386,0,6,0,0,82.0,0,0,1,0,6.0,1,09:15:26
393,0,0,0,0,83.0,0,0,1,0,0.0,1,09:15:33
394,0,0,0,0,82.0,0,0,1,0,0.0,1,09:15:34
395,0,0,0,0,82.0,0,0,1,0,0.0,1,09:15:35
396,0,0,0,0,81.0,0,0,1,0,0.0,1,09:15:36
397,0,1,0,0,81.0,0,0,1,0,1.0,1,09:15:37
398,0,0,0,0,82.0,0,0,1,0,0.0,1,09:15:38
399,0,0,0,0,84.0,0,0,1,0,0.0,1,09:15:39
400,0,0,0,0,85.0,0,0,1,0,0.0,1,09:15:40
401,0,0,0,0,85.0,0,0,1,0,0.0,1,09:15:41
402,0,0,0,0,84.0,0,0,1,0,0.0,1,09:15:42
403,0,0,0,0,84.0,0,0,1,0,0.0,1,09:15:43
404,0,0,0,0,83.0,0,0,1,0,0.0,1,09:15:44
405,0,6,0,0,82.0,0,0,1,0,6.0,1,09:15:45
406,0,0,0,0,81.0,0,0,1,0,0.0,1,09:15:46
407,0,0,0,0,79.0,0,0,1,0,0.0,1,09:15:47
408,0,8,0,0,79.0,0,0,1,0,8.0,1,09:15:48
409,0,0,0,0,79.0,0,0,1,0,0.0,1,09:15:49
410,0,0,0,0,79.0,0,0,1,0,0.0,1,09:15:50
411,0,0,0,0,78.0,0,0,1,0,0.0,1,09:15:51
412,0,0,0,0,78.0,0,0,1,0,0.0,1,09:15:52
413,0,0,0,0,78.0,0,0,1,0,0.0,1,09:15:53
414,0,0,0,0,78.0,0,0,1,0,0.0,1,09:15:54
415,0,0,0,0,79.0,0,0,1,0,0.0,1,09:15:55
416,0,0,0,0,79.0,0,0,1,0,0.0,1,09:15:56
417,0,0,0,0,78.0,0,0,1,0,0.0,1,09:15:57
418,0,0,0,0,77.0,0,0,1,0,0.0,1,09:15:58
419,0,0,0,0,77.0,0,0,1,0,0.0,1,09:15:59
426,0,0,0,0,79.0,0,0,1,0,0.0,1,09:16:06
427,0,0,0,0,78.0,0,0,1,0,0.0,1,09:16:07
428,0,13,0,0,78.0,0,0,1,0,13.0,1,09:16:08
429,0,7,0,0,79.0,0,0,1,0,7.0,1,09:16:09
430,114,32,81,0,80.0,0,1,0,0,143.46,1,09:16:10
431,135,47,13,0,80.0,0,1,0,0,143.54,1,09:16:11
432,257,80,79,0,82.0,0,1,0,0,280.52,1,09:16:12
433,32,30,126,0,83.0,0,1,0,0,133.42,1,09:16:13
434,72,0,74,1,85.0,0,1,0,0,103.25,1,09:16:14
435,15,0,12,0,86.0,0,1,0,0,19.21,1,09:16:15
436,0,0,0,0,88.0,0,1,0,0,0.0,1,09:16:16
437,0,0,0,0,88.0,0,1,0,0,0.0,1,09:16:17
438,0,0,0,0,88.0,0,1,0,0,0.0,1,09:16:18
439,0,20,0,0,89.0,0,1,0,0,20.0,1,09:16:19
440,3,30,0,0,88.0,0,1,0,0,30.15,1,09:16:20
441,0,0,0,0,89.0,0,1,0,0,0.0,1,09:16:21
442,0,0,0,0,88.0,0,1,0,0,0.0,1,09:16:22
443,0,0,0,0,86.0,0,1,0,0,0.0,1,09:16:23
444,0,0,0,0,86.0,0,0,1,0,0.0,1,09:16:24
445,0,0,0,0,87.0,0,1,0,0,0.0,1,09:16:25
446,0,0,0,0,88.0,0,1,0,0,0.0,1,09:16:26
447,0,0,2,0,88.0,0,1,0,0,2.0,1,09:16:27
448,0,0,8,0,87.0,0,1,0,0,8.0,1,09:16:28
449,0,0,0,0,88.0,0,1,0,0,0.0,1,09:16:29
450,0,0,0,0,87.0,0,1,0,0,0.0,1,09:16:30
451,0,0,0,0,86.0,0,1,0,0,0.0,1,09:16:31
452,0,0,0,0,86.0,0,1,0,0,0.0,1,09:16:32
459,0,0,0,0,87.0,0,1,0,0,0.0,1,09:16:39
460,0,0,0,0,87.0,0,1,0,0,0.0,1,09:16:40
461,0,0,0,0,88.0,0,1,0,0,0.0,1,09:16:41
462,0,0,0,0,88.0,0,1,0,0,0.0,1,09:16:42
463,0,0,0,0,86.0,0,1,0,0,0.0,1,09:16:43
464,0,0,0,0,85.0,0,1,0,0,0.0,1,09:16:44
465,0,0,0,0,83.0,0,1,0,0,0.0,1,09:16:45
466,0,0,0,0,81.0,0,1,0,0,0.0,1,09:16:46
467,0,0,0,0,81.0,0,1,0,0,0.0,1,09:16:47
468,0,6,0,0,80.0,0,1,0,0,6.0,1,09:16:48
469,0,44,0,0,80.0,0,1,0,0,44.0,1,09:16:49
470,0,0,0,0,80.0,0,1,0,0,0.0,1,09:16:50
471,0,0,0,0,82.0,0,1,0,0,0.0,1,09:16:51
472,0,0,0,0,82.0,0,1,0,0,0.0,1,09:16:52
473,0,0,0,0,82.0,0,1,0,0,0.0,1,09:16:53
474,0,0,0,0,82.0,0,0,1,0,0.0,1,09:16:54
475,32,49,52,1,82.0,0,1,0,0,78.29,1,09:16:55
476,207,152,21,0,83.0,0,1,0,0,257.67,1,09:16:56
477,100,87,11,0,83.0,0,1,0,0,133.0,1,09:16:57
478,231,204,55,0,83.0,0,1,0,0,313.05,1,09:16:58
479,72,37,57,1,85.0,0,1,0,0,99.01,1,09:16:59
480,275,70,39,0,85.0,0,1,0,0,286.44,1,09:17:00
481,285,23,84,0,86.0,0,1,0,0,298.01,1,09:17:01
482,77,0,79,1,86.0,0,1,0,0,110.32,1,09:17:02
483,71,0,41,0,88.0,0,1,0,0,81.99,1,09:17:03
484,23,0,5,0,89.0,0,1,0,0,23.54,1,09:17:04
485,0,0,0,0,91.0,0,1,0,0,0.0,1,09:17:05
492,1,0,43,1,90.0,0,1,0,0,43.01,1,09:17:12
493,11,0,28,0,90.0,0,1,0,0,30.08,1,09:17:13
494,0,0,0,0,89.0,0,1,0,0,0.0,1,09:17:14
495,0,0,0,0,88.0,0,1,0,0,0.0,1,09:17:15
496,0,0,0,0,87.0,0,1,0,0,0.0,1,09:17:16
497,0,0,0,0,86.0,0,1,0,0,0.0,1,09:17:17
498,0,0,0,0,87.0,0,1,0,0,0.0,1,09:17:18
499,0,0,0,0,86.0,0,1,0,0,0.0,1,09:17:19
500,0,0,0,0,85.0,0,1,0,0,0.0,1,09:17:20
501,0,0,0,0,82.0,0,1,0,0,0.0,1,09:17:21
502,0,0,0,0,81.0,0,1,0,0,0.0,1,09:17:22
503,0,0,0,0,80.0,0,1,0,0,0.0,1,09:17:23
504,0,0,0,0,80.0,0,1,0,0,0.0,1,09:17:24
505,0,0,0,0,81.0,0,1,0,0,0.0,1,09:17:25
506,0,0,0,0,81.0,0,1,0,0,0.0,1,09:17:26
507,0,0,0,0,85.0,0,1,0,0,0.0,1,09:17:27
508,0,0,0,0,87.0,0,1,0,0,0.0,1,09:17:28
509,0,0,0,0,87.0,0,1,0,0,0.0,1,09:17:29
510,0,0,0,0,87.0,0,1,0,0,0.0,1,09:17:30
511,0,0,0,0,85.0,0,1,0,0,0.0,1,09:17:31
512,0,0,0,0,85.0,0,1,0,0,0.0,1,09:17:32
513,0,0,0,0,85.0,0,1,0,0,0.0,1,09:17:33
514,46,8,53,1,86.0,0,1,0,0,70.63,1,09:17:34
515,208,33,105,0,85.0,0,1,0,0,235.33,1,09:17:35
516,223,69,75,0,84.0,0,1,0,0,245.18,1,09:17:36
517,112,43,105,1,84.0,0,1,0,0,159.43,1,09:17:37
518,60,0,0,0,85.0,0,1,0,0,60.0,1,09:17:38
525,0,0,0,0,86.0,0,0,1,0,0.0,1,09:17:45
526,55,3,64,1,86.0,0,1,0,0,84.44,1,09:17:46
527,135,33,41,0,86.0,0,1,0,0,144.9,1,09:17:47
528,100,16,13,0,86.0,0,1,0,0,102.1,1,09:17:48
529,144,10,15,0,85.0,0,1,0,0,145.12,1,09:17:49
530,99,10,60,1,84.0,0,1,0,0,116.19,1,09:17:50
531,62,0,0,0,82.0,0,1,0,0,62.0,1,09:17:51
532,25,0,0,0,80.0,0,1,0,0,25.0,1,09:17:52
533,0,0,0,0,80.0,0,0,1,0,0.0,1,09:17:53
534,0,0,0,0,80.0,0,0,1,0,0.0,1,09:17:54
535,0,0,0,0,82.0,0,0,1,0,0.0,1,09:17:55
536,0,0,0,0,82.0,0,0,1,0,0.0,1,09:17:56
537,0,0,0,0,82.0,0,0,1,0,0.0,1,09:17:57
538,0,0,0,0,82.0,0,0,1,0,0.0,1,09:17:58
539,0,0,0,0,81.0,0,0,1,0,0.0,1,09:17:59
540,0,0,0,0,81.0,0,0,1,0,0.0,1,09:18:00
541,0,0,0,0,80.0,0,0,1,0,0.0,1,09:18:01
542,0,0,8,0,80.0,0,0,1,0,8.0,1,09:18:02
543,0,0,28,0,80.0,0,0,1,0,28.0,1,09:18:03
544,0,0,7,0,80.0,0,0,1,0,7.0,1,09:18:04
545,0,3,65,0,80.0,0,1,0,0,65.07,1,09:18:05
546,65,81,67,0,81.0,0,1,0,0,123.59,1,09:18:06
547,79,94,142,0,82.0,0,1,0,0,187.73,1,09:18:07
548,0,0,17,0,81.0,0,1,0,0,17.0,1,09:18:08
549,0,6,7,0,81.0,0,1,0,0,9.22,1,09:18:09
550,0,0,0,0,80.0,0,1,0,0,0.0,1,09:18:10
551,0,16,22,0,80.0,0,1,0,0,27.2,1,09:18:11
561,0,0,0,0,82.0,0,1,0,0,0.0,1,09:18:21
562,0,0,0,0,82.0,0,1,0,0,0.0,1,09:18:22
563,0,14,0,0,82.0,0,1,0,0,14.0,1,09:18:23
564,0,8,3,0,82.0,0,1,0,0,8.54,1,09:18:24
565,0,1,49,0,84.0,0,1,0,0,49.01,1,09:18:25
566,0,0,18,0,85.0,0,1,0,0,18.0,1,09:18:26
567,75,104,41,1,84.0,0,1,0,0,134.62,1,09:18:27
568,66,147,63,0,84.0,0,1,0,0,173.01,1,09:18:28
569,7,19,0,0,83.0,0,1,0,0,20.25,1,09:18:29
570,0,0,0,0,81.0,0,0,1,0,0.0,1,09:18:30
571,0,0,7,0,80.0,0,0,1,0,7.0,1,09:18:31
572,14,0,66,0,78.0,0,1,0,0,67.47,1,09:18:32
573,0,0,14,0,78.0,0,0,1,0,14.0,1,09:18:33
574,5,0,12,1,78.0,0,0,1,0,13.0,1,09:18:34
575,150,0,69,0,79.0,0,1,0,0,165.11,1,09:18:35
576,46,0,39,0,80.0,0,1,0,0,60.31,1,09:18:36
577,179,83,37,1,80.0,0,1,0,0,200.75,1,09:18:37
578,57,14,26,0,79.0,0,1,0,0,64.2,1,09:18:38
579,56,0,10,0,79.0,0,1,0,0,56.89,1,09:18:39
580,112,4,22,0,78.0,0,1,0,0,114.21,1,09:18:40
581,130,40,141,0,77.0,0,1,0,0,195.91,1,09:18:41
582,260,91,181,1,77.0,0,1,0,0,329.61,1,09:18:42
583,17,10,8,0,77.0,0,1,0,0,21.28,1,09:18:43
584,12,1,39,0,77.0,0,1,0,0,40.82,1,09:18:44
585,10,0,0,0,77.0,0,1,0,0,10.0,1,09:18:45
586,6,0,1,0,78.0,0,0,1,0,6.08,1,09:18:46
587,5,22,9,0,79.0,0,0,1,0,24.29,1,09:18:47
594,27,27,112,1,78.0,0,1,0,0,118.33,1,09:18:54
595,53,0,37,0,80.0,0,1,0,0,64.64,1,09:18:55
596,8,0,46,0,82.0,0,1,0,0,46.69,1,09:18:56
597,0,0,18,0,82.0,0,1,0,0,18.0,1,09:18:57
598,49,0,69,1,82.0,0,1,0,0,84.63,1,09:18:58
599,239,27,71,0,82.0,0,1,0,0,250.78,1,09:18:59
600,323,11,149,0,85.0,0,1,0,0,355.88,1,09:19:00
601,13,0,43,1,88.0,0,1,0,0,44.92,1,09:19:01
602,45,0,40,0,90.0,0,1,0,0,60.21,1,09:19:02
603,16,4,59,0,90.0,0,1,0,0,61.26,1,09:19:03
604,2,11,0,0,90.0,0,1,0,0,11.18,1,09:19:04
605,0,0,0,0,90.0,0,1,0,0,0.0,1,09:19:05
606,0,0,0,0,88.0,0,1,0,0,0.0,1,09:19:06
607,6,12,9,0,88.0,0,0,1,0,16.16,1,09:19:07
608,0,0,0,0,88.0,0,0,1,0,0.0,1,09:19:08
609,0,0,0,0,87.0,0,0,1,0,0.0,1,09:19:09
610,0,7,10,0,86.0,0,0,1,0,12.21,1,09:19:10
611,0,4,25,0,86.0,0,0,1,0,25.32,1,09:19:11
612,0,0,0,0,87.0,0,1,0,0,0.0,1,09:19:12
613,0,6,0,0,88.0,0,0,1,0,6.0,1,09:19:13
614,0,0,0,0,88.0,0,0,1,0,0.0,1,09:19:14
615,0,36,0,0,88.0,0,0,1,0,36.0,1,09:19:15
616,0,9,0,0,86.0,0,0,1,0,9.0,1,09:19:16
617,1,1,0,0,85.0,0,0,1,0,1.41,1,09:19:17
618,70,150,24,0,84.0,0,1,0,0,167.26,1,09:19:18
619,33,73,7,0,84.0,0,1,0,0,80.42,1,09:19:19
620,33,33,37,0,83.0,0,1,0,0,59.56,1,09:19:20
627,0,1,0,0,89.0,0,0,0,1,1.0,1,09:19:27
628,0,0,0,0,89.0,0,0,0,1,0.0,1,09:19:28
