,ibi_s,day,time
77,0.868,1,10:20:21
78,0.879,1,10:20:21
79,0.881,1,10:20:22
80,0.847,1,10:20:23
81,0.816,1,10:20:24
82,0.772,1,10:20:25
83,0.719,1,10:20:26
84,0.71,1,10:20:26
85,0.734,1,10:20:27
86,0.747,1,10:20:28
87,0.791,1,10:20:38
88,0.839,1,10:20:38
89,0.852,1,10:20:38
90,0.874,1,10:20:39
91,0.884,1,10:20:40
92,0.933,1,10:20:41
93,0.946,1,10:20:42
94,0.957,1,10:20:43
95,0.982,1,10:20:44
96,0.965,1,10:20:45
97,0.934,1,10:20:46
98,0.879,1,10:20:47
99,0.831,1,10:20:47
100,0.78,1,10:20:48
101,0.796,1,10:20:49
102,0.846,1,10:20:50
103,0.856,1,10:20:51
104,0.846,1,10:20:52
105,0.86,1,10:20:52
106,0.841,1,10:20:53
107,0.849,1,10:20:54
108,0.833,1,10:20:55
109,0.822,1,10:20:56
110,0.797,1,10:20:57
111,0.755,1,10:20:57
112,0.727,1,10:20:58
113,0.758,1,10:20:59
114,0.836,1,10:21:00
115,0.9,1,10:21:01
116,1.0,1,10:21:12
117,0.968,1,10:21:13
118,0.896,1,10:21:14
119,0.859,1,10:21:15
120,0.817,1,10:21:16
121,0.802,1,10:21:17
122,0.823,1,10:21:17
123,0.866,1,10:21:18
124,0.903,1,10:21:19
125,0.936,1,10:21:20
126,0.949,1,10:21:21
127,0.895,1,10:21:22
128,0.854,1,10:21:23
129,0.821,1,10:21:24
130,0.816,1,10:21:25
131,0.782,1,10:21:25
132,0.739,1,10:21:26
133,0.836,1,10:21:27
134,0.925,1,10:21:28
135,0.953,1,10:21:29
136,0.965,1,10:21:30
137,0.958,1,10:21:31
138,0.917,1,10:21:32
139,0.845,1,10:21:32
140,0.793,1,10:21:33
141,0.796,1,10:21:34
142,0.845,1,10:21:42
143,0.907,1,10:21:43
144,0.931,1,10:21:44
145,0.899,1,10:21:44
146,0.9,1,10:21:45
147,0.882,1,10:21:46
148,0.89,1,10:21:47
149,0.884,1,10:21:48
150,0.836,1,10:21:49
151,0.806,1,10:21:50
152,0.804,1,10:21:50
153,0.84,1,10:21:51
154,0.85,1,10:21:52
155,0.84,1,10:21:53
156,0.819,1,10:21:54
157,0.854,1,10:21:55
158,0.857,1,10:21:56
159,0.88,1,10:21:56
160,0.866,1,10:21:57
161,0.912,1,10:21:58
162,0.987,1,10:21:59
163,0.992,1,10:22:00
164,0.985,1,10:22:01
165,0.972,1,10:22:02
166,0.931,1,10:22:03
167,0.856,1,10:22:04
168,0.823,1,10:22:05
169,0.805,1,10:22:06
170,0.839,1,10:22:06
171,0.898,1,10:22:07
172,0.877,1,10:22:15
173,0.883,1,10:22:16
174,0.878,1,10:22:16
175,0.866,1,10:22:17
176,0.879,1,10:22:18
177,0.834,1,10:22:19
178,0.743,1,10:22:20
179,0.763,1,10:22:21
180,0.773,1,10:22:21
181,0.767,1,10:22:22
182,0.771,1,10:22:23
183,0.751,1,10:22:24
184,0.737,1,10:22:24
185,0.735,1,10:22:25
186,0.72,1,10:22:26
187,0.697,1,10:22:26
188,0.685,1,10:22:27
189,0.665,1,10:22:28
190,0.646,1,10:22:28
191,0.633,1,10:22:29
192,0.623,1,10:22:30
193,0.603,1,10:22:30
194,0.6,1,10:22:31
195,0.595,1,10:22:32
196,0.604,1,10:22:32
197,0.633,1,10:22:33
198,0.636,1,10:22:33
199,0.634,1,10:22:34
200,0.635,1,10:22:35
201,0.634,1,10:22:35
202,0.669,1,10:22:36
203,0.703,1,10:22:37
204,0.742,1,10:22:37
205,0.758,1,10:22:38
206,0.76,1,10:22:39
207,0.762,1,10:22:40
208,0.781,1,10:22:40
209,0.665,1,10:22:49
210,0.672,1,10:22:49
211,0.649,1,10:22:50
212,0.675,1,10:22:59
213,0.672,1,10:22:59
214,0.655,1,10:23:00
215,0.678,1,10:23:01
216,0.7,1,10:23:01
217,0.683,1,10:23:02
218,0.658,1,10:23:03
219,0.672,1,10:23:03
220,0.678,1,10:23:04
221,0.735,1,10:23:05
222,0.763,1,10:23:06
223,0.757,1,10:23:06
224,0.678,1,10:23:07
225,0.686,1,10:23:08
226,0.676,1,10:23:08
227,0.679,1,10:23:09
228,0.697,1,10:23:10
229,0.676,1,10:23:10
230,0.688,1,10:23:11
231,0.688,1,10:23:12
232,0.749,1,10:23:12
233,0.774,1,10:23:13
234,0.727,1,10:23:14
235,0.691,1,10:23:15
236,0.694,1,10:23:15
237,0.691,1,10:23:16
238,0.697,1,10:23:17
239,0.668,1,10:23:17
240,0.652,1,10:23:18
241,0.651,1,10:23:19
242,0.67,1,10:23:19
243,0.696,1,10:23:20
244,0.68,1,10:23:21
245,0.683,1,10:23:21
246,0.701,1,10:23:22
247,0.746,1,10:23:23
248,0.751,1,10:23:24
249,0.727,1,10:23:24
250,0.697,1,10:23:32
251,0.695,1,10:23:32
252,0.697,1,10:23:33
253,0.663,1,10:23:34
254,0.668,1,10:23:34
255,0.66,1,10:23:35
256,0.692,1,10:23:36
257,0.684,1,10:23:36
258,0.666,1,10:23:37
259,0.641,1,10:23:38
260,0.624,1,10:23:38
261,0.625,1,10:23:39
262,0.64,1,10:23:40
263,0.664,1,10:23:40
264,0.685,1,10:23:41
265,0.66,1,10:23:42
266,0.664,1,10:23:42
267,0.671,1,10:23:43
268,0.696,1,10:23:44
269,0.731,1,10:23:44
270,0.694,1,10:23:45
271,0.721,1,10:23:46
272,0.712,1,10:23:46
273,0.724,1,10:23:47
274,0.675,1,10:23:48
275,0.679,1,10:23:49
276,0.652,1,10:23:49
277,0.654,1,10:23:50
278,0.639,1,10:23:50
279,0.648,1,10:23:51
280,0.646,1,10:23:52
281,0.662,1,10:23:52
282,0.648,1,10:23:53
283,0.612,1,10:23:54
284,0.609,1,10:23:54
285,0.597,1,10:23:55
286,0.604,1,10:23:55
287,0.649,1,10:23:56
288,0.807,1,10:23:57
289,0.613,1,10:24:05
290,0.617,1,10:24:05
291,0.612,1,10:24:06
292,0.618,1,10:24:07
293,0.628,1,10:24:07
294,0.644,1,10:24:08
295,0.677,1,10:24:08
296,0.685,1,10:24:09
297,0.689,1,10:24:10
298,0.684,1,10:24:11
299,0.68,1,10:24:11
300,0.646,1,10:24:12
301,0.644,1,10:24:13
302,0.643,1,10:24:13
303,0.665,1,10:24:14
304,0.714,1,10:24:15
305,0.732,1,10:24:15
306,0.733,1,10:24:16
307,0.708,1,10:24:17
308,0.684,1,10:24:17
309,0.689,1,10:24:18
310,0.696,1,10:24:19
311,0.698,1,10:24:19
312,0.694,1,10:24:20
313,0.673,1,10:24:21
314,0.638,1,10:24:21
315,0.642,1,10:24:22
316,0.646,1,10:24:23
317,0.68,1,10:24:23
318,0.711,1,10:24:24
319,0.718,1,10:24:25
320,0.674,1,10:24:26
321,0.681,1,10:24:26
322,0.69,1,10:24:27
323,0.715,1,10:24:28
324,0.733,1,10:24:28
325,0.679,1,10:24:29
326,0.698,1,10:24:30
327,0.665,1,10:24:30
328,0.669,1,10:24:38
329,0.67,1,10:24:38
330,0.689,1,10:24:39
331,0.687,1,10:24:40
332,0.66,1,10:24:41
333,0.66,1,10:24:41
334,0.663,1,10:24:42
335,0.694,1,10:24:43
336,0.731,1,10:24:43
337,0.726,1,10:24:44
338,0.671,1,10:24:45
339,0.672,1,10:24:45
340,0.673,1,10:24:46
341,0.691,1,10:24:47
342,0.711,1,10:24:47
343,0.667,1,10:24:48
344,0.656,1,10:24:49
345,0.662,1,10:24:49
346,0.687,1,10:24:50
347,0.716,1,10:24:51
348,0.721,1,10:24:52
349,0.676,1,10:24:52
350,0.697,1,10:24:53
351,0.704,1,10:24:54
352,0.729,1,10:24:54
353,0.722,1,10:24:55
354,0.654,1,10:24:56
355,0.709,1,10:24:56
356,0.682,1,10:24:57
357,0.689,1,10:24:58
358,0.696,1,10:24:58
359,0.666,1,10:24:59
360,0.67,1,10:25:00
361,0.671,1,10:25:00
362,0.73,1,10:25:01
363,0.757,1,10:25:02
364,0.742,1,10:25:03
365,0.697,1,10:25:03
366,0.685,1,10:25:11
367,0.698,1,10:25:12
368,0.678,1,10:25:12
369,0.697,1,10:25:13
370,0.707,1,10:25:14
371,0.68,1,10:25:15
372,0.686,1,10:25:15
373,0.677,1,10:25:16
374,0.685,1,10:25:17
375,0.68,1,10:25:17
376,0.643,1,10:25:18
377,0.663,1,10:25:19
378,0.66,1,10:25:19
379,0.681,1,10:25:20
380,0.683,1,10:25:21
381,0.649,1,10:25:21
382,0.657,1,10:25:22
383,0.663,1,10:25:23
384,0.686,1,10:25:23
385,0.711,1,10:25:24
386,0.688,1,10:25:25
387,0.662,1,10:25:25
388,0.671,1,10:25:26
389,0.672,1,10:25:27
390,0.688,1,10:25:27
391,0.698,1,10:25:28
392,0.663,1,10:25:29
393,0.668,1,10:25:29
394,0.678,1,10:25:30
395,0.704,1,10:25:31
396,0.703,1,10:25:31
397,0.671,1,10:25:32
398,0.684,1,10:25:33
399,0.67,1,10:25:33
400,0.694,1,10:25:34
401,0.678,1,10:25:35
402,0.669,1,10:25:35
403,0.671,1,10:25:36
404,0.709,1,10:25:44
405,0.683,1,10:25:44
406,0.674,1,10:25:45
407,0.679,1,10:25:46
408,0.693,1,10:25:46
409,0.702,1,10:25:47
410,0.68,1,10:25:48
411,0.657,1,10:25:48
412,0.652,1,10:25:49
413,0.649,1,10:25:50
414,0.667,1,10:25:50
415,0.684,1,10:25:51
416,0.653,1,10:25:52
417,0.669,1,10:25:52
418,0.66,1,10:25:53
419,0.706,1,10:25:54
420,0.733,1,10:25:55
421,0.705,1,10:25:55
422,0.705,1,10:25:56
423,0.68,1,10:25:57
424,0.677,1,10:25:57
425,0.641,1,10:25:58
426,0.65,1,10:25:59
427,0.655,1,10:25:59
428,0.679,1,10:26:00
429,0.703,1,10:26:01
430,0.676,1,10:26:01
431,0.693,1,10:26:02
432,0.677,1,10:26:03
433,0.691,1,10:26:03
434,0.711,1,10:26:04
435,0.678,1,10:26:05
436,0.685,1,10:26:05
437,0.688,1,10:26:06
438,0.698,1,10:26:07
439,0.687,1,10:26:07
440,0.652,1,10:26:08
441,0.664,1,10:26:09
442,0.666,1,10:26:09
443,0.656,1,10:26:17
444,0.646,1,10:26:17
445,0.665,1,10:26:18
446,0.685,1,10:26:19
447,0.738,1,10:26:20
448,0.708,1,10:26:20
449,0.736,1,10:26:21
450,0.7,1,10:26:22
451,0.722,1,10:26:22
452,0.714,1,10:26:23
453,0.661,1,10:26:24
454,0.667,1,10:26:24
455,0.668,1,10:26:25
456,0.677,1,10:26:26
457,0.696,1,10:26:26
458,0.672,1,10:26:27
459,0.67,1,10:26:28
460,0.684,1,10:26:29
461,0.694,1,10:26:29
462,0.713,1,10:26:30
463,0.675,1,10:26:31
464,0.684,1,10:26:31
465,0.679,1,10:26:32
466,0.688,1,10:26:33
467,0.69,1,10:26:33
468,0.646,1,10:26:34
469,0.644,1,10:26:35
470,0.638,1,10:26:35
471,0.654,1,10:26:36
472,0.663,1,10:26:37
473,0.639,1,10:26:37
474,0.649,1,10:26:38
475,0.638,1,10:26:39
476,0.655,1,10:26:39
477,0.683,1,10:26:40
478,0.644,1,10:26:40
479,0.633,1,10:26:41
480,0.643,1,10:26:42
481,0.681,1,10:26:42
482,0.668,1,10:26:50
483,0.674,1,10:26:51
484,0.687,1,10:26:51
485,0.653,1,10:26:52
486,0.663,1,10:26:53
487,0.662,1,10:26:53
488,0.667,1,10:26:54
489,0.668,1,10:26:55
490,0.678,1,10:26:55
491,0.655,1,10:26:56
492,0.639,1,10:26:57
493,0.647,1,10:26:57
494,0.652,1,10:26:58
495,0.651,1,10:26:59
496,0.629,1,10:26:59
497,0.623,1,10:27:00
498,0.626,1,10:27:00
499,0.623,1,10:27:01
500,0.615,1,10:27:02
501,0.626,1,10:27:02
502,0.636,1,10:27:03
503,0.648,1,10:27:04
504,0.659,1,10:27:04
505,0.641,1,10:27:05
506,0.668,1,10:27:06
507,0.676,1,10:27:06
508,0.669,1,10:27:07
509,0.639,1,10:27:08
510,0.634,1,10:27:08
511,0.639,1,10:27:09
512,0.663,1,10:27:09
513,0.675,1,10:27:10
514,0.708,1,10:27:11
515,0.679,1,10:27:12
516,0.646,1,10:27:12
517,0.648,1,10:27:13
518,0.66,1,10:27:13
519,0.677,1,10:27:14
520,0.705,1,10:27:15
521,0.723,1,10:27:23
522,0.743,1,10:27:23
523,0.693,1,10:27:24
524,0.718,1,10:27:25
525,0.697,1,10:27:26
526,0.703,1,10:27:26
527,0.692,1,10:27:27
528,0.676,1,10:27:28
529,0.64,1,10:27:28
530,0.649,1,10:27:29
531,0.645,1,10:27:30
532,0.662,1,10:27:30
533,0.692,1,10:27:31
534,0.71,1,10:27:32
535,0.668,1,10:27:32
536,0.697,1,10:27:33
537,0.688,1,10:27:34
538,0.718,1,10:27:34
539,0.72,1,10:27:35
540,0.689,1,10:27:36
541,0.677,1,10:27:37
542,0.68,1,10:27:37
543,0.679,1,10:27:38
544,0.686,1,10:27:39
545,0.676,1,10:27:39
546,0.65,1,10:27:40
547,0.663,1,10:27:41
548,0.688,1,10:27:41
549,0.691,1,10:27:42
550,0.685,1,10:27:43
551,0.677,1,10:27:43
552,0.694,1,10:27:44
553,0.698,1,10:27:45
554,0.728,1,10:27:45
555,0.729,1,10:27:46
556,0.671,1,10:27:47
557,0.679,1,10:27:47
558,0.677,1,10:27:48
559,0.659,1,10:27:56
560,0.702,1,10:27:57
561,0.747,1,10:27:57
562,0.739,1,10:27:58
563,0.72,1,10:27:59
564,0.663,1,10:27:59
565,0.631,1,10:28:00
566,0.609,1,10:28:01
567,0.604,1,10:28:01
568,0.614,1,10:28:02
569,0.687,1,10:28:03
570,0.968,1,10:28:04
571,0.875,1,10:28:04
572,0.82,1,10:28:05
573,0.779,1,10:28:06
574,0.729,1,10:28:07
575,0.685,1,10:28:07
576,0.662,1,10:28:08
577,0.651,1,10:28:09
578,0.652,1,10:28:09
579,0.657,1,10:28:10
580,0.673,1,10:28:11
581,0.694,1,10:28:11
582,0.711,1,10:28:12
583,0.708,1,10:28:13
584,0.715,1,10:28:14
585,0.706,1,10:28:14
586,0.696,1,10:28:15
587,0.707,1,10:28:16
588,0.682,1,10:28:16
589,0.699,1,10:28:17
590,0.689,1,10:28:18
591,0.701,1,10:28:18
592,0.68,1,10:28:19
593,0.671,1,10:28:20
594,0.647,1,10:28:20
595,0.648,1,10:28:21
596,0.681,1,10:28:29
597,0.668,1,10:28:29
598,0.701,1,10:28:30
599,0.715,1,10:28:31
600,0.776,1,10:28:32
601,0.751,1,10:28:32
602,0.755,1,10:28:33
603,0.675,1,10:28:34
604,0.671,1,10:28:35
605,0.663,1,10:28:35
606,0.67,1,10:28:36
607,0.685,1,10:28:37
608,0.689,1,10:28:37
609,0.69,1,10:28:38
610,0.656,1,10:28:39
611,0.634,1,10:28:39
612,0.628,1,10:28:40
613,0.646,1,10:28:40
614,0.668,1,10:28:41
615,0.709,1,10:28:42
616,0.717,1,10:28:43
617,0.704,1,10:28:43
618,0.675,1,10:28:44
619,0.659,1,10:28:45
620,0.621,1,10:28:45
621,0.613,1,10:28:46
622,0.605,1,10:28:46
623,0.608,1,10:28:47
624,0.634,1,10:28:48
625,0.696,1,10:28:48
626,0.722,1,10:28:49
627,0.72,1,10:28:50
628,0.703,1,10:28:51
629,0.707,1,10:28:51
630,0.636,1,10:28:52
631,0.765,1,10:28:53
632,0.672,1,10:28:53
633,0.671,1,10:28:54
634,0.738,1,10:29:02
635,0.674,1,10:29:02
636,0.659,1,10:29:03
637,0.638,1,10:29:04
638,0.632,1,10:29:04
639,0.639,1,10:29:05
640,0.655,1,10:29:06
641,0.681,1,10:29:06
642,0.703,1,10:29:07
643,0.708,1,10:29:08
644,0.685,1,10:29:08
645,0.648,1,10:29:09
646,0.627,1,10:29:10
647,0.623,1,10:29:10
648,0.618,1,10:29:11
649,0.623,1,10:29:12
650,0.637,1,10:29:12
651,0.687,1,10:29:13
652,0.674,1,10:29:14
653,0.705,1,10:29:14
654,0.708,1,10:29:15
655,0.704,1,10:29:16
656,0.73,1,10:29:16
657,0.758,1,10:29:17
658,0.73,1,10:29:18
659,0.743,1,10:29:19
660,0.715,1,10:29:19
661,0.693,1,10:29:20
662,0.688,1,10:29:21
663,0.677,1,10:29:21
664,0.684,1,10:29:22
665,0.695,1,10:29:23
666,0.687,1,10:29:24
667,0.697,1,10:29:24
668,0.697,1,10:29:25
669,0.719,1,10:29:26
670,0.679,1,10:29:26
671,0.665,1,10:29:27
672,0.624,1,10:29:35
673,0.639,1,10:29:35
674,0.663,1,10:29:36
675,0.702,1,10:29:37
676,0.685,1,10:29:38
677,0.678,1,10:29:38
678,0.644,1,10:29:39
679,0.634,1,10:29:39
680,0.619,1,10:29:40
681,0.605,1,10:29:41
682,0.603,1,10:29:41
683,0.604,1,10:29:42
684,0.645,1,10:29:43
685,0.688,1,10:29:43
686,0.729,1,10:29:44
687,0.712,1,10:29:45
688,0.661,1,10:29:45
689,0.671,1,10:29:46
690,0.734,1,10:29:47
691,0.798,1,10:29:48
692,0.784,1,10:29:48
693,0.74,1,10:29:49
694,0.742,1,10:29:50
695,0.717,1,10:29:51
696,0.726,1,10:29:51
697,0.729,1,10:29:52
698,0.749,1,10:29:53
699,0.717,1,10:29:53
700,0.692,1,10:29:54
701,0.679,1,10:29:55
702,0.673,1,10:29:56
703,0.67,1,10:29:56
704,0.669,1,10:29:57
705,0.676,1,10:29:58
706,0.661,1,10:29:58
707,0.673,1,10:29:59
708,0.7,1,10:30:00
709,0.688,1,10:30:00
710,0.684,1,10:30:08
711,0.675,1,10:30:09
712,0.645,1,10:30:09
713,0.679,1,10:30:10
714,0.674,1,10:30:11
715,0.694,1,10:30:11
716,0.71,1,10:30:12
717,0.702,1,10:30:13
718,0.684,1,10:30:13
719,0.693,1,10:30:14
720,0.715,1,10:30:15
721,0.743,1,10:30:16
722,0.721,1,10:30:16
723,0.677,1,10:30:17
724,0.689,1,10:30:18
725,0.673,1,10:30:18
726,0.688,1,10:30:19
727,0.664,1,10:30:20
728,0.672,1,10:30:20
729,0.675,1,10:30:21
730,0.713,1,10:30:22
731,0.786,1,10:30:23
732,0.725,1,10:30:23
733,0.695,1,10:30:24
734,0.674,1,10:30:25
735,0.69,1,10:30:25
736,0.733,1,10:30:26
737,0.734,1,10:30:27
738,0.727,1,10:30:28
739,0.72,1,10:30:28
740,0.684,1,10:30:29
741,0.693,1,10:30:30
742,0.679,1,10:30:30
743,0.679,1,10:30:31
744,0.682,1,10:30:32
745,0.686,1,10:30:32
746,0.697,1,10:30:33
747,0.742,1,10:30:41
748,0.728,1,10:30:42
749,0.731,1,10:30:42
750,0.696,1,10:30:43
751,0.715,1,10:30:44
752,0.7,1,10:30:44
753,0.689,1,10:30:45
754,0.678,1,10:30:46
755,0.679,1,10:30:47
756,0.678,1,10:30:47
757,0.698,1,10:30:48
758,0.716,1,10:30:49
759,0.704,1,10:30:49
760,0.684,1,10:30:50
761,0.711,1,10:30:51
762,0.683,1,10:30:51
763,0.687,1,10:30:52
764,0.662,1,10:30:53
765,0.667,1,10:30:53
766,0.659,1,10:30:54
767,0.675,1,10:30:55
768,0.702,1,10:30:55
769,0.688,1,10:30:56
770,0.661,1,10:30:57
771,0.688,1,10:30:57
772,0.697,1,10:30:58
773,0.726,1,10:30:59
774,0.737,1,10:31:00
775,0.691,1,10:31:00
776,0.699,1,10:31:01
777,0.691,1,10:31:02
778,0.696,1,10:31:02
779,0.695,1,10:31:03
780,0.696,1,10:31:04
781,0.658,1,10:31:04
782,0.659,1,10:31:05
783,0.668,1,10:31:06
784,0.688,1,10:31:06
785,0.659,1,10:31:14
786,0.648,1,10:31:15
787,0.663,1,10:31:15
788,0.67,1,10:31:16
789,0.719,1,10:31:17
790,0.696,1,10:31:17
791,0.694,1,10:31:18
792,0.693,1,10:31:19
793,0.732,1,10:31:20
794,0.761,1,10:31:20
795,0.717,1,10:31:21
796,0.713,1,10:31:22
797,0.682,1,10:31:22
798,0.688,1,10:31:23
799,0.659,1,10:31:24
800,0.652,1,10:31:24
801,0.656,1,10:31:25
802,0.677,1,10:31:26
803,0.71,1,10:31:26
804,0.709,1,10:31:27
805,0.708,1,10:31:28
806,0.727,1,10:31:29
807,0.735,1,10:31:29
808,0.736,1,10:31:30
809,0.696,1,10:31:31
810,0.709,1,10:31:31
811,0.684,1,10:31:32
812,0.678,1,10:31:33
813,0.651,1,10:31:34
814,0.642,1,10:31:34
815,0.636,1,10:31:35
816,0.633,1,10:31:35
817,0.627,1,10:31:36
818,0.646,1,10:31:37
819,0.658,1,10:31:37
820,0.705,1,10:31:38
821,0.688,1,10:31:39
822,0.682,1,10:31:39
823,0.682,1,10:31:47
824,0.654,1,10:31:48
825,0.682,1,10:31:48
826,0.712,1,10:31:49
827,0.66,1,10:31:50
828,0.664,1,10:31:50
829,0.661,1,10:31:51
830,0.686,1,10:31:52
831,0.68,1,10:31:52
832,0.643,1,10:31:53
833,0.629,1,10:31:54
834,0.626,1,10:31:54
835,0.63,1,10:31:55
836,0.639,1,10:31:55
837,0.638,1,10:31:56
838,0.631,1,10:31:57
839,0.624,1,10:31:57
840,0.627,1,10:31:58
841,0.645,1,10:31:59
842,0.659,1,10:31:59
843,0.666,1,10:32:00
844,0.647,1,10:32:01
845,0.66,1,10:32:01
846,0.654,1,10:32:02
847,0.658,1,10:32:03
848,0.658,1,10:32:03
849,0.649,1,10:32:04
850,0.638,1,10:32:05
851,0.629,1,10:32:05
852,0.619,1,10:32:06
853,0.613,1,10:32:06
854,0.604,1,10:32:07
855,0.604,1,10:32:08
856,0.61,1,10:32:08
857,0.613,1,10:32:09
858,0.615,1,10:32:09
859,0.606,1,10:32:10
860,0.615,1,10:32:11
861,0.626,1,10:32:11
862,0.637,1,10:32:12
863,0.651,1,10:32:20
864,0.676,1,10:32:20
865,0.718,1,10:32:21
866,0.7,1,10:32:22
867,0.702,1,10:32:22
868,0.68,1,10:32:23
869,0.652,1,10:32:24
870,0.64,1,10:32:24
871,0.632,1,10:32:25
872,0.629,1,10:32:26
873,0.625,1,10:32:26
874,0.621,1,10:32:27
875,0.614,1,10:32:28
876,0.619,1,10:32:28
877,0.638,1,10:32:29
878,0.814,1,10:32:30
879,0.731,1,10:32:30
880,0.68,1,10:32:31
881,0.685,1,10:32:32
882,0.668,1,10:32:32
883,0.665,1,10:32:33
884,0.647,1,10:32:34
885,0.643,1,10:32:34
886,0.643,1,10:32:35
887,0.648,1,10:32:36
888,0.652,1,10:32:36
889,0.666,1,10:32:37
890,0.675,1,10:32:38
891,0.652,1,10:32:38
892,0.675,1,10:32:39
893,0.679,1,10:32:40
894,0.706,1,10:32:40
895,0.698,1,10:32:41
896,0.703,1,10:32:42
897,0.655,1,10:32:42
898,0.651,1,10:32:43
899,0.647,1,10:32:44
900,0.664,1,10:32:44
901,0.681,1,10:32:45
902,0.668,1,10:32:53
903,0.66,1,10:32:53
904,0.667,1,10:32:54
905,0.689,1,10:32:55
906,0.689,1,10:32:55
907,0.704,1,10:32:56
908,0.69,1,10:32:57
909,0.687,1,10:32:57
910,0.663,1,10:32:58
911,0.66,1,10:32:59
912,0.653,1,10:32:59
913,0.656,1,10:33:00
914,0.634,1,10:33:01
915,0.634,1,10:33:01
916,0.623,1,10:33:02
917,0.621,1,10:33:02
918,0.604,1,10:33:03
919,0.629,1,10:33:04
920,0.641,1,10:33:04
921,0.697,1,10:33:05
922,0.848,1,10:33:06
923,0.823,1,10:33:07
924,0.771,1,10:33:07
925,0.729,1,10:33:08
926,0.683,1,10:33:09
927,0.653,1,10:33:10
928,0.636,1,10:33:10
929,0.616,1,10:33:11
930,0.611,1,10:33:11
931,0.604,1,10:33:12
932,0.608,1,10:33:13
933,0.615,1,10:33:13
934,0.627,1,10:33:14
935,0.643,1,10:33:15
936,0.661,1,10:33:15
937,0.669,1,10:33:16
938,0.652,1,10:33:16
939,0.675,1,10:33:17
940,0.673,1,10:33:18
941,0.668,1,10:33:26
942,0.673,1,10:33:27
943,0.664,1,10:33:27
944,0.672,1,10:33:28
945,0.679,1,10:33:29
946,0.651,1,10:33:29
947,0.671,1,10:33:30
948,0.677,1,10:33:31
949,0.758,1,10:33:32
950,0.808,1,10:33:32
951,0.75,1,10:33:33
952,0.752,1,10:33:34
953,0.731,1,10:33:35
954,0.724,1,10:33:35
955,0.715,1,10:33:36
956,0.687,1,10:33:37
957,0.69,1,10:33:37
958,0.694,1,10:33:38
959,0.691,1,10:33:39
960,0.663,1,10:33:39
961,0.68,1,10:33:40
962,0.683,1,10:33:41
963,0.695,1,10:33:42
964,0.695,1,10:33:42
965,0.651,1,10:33:43
966,0.656,1,10:33:44
967,0.669,1,10:33:44
968,0.671,1,10:33:45
969,0.688,1,10:33:46
970,0.685,1,10:33:46
971,0.675,1,10:33:47
972,0.679,1,10:33:48
973,0.688,1,10:33:48
974,0.684,1,10:33:49
975,0.663,1,10:33:50
976,0.683,1,10:33:50
977,0.681,1,10:33:51
978,0.634,1,10:33:59
979,0.643,1,10:33:59
980,0.671,1,10:34:00
981,0.719,1,10:34:01
982,0.749,1,10:34:01
983,0.745,1,10:34:02
984,0.739,1,10:34:03
985,0.713,1,10:34:04
986,0.688,1,10:34:04
987,0.674,1,10:34:05
988,0.672,1,10:34:06
989,0.676,1,10:34:06
990,0.674,1,10:34:07
991,0.686,1,10:34:08
992,0.688,1,10:34:08
993,0.693,1,10:34:09
994,0.691,1,10:34:10
995,0.711,1,10:34:11
996,0.709,1,10:34:11
997,0.688,1,10:34:12
998,0.682,1,10:34:13
