,ibi_s,day,time
328,0.875,1,09:59:27
329,0.886,1,09:59:27
330,0.867,1,09:59:28
331,0.843,1,09:59:29
332,0.863,1,09:59:30
333,0.865,1,09:59:31
334,0.884,1,09:59:32
335,0.829,1,09:59:33
336,0.854,1,09:59:33
337,0.845,1,09:59:34
338,0.836,1,09:59:35
339,0.789,1,09:59:36
340,0.841,1,09:59:44
341,0.808,1,09:59:45
342,0.784,1,09:59:46
343,0.814,1,09:59:47
344,0.829,1,09:59:47
345,0.829,1,09:59:48
346,0.845,1,09:59:49
347,0.811,1,09:59:50
348,0.806,1,09:59:51
349,0.789,1,09:59:51
350,0.784,1,09:59:52
351,0.783,1,09:59:53
352,0.736,1,09:59:54
353,0.763,1,09:59:55
354,0.84,1,09:59:55
355,0.831,1,09:59:56
356,0.821,1,09:59:57
357,0.813,1,09:59:58
358,0.813,1,09:59:59
359,0.79,1,09:59:59
360,0.76,1,10:00:00
361,0.759,1,10:00:01
362,0.771,1,10:00:02
363,0.816,1,10:00:03
364,0.825,1,10:00:03
365,0.833,1,10:00:04
366,0.865,1,10:00:05
367,0.802,1,10:00:06
368,0.805,1,10:00:07
369,0.792,1,10:00:07
370,0.811,1,10:00:08
371,0.853,1,10:00:09
372,0.854,1,10:00:17
373,0.851,1,10:00:17
374,0.848,1,10:00:18
375,0.833,1,10:00:19
376,0.802,1,10:00:20
377,0.78,1,10:00:21
378,0.757,1,10:00:21
379,0.767,1,10:00:22
380,0.796,1,10:00:23
381,0.791,1,10:00:24
382,0.77,1,10:00:25
383,0.818,1,10:00:25
384,0.837,1,10:00:26
385,0.844,1,10:00:27
386,0.817,1,10:00:28
387,0.85,1,10:00:29
388,0.868,1,10:00:30
389,0.84,1,10:00:30
390,0.837,1,10:00:31
391,0.839,1,10:00:32
392,0.833,1,10:00:33
393,0.802,1,10:00:34
394,0.779,1,10:00:35
395,0.747,1,10:00:35
396,0.73,1,10:00:36
397,0.748,1,10:00:37
398,0.788,1,10:00:38
399,0.811,1,10:00:38
400,0.791,1,10:00:39
401,0.82,1,10:00:40
402,0.846,1,10:00:41
403,0.852,1,10:00:42
404,0.813,1,10:00:42
405,0.833,1,10:00:52
406,0.814,1,10:00:53
407,0.78,1,10:00:54
408,0.821,1,10:00:54
409,0.794,1,10:00:55
410,0.806,1,10:00:56
411,0.813,1,10:00:57
412,0.789,1,10:00:58
413,0.774,1,10:00:58
414,0.811,1,10:00:59
415,0.817,1,10:01:00
416,0.791,1,10:01:01
417,0.823,1,10:01:02
418,0.813,1,10:01:03
419,0.782,1,10:01:03
420,0.82,1,10:01:04
421,0.808,1,10:01:05
422,0.764,1,10:01:06
423,0.803,1,10:01:06
424,0.78,1,10:01:07
425,0.767,1,10:01:08
426,0.756,1,10:01:09
427,0.754,1,10:01:10
428,0.734,1,10:01:10
429,0.778,1,10:01:11
430,0.784,1,10:01:12
431,0.802,1,10:01:13
432,0.822,1,10:01:13
433,0.851,1,10:01:14
434,0.86,1,10:01:15
435,0.822,1,10:01:23
436,0.817,1,10:01:23
437,0.829,1,10:01:24
438,0.817,1,10:01:25
439,0.815,1,10:01:26
440,0.83,1,10:01:27
441,0.83,1,10:01:28
442,0.828,1,10:01:28
443,0.889,1,10:01:29
444,0.935,1,10:01:30
445,0.901,1,10:01:31
446,0.944,1,10:01:32
447,0.977,1,10:01:33
448,0.98,1,10:01:34
449,0.907,1,10:01:35
450,0.906,1,10:01:36
451,0.992,1,10:01:37
452,0.97,1,10:01:38
453,0.949,1,10:01:39
454,0.979,1,10:01:40
455,0.95,1,10:01:41
456,0.914,1,10:01:42
457,0.906,1,10:01:43
458,0.869,1,10:01:43
459,0.88,1,10:01:44
460,0.894,1,10:01:45
461,0.904,1,10:01:46
462,0.867,1,10:01:47
463,0.886,1,10:01:48
464,0.822,1,10:01:56
465,0.817,1,10:01:57
466,0.835,1,10:01:58
467,0.822,1,10:01:58
468,0.841,1,10:01:59
469,0.84,1,10:02:00
470,0.825,1,10:02:01
471,0.789,1,10:02:02
472,0.813,1,10:02:02
473,0.806,1,10:02:03
474,0.791,1,10:02:04
475,0.822,1,10:02:05
476,0.795,1,10:02:06
477,0.897,1,10:02:07
478,0.865,1,10:02:07
479,0.819,1,10:02:08
480,0.815,1,10:02:09
481,0.839,1,10:02:10
482,0.837,1,10:02:11
483,0.83,1,10:02:12
484,0.856,1,10:02:12
485,0.849,1,10:02:13
486,0.808,1,10:02:14
487,0.83,1,10:02:15
488,0.81,1,10:02:16
489,0.8,1,10:02:17
490,0.806,1,10:02:17
491,0.83,1,10:02:18
492,0.795,1,10:02:19
493,0.824,1,10:02:20
494,0.827,1,10:02:21
495,0.809,1,10:02:21
496,0.743,1,10:02:34
497,0.727,1,10:02:35
498,0.717,1,10:02:35
499,0.709,1,10:02:36
500,0.758,1,10:02:37
501,0.764,1,10:02:38
502,0.858,1,10:02:38
503,0.943,1,10:02:39
504,0.901,1,10:02:40
505,1.0,1,10:02:41
506,0.968,1,10:02:42
507,0.907,1,10:02:43
508,0.884,1,10:02:44
509,0.875,1,10:02:45
510,0.833,1,10:02:46
511,0.875,1,10:02:47
512,0.889,1,10:02:47
513,0.842,1,10:02:48
514,0.865,1,10:02:49
515,0.93,1,10:02:50
516,0.88,1,10:02:51
517,0.855,1,10:02:52
518,0.815,1,10:02:53
519,0.841,1,10:02:53
520,0.842,1,10:02:54
521,0.833,1,10:02:55
522,0.918,1,10:02:56
523,0.879,1,10:02:57
524,0.825,1,10:03:05
525,0.813,1,10:03:06
526,0.764,1,10:03:06
527,0.784,1,10:03:07
528,0.844,1,10:03:08
529,0.862,1,10:03:09
530,0.851,1,10:03:10
531,0.934,1,10:03:11
532,0.95,1,10:03:12
533,0.867,1,10:03:12
534,0.894,1,10:03:13
535,0.881,1,10:03:14
536,0.863,1,10:03:15
537,0.835,1,10:03:16
538,0.89,1,10:03:17
539,0.939,1,10:03:18
540,0.936,1,10:03:19
541,1.021,1,10:03:20
542,1.008,1,10:03:21
543,0.955,1,10:03:22
544,1.002,1,10:03:23
545,0.967,1,10:03:24
546,0.897,1,10:03:25
547,0.938,1,10:03:25
548,0.947,1,10:03:26
549,0.921,1,10:03:27
550,0.876,1,10:03:28
551,0.912,1,10:03:29
552,0.935,1,10:03:30
553,0.878,1,10:03:38
554,0.896,1,10:03:39
555,0.855,1,10:03:40
556,0.862,1,10:03:41
557,0.865,1,10:03:42
558,0.877,1,10:03:43
559,0.903,1,10:03:44
560,0.908,1,10:03:44
561,0.952,1,10:03:45
562,0.937,1,10:03:46
563,0.921,1,10:03:47
564,0.895,1,10:03:48
565,0.843,1,10:03:49
566,0.839,1,10:03:50
567,0.83,1,10:03:51
568,0.85,1,10:03:52
569,0.826,1,10:03:52
570,0.849,1,10:03:53
571,0.899,1,10:03:54
572,0.893,1,10:03:55
573,0.949,1,10:03:56
574,0.929,1,10:03:57
575,0.874,1,10:03:58
576,0.83,1,10:03:59
577,0.802,1,10:03:59
578,0.783,1,10:04:00
579,0.746,1,10:04:01
580,0.758,1,10:04:02
581,0.72,1,10:04:02
582,0.713,1,10:04:03
583,0.763,1,10:04:12
584,0.758,1,10:04:12
585,0.745,1,10:04:12
586,0.781,1,10:04:13
587,0.779,1,10:04:14
588,0.761,1,10:04:15
589,0.74,1,10:04:15
590,0.769,1,10:04:16
591,0.756,1,10:04:17
592,0.748,1,10:04:18
593,0.737,1,10:04:18
594,0.758,1,10:04:19
595,0.765,1,10:04:20
596,0.75,1,10:04:21
597,0.735,1,10:04:21
598,0.777,1,10:04:22
599,0.77,1,10:04:23
600,0.765,1,10:04:24
601,0.749,1,10:04:24
602,0.75,1,10:04:25
603,0.758,1,10:04:26
604,0.733,1,10:04:27
605,0.741,1,10:04:27
606,0.635,1,10:04:28
607,0.797,1,10:04:29
608,0.718,1,10:04:29
609,0.702,1,10:04:30
610,0.696,1,10:04:31
611,0.697,1,10:04:32
612,0.715,1,10:04:32
613,0.708,1,10:04:33
614,0.72,1,10:04:34
615,0.73,1,10:04:34
616,0.693,1,10:04:35
617,0.694,1,10:04:36
618,0.747,1,10:04:44
619,0.729,1,10:04:45
620,0.726,1,10:04:46
621,0.756,1,10:04:46
622,0.76,1,10:04:47
623,0.75,1,10:04:48
624,0.758,1,10:04:49
625,0.763,1,10:04:49
626,0.756,1,10:04:50
627,0.72,1,10:04:51
628,0.722,1,10:04:52
629,0.804,1,10:04:52
630,0.888,1,10:04:53
631,0.907,1,10:04:54
632,0.871,1,10:04:55
633,0.815,1,10:04:56
634,0.78,1,10:04:57
635,0.806,1,10:04:57
636,0.788,1,10:04:58
637,0.764,1,10:04:59
638,0.783,1,10:05:00
639,0.831,1,10:05:01
640,0.81,1,10:05:01
641,0.778,1,10:05:02
642,0.703,1,10:05:03
643,0.822,1,10:05:04
644,0.765,1,10:05:04
645,0.739,1,10:05:05
646,0.748,1,10:05:06
647,0.779,1,10:05:07
648,0.772,1,10:05:08
649,0.759,1,10:05:08
650,0.8,1,10:05:09
651,0.756,1,10:05:17
652,0.729,1,10:05:18
653,0.717,1,10:05:19
654,0.733,1,10:05:19
655,0.765,1,10:05:20
656,0.767,1,10:05:21
657,0.732,1,10:05:22
658,0.773,1,10:05:22
659,0.792,1,10:05:23
660,0.782,1,10:05:24
661,0.751,1,10:05:25
662,0.776,1,10:05:26
663,0.808,1,10:05:26
664,0.823,1,10:05:27
665,0.829,1,10:05:28
666,0.918,1,10:05:29
667,0.981,1,10:05:30
668,0.933,1,10:05:31
669,0.932,1,10:05:32
670,0.973,1,10:05:33
671,0.975,1,10:05:34
672,0.892,1,10:05:35
673,0.938,1,10:05:36
674,0.994,1,10:05:37
675,0.893,1,10:05:37
676,0.862,1,10:05:38
677,0.961,1,10:05:39
678,0.962,1,10:05:40
679,0.872,1,10:05:41
680,0.923,1,10:05:42
681,0.923,1,10:05:50
682,0.883,1,10:05:51
683,0.915,1,10:05:52
684,0.928,1,10:05:53
685,0.892,1,10:05:54
686,0.85,1,10:05:55
687,0.868,1,10:05:55
688,0.896,1,10:05:56
689,0.871,1,10:05:57
690,0.861,1,10:05:58
691,0.913,1,10:05:59
692,0.949,1,10:06:00
693,0.886,1,10:06:01
694,0.863,1,10:06:02
695,0.882,1,10:06:03
696,0.904,1,10:06:03
697,0.851,1,10:06:04
698,0.85,1,10:06:05
699,0.927,1,10:06:06
700,0.956,1,10:06:07
701,0.879,1,10:06:08
702,0.903,1,10:06:09
703,0.903,1,10:06:10
704,0.866,1,10:06:11
705,0.858,1,10:06:11
706,0.897,1,10:06:12
707,0.918,1,10:06:13
708,0.864,1,10:06:14
709,0.873,1,10:06:15
710,0.959,1,10:06:23
711,0.956,1,10:06:24
712,0.89,1,10:06:25
713,0.955,1,10:06:26
714,1.051,1,10:06:27
715,0.971,1,10:06:28
716,0.939,1,10:06:29
717,0.99,1,10:06:30
718,1.008,1,10:06:31
719,0.908,1,10:06:32
720,0.939,1,10:06:32
721,1.016,1,10:06:33
722,1.003,1,10:06:34
723,0.929,1,10:06:35
724,0.991,1,10:06:36
725,1.018,1,10:06:37
726,0.983,1,10:06:38
727,0.944,1,10:06:39
728,0.974,1,10:06:40
729,0.986,1,10:06:41
730,0.875,1,10:06:42
731,0.905,1,10:06:43
732,0.906,1,10:06:44
733,0.879,1,10:06:45
734,0.869,1,10:06:46
735,0.933,1,10:06:47
736,0.912,1,10:06:48
737,0.823,1,10:06:48
738,0.855,1,10:06:56
739,0.857,1,10:06:57
740,0.854,1,10:06:58
741,0.799,1,10:06:58
742,0.866,1,10:06:59
743,0.938,1,10:07:00
744,0.979,1,10:07:01
745,0.907,1,10:07:02
746,0.963,1,10:07:03
747,0.987,1,10:07:04
748,0.988,1,10:07:05
749,0.913,1,10:07:06
750,0.906,1,10:07:07
751,0.914,1,10:07:08
752,0.849,1,10:07:09
753,0.824,1,10:07:10
754,0.771,1,10:07:10
755,0.778,1,10:07:11
756,0.816,1,10:07:12
757,0.811,1,10:07:13
758,0.913,1,10:07:14
759,0.975,1,10:07:15
760,0.981,1,10:07:16
761,0.935,1,10:07:16
762,1.025,1,10:07:18
763,1.011,1,10:07:19
764,0.938,1,10:07:19
765,0.907,1,10:07:20
766,0.911,1,10:07:21
767,0.899,1,10:07:29
768,0.9,1,10:07:30
769,0.941,1,10:07:31
770,0.914,1,10:07:31
771,0.887,1,10:07:32
772,0.931,1,10:07:33
773,0.94,1,10:07:34
774,0.935,1,10:07:35
775,0.925,1,10:07:36
776,0.979,1,10:07:37
777,1.011,1,10:07:38
778,0.979,1,10:07:39
779,0.928,1,10:07:40
780,0.928,1,10:07:41
781,0.943,1,10:07:42
782,0.895,1,10:07:43
783,0.855,1,10:07:44
784,0.936,1,10:07:45
785,0.955,1,10:07:46
786,0.95,1,10:07:46
787,0.911,1,10:07:47
788,0.953,1,10:07:48
789,0.911,1,10:07:49
790,0.865,1,10:07:50
791,0.903,1,10:07:51
792,0.899,1,10:07:52
793,0.868,1,10:07:53
794,0.937,1,10:07:54
795,0.842,1,10:08:02
796,0.824,1,10:08:03
797,0.902,1,10:08:04
798,0.893,1,10:08:04
799,0.825,1,10:08:05
800,0.847,1,10:08:06
801,0.873,1,10:08:07
802,0.864,1,10:08:08
803,0.858,1,10:08:09
804,0.898,1,10:08:10
805,0.95,1,10:08:11
806,0.939,1,10:08:11
807,0.925,1,10:08:12
808,0.984,1,10:08:13
809,0.98,1,10:08:14
810,0.896,1,10:08:15
811,0.896,1,10:08:16
812,0.911,1,10:08:17
813,0.908,1,10:08:18
814,0.87,1,10:08:19
815,0.96,1,10:08:20
816,0.995,1,10:08:21
817,0.953,1,10:08:22
818,0.946,1,10:08:23
819,0.971,1,10:08:24
820,0.953,1,10:08:25
821,0.904,1,10:08:26
822,0.951,1,10:08:26
823,0.965,1,10:08:27
824,0.921,1,10:08:35
825,0.948,1,10:08:36
826,1.031,1,10:08:37
827,1.039,1,10:08:38
828,0.96,1,10:08:39
829,1.008,1,10:08:40
830,0.983,1,10:08:41
831,0.97,1,10:08:42
832,0.967,1,10:08:43
833,0.434,1,10:08:43
834,0.305,1,10:08:43
835,0.297,1,10:08:44
836,1.045,1,10:08:45
837,0.929,1,10:08:46
838,0.985,1,10:08:47
839,0.987,1,10:08:48
840,0.97,1,10:08:49
841,1.035,1,10:08:50
842,1.01,1,10:08:51
843,0.994,1,10:08:52
844,0.946,1,10:08:53
845,0.948,1,10:08:53
846,1.005,1,10:08:54
847,0.99,1,10:08:55
848,0.996,1,10:08:56
849,1.017,1,10:08:57
850,0.987,1,10:08:58
851,0.931,1,10:08:59
852,0.932,1,10:09:00
853,0.911,1,10:09:08
854,0.922,1,10:09:09
855,0.854,1,10:09:10
856,0.865,1,10:09:11
857,0.89,1,10:09:12
858,0.917,1,10:09:13
859,0.846,1,10:09:13
860,0.842,1,10:09:14
861,0.852,1,10:09:15
862,0.835,1,10:09:16
863,0.807,1,10:09:17
864,0.836,1,10:09:18
865,0.832,1,10:09:18
866,0.824,1,10:09:19
867,0.783,1,10:09:20
868,0.816,1,10:09:21
869,0.804,1,10:09:22
870,0.813,1,10:09:22
871,0.761,1,10:09:23
872,0.779,1,10:09:24
873,0.76,1,10:09:25
874,0.727,1,10:09:25
875,0.73,1,10:09:26
876,0.702,1,10:09:27
877,0.705,1,10:09:28
878,0.72,1,10:09:28
879,0.716,1,10:09:29
880,0.724,1,10:09:30
881,0.802,1,10:09:31
882,0.823,1,10:09:31
883,0.858,1,10:09:32
884,0.808,1,10:09:33
885,0.814,1,10:09:41
886,0.882,1,10:09:41
887,0.901,1,10:09:42
888,0.873,1,10:09:43
889,0.871,1,10:09:44
890,0.93,1,10:09:45
891,0.945,1,10:09:46
892,0.898,1,10:09:47
893,0.902,1,10:09:48
894,0.931,1,10:09:49
895,0.962,1,10:09:50
896,0.888,1,10:09:50
897,0.921,1,10:09:51
898,0.938,1,10:09:52
899,0.966,1,10:09:53
900,0.954,1,10:09:54
901,0.971,1,10:09:55
902,0.934,1,10:09:56
903,0.896,1,10:09:57
904,0.922,1,10:09:58
905,0.972,1,10:09:59
906,0.938,1,10:10:00
907,0.949,1,10:10:01
908,0.986,1,10:10:02
909,1.007,1,10:10:03
910,0.923,1,10:10:04
911,0.944,1,10:10:05
912,0.927,1,10:10:06
913,0.907,1,10:10:14
914,0.923,1,10:10:15
915,0.888,1,10:10:16
916,0.872,1,10:10:17
917,0.818,1,10:10:18
918,0.863,1,10:10:19
919,0.905,1,10:10:19
920,0.935,1,10:10:20
921,0.868,1,10:10:21
922,0.862,1,10:10:22
923,0.82,1,10:10:23
924,0.803,1,10:10:24
925,0.845,1,10:10:25
926,0.96,1,10:10:26
927,0.964,1,10:10:26
928,0.968,1,10:10:27
929,0.901,1,10:10:28
930,0.952,1,10:10:29
931,0.927,1,10:10:30
932,0.894,1,10:10:31
933,0.87,1,10:10:32
934,0.975,1,10:10:33
935,1.02,1,10:10:34
936,0.927,1,10:10:35
937,1.003,1,10:10:36
938,1.04,1,10:10:37
939,1.054,1,10:10:38
940,0.978,1,10:10:39
941,1.028,1,10:10:47
942,1.053,1,10:10:48
943,1.032,1,10:10:49
944,0.98,1,10:10:50
945,1.022,1,10:10:51
946,1.024,1,10:10:52
947,1.015,1,10:10:53
948,0.974,1,10:10:54
949,1.023,1,10:10:55
950,1.016,1,10:10:56
951,1.005,1,10:10:57
952,0.937,1,10:10:58
953,0.934,1,10:10:59
954,1.003,1,10:11:00
955,1.024,1,10:11:01
956,0.987,1,10:11:02
957,1.01,1,10:11:03
958,1.017,1,10:11:04
959,1.034,1,10:11:05
960,0.939,1,10:11:06
961,0.975,1,10:11:07
962,0.967,1,10:11:08
963,0.95,1,10:11:09
964,0.889,1,10:11:10
965,0.94,1,10:11:11
966,0.96,1,10:11:12
967,0.842,1,10:11:20
968,0.869,1,10:11:21
969,0.889,1,10:11:22
970,0.932,1,10:11:23
971,0.984,1,10:11:24
972,0.967,1,10:11:25
973,0.926,1,10:11:26
974,0.962,1,10:11:27
975,0.934,1,10:11:28
976,0.905,1,10:11:29
977,0.848,1,10:11:30
978,0.858,1,10:11:30
979,0.88,1,10:11:31
980,0.881,1,10:11:32
981,0.832,1,10:11:33
982,0.894,1,10:11:34
983,0.912,1,10:11:35
984,0.928,1,10:11:36
985,0.839,1,10:11:37
986,0.881,1,10:11:37
987,0.873,1,10:11:38
988,0.897,1,10:11:39
989,0.832,1,10:11:40
990,0.786,1,10:11:41
991,0.804,1,10:11:42
992,0.799,1,10:11:42
993,0.83,1,10:11:43
994,0.806,1,10:11:44
995,0.776,1,10:11:45
996,0.86,1,10:11:53
997,0.822,1,10:11:54
998,0.872,1,10:11:55
