,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
526,0,0,0,0,64.0,0,0,1,0,0.0,1,09:58:46
527,0,0,0,0,64.0,0,0,1,0,0.0,1,09:58:47
528,0,0,0,0,63.0,0,0,1,0,0.0,1,09:58:48
529,0,0,0,0,62.0,0,0,1,0,0.0,1,09:58:49
530,0,0,0,0,62.0,0,0,1,0,0.0,1,09:58:50
531,0,0,0,0,62.0,0,0,1,0,0.0,1,09:58:51
532,0,0,0,0,63.0,0,0,1,0,0.0,1,09:58:52
533,48,109,139,2,65.0,0,1,0,0,183.05,1,09:58:53
534,86,31,190,0,65.0,0,1,0,0,210.85,1,09:58:54
535,161,50,236,1,65.0,0,1,0,0,290.03,1,09:58:55
536,28,13,50,1,66.0,0,1,0,0,58.76,1,09:58:56
537,100,21,218,0,66.0,0,1,0,0,240.76,1,09:58:57
538,20,0,43,1,66.0,0,1,0,0,47.42,1,09:58:58
539,74,19,181,0,68.0,0,1,0,0,196.46,1,09:58:59
540,55,1,86,0,68.0,0,1,0,0,102.09,1,09:59:00
541,89,4,145,0,68.0,0,1,0,0,170.18,1,09:59:01
542,28,54,50,1,69.0,0,1,0,0,78.74,1,09:59:02
543,19,29,0,1,69.0,0,1,0,0,34.67,1,09:59:03
544,0,40,0,0,69.0,0,0,1,0,40.0,1,09:59:04
545,0,5,0,0,68.0,0,0,1,0,5.0,1,09:59:05
552,83,28,48,0,70.0,0,1,0,0,99.88,1,09:59:12
553,178,21,48,0,69.0,0,1,0,0,185.55,1,09:59:13
554,2,0,4,1,68.0,0,0,0,1,4.47,1,09:59:14
555,5,0,0,0,68.0,0,0,1,0,5.0,1,09:59:15
556,42,0,4,0,67.0,0,1,0,0,42.19,1,09:59:16
557,28,0,2,0,66.0,0,1,0,0,28.07,1,09:59:17
558,44,0,2,0,65.0,0,1,0,0,44.05,1,09:59:18
559,102,4,115,2,65.0,0,1,0,0,153.77,1,09:59:19
560,43,14,71,1,64.0,0,1,0,0,84.18,1,09:59:20
561,26,13,17,0,64.0,0,1,0,0,33.67,1,09:59:21
562,5,87,84,1,63.0,0,0,1,0,121.04,1,09:59:22
563,35,85,97,0,62.0,0,1,0,0,133.64,1,09:59:23
564,9,53,75,1,62.0,0,1,0,0,92.28,1,09:59:24
565,3,23,32,0,63.0,0,0,1,0,39.52,1,09:59:25
566,4,11,44,0,64.0,0,1,0,0,45.53,1,09:59:26
567,9,16,39,1,64.0,0,1,0,0,43.1,1,09:59:27
568,1,6,24,1,65.0,0,1,0,0,24.76,1,09:59:28
569,3,22,19,0,66.0,0,0,1,0,29.22,1,09:59:29
570,0,10,16,0,66.0,0,1,0,0,18.87,1,09:59:30
571,0,5,1,0,67.0,0,1,0,0,5.1,1,09:59:31
572,30,98,26,2,67.0,0,1,0,0,105.74,1,09:59:32
573,50,109,41,2,67.0,0,1,0,0,126.74,1,09:59:33
574,53,132,67,2,67.0,0,1,0,0,157.23,1,09:59:34
575,39,76,69,0,68.0,0,1,0,0,109.81,1,09:59:35
576,38,119,53,1,69.0,0,1,0,0,135.7,1,09:59:36
577,43,61,50,2,69.0,0,1,0,0,89.83,1,09:59:37
578,2,6,2,1,70.0,0,0,0,1,6.63,1,09:59:38
585,55,63,16,0,70.0,0,1,0,0,85.15,1,09:59:45
586,149,59,143,1,70.0,0,1,0,0,214.78,1,09:59:46
587,46,24,77,0,71.0,0,1,0,0,92.85,1,09:59:47
588,33,64,45,1,72.0,0,1,0,0,84.91,1,09:59:48
589,77,34,199,0,72.0,0,1,0,0,216.07,1,09:59:49
590,39,35,169,1,72.0,0,1,0,0,176.94,1,09:59:50
591,5,13,19,0,72.0,0,0,1,0,23.56,1,09:59:51
592,20,13,98,1,72.0,0,1,0,0,100.86,1,09:59:52
593,16,22,41,0,73.0,0,1,0,0,49.2,1,09:59:53
594,0,0,7,0,73.0,0,0,1,0,7.0,1,09:59:54
595,0,0,0,1,74.0,0,0,1,0,0.0,1,09:59:55
596,18,1,2,1,75.0,0,1,0,0,18.14,1,09:59:56
597,101,27,74,1,75.0,0,1,0,0,128.09,1,09:59:57
598,17,50,73,1,74.0,0,1,0,0,90.1,1,09:59:58
599,120,236,91,2,74.0,0,1,0,0,279.96,1,09:59:59
600,65,106,33,0,74.0,0,1,0,0,128.65,1,10:00:00
601,48,142,48,0,74.0,0,1,0,0,157.39,1,10:00:01
602,59,53,111,1,75.0,0,1,0,0,136.42,1,10:00:02
603,44,173,119,1,75.0,0,1,0,0,214.54,1,10:00:03
604,106,189,105,0,76.0,0,1,0,0,240.79,1,10:00:04
605,114,239,51,1,75.0,0,1,0,0,269.66,1,10:00:05
606,122,265,140,2,75.0,0,1,0,0,323.59,1,10:00:06
607,31,39,101,0,74.0,0,1,0,0,112.62,1,10:00:07
608,27,25,127,2,74.0,0,1,0,0,132.22,1,10:00:08
609,11,84,37,1,74.0,0,1,0,0,92.44,1,10:00:09
610,63,27,157,1,74.0,0,1,0,0,171.31,1,10:00:10
611,36,68,105,1,74.0,0,1,0,0,130.17,1,10:00:11
618,16,8,42,0,73.0,0,1,0,0,45.65,1,10:00:18
619,40,19,68,1,73.0,0,1,0,0,81.15,1,10:00:19
620,16,20,60,1,72.0,0,1,0,0,65.24,1,10:00:20
621,27,3,38,0,72.0,0,1,0,0,46.71,1,10:00:21
622,16,1,32,1,73.0,0,1,0,0,35.79,1,10:00:22
623,0,0,0,0,74.0,0,0,1,0,0.0,1,10:00:23
624,0,0,0,0,74.0,0,0,1,0,0.0,1,10:00:24
625,21,0,28,0,75.0,0,1,0,0,35.0,1,10:00:25
626,2,0,10,1,75.0,0,0,1,0,10.2,1,10:00:26
627,0,0,0,0,75.0,0,0,1,0,0.0,1,10:00:27
628,0,0,0,0,74.0,0,0,1,0,0.0,1,10:00:28
629,0,0,0,0,74.0,0,0,1,0,0.0,1,10:00:29
630,0,0,0,0,74.0,0,0,1,0,0.0,1,10:00:30
631,1,1,0,1,74.0,0,0,1,0,1.41,1,10:00:31
632,18,3,23,0,73.0,0,1,0,0,29.36,1,10:00:32
633,28,1,94,0,73.0,0,1,0,0,98.09,1,10:00:33
634,34,1,114,1,73.0,0,1,0,0,118.97,1,10:00:34
635,0,0,5,0,72.0,0,0,1,0,5.0,1,10:00:35
636,0,0,1,0,73.0,0,0,1,0,1.0,1,10:00:36
637,4,0,24,1,74.0,0,0,1,0,24.33,1,10:00:37
638,5,0,46,0,75.0,0,0,1,0,46.27,1,10:00:38
639,0,0,11,1,76.0,0,1,0,0,11.0,1,10:00:39
640,0,0,8,0,75.0,0,1,0,0,8.0,1,10:00:40
641,1,0,2,0,76.0,0,1,0,0,2.24,1,10:00:41
642,260,52,100,2,75.0,0,1,0,0,283.38,1,10:00:42
643,205,76,28,1,75.0,0,1,0,0,220.42,1,10:00:43
644,17,28,57,1,74.0,0,1,0,0,65.74,1,10:00:44
653,29,23,40,2,73.0,0,1,0,0,54.5,1,10:00:53
654,45,13,23,2,73.0,0,1,0,0,52.18,1,10:00:54
655,52,29,35,2,73.0,0,1,0,0,69.07,1,10:00:55
656,59,24,36,2,73.0,0,1,0,0,73.16,1,10:00:56
657,49,40,47,2,74.0,0,1,0,0,78.8,1,10:00:57
658,35,17,32,2,74.0,0,1,0,0,50.38,1,10:00:58
659,24,20,29,2,74.0,0,1,0,0,42.63,1,10:00:59
660,46,42,28,1,74.0,0,1,0,0,68.29,1,10:01:00
661,49,32,35,2,74.0,0,1,0,0,68.19,1,10:01:01
662,42,37,29,2,74.0,0,1,0,0,63.04,1,10:01:02
663,42,31,43,2,74.0,0,1,0,0,67.63,1,10:01:03
664,27,34,26,2,74.0,0,1,0,0,50.61,1,10:01:04
665,30,21,29,2,74.0,0,1,0,0,46.71,1,10:01:05
666,30,31,26,2,74.0,0,1,0,0,50.37,1,10:01:06
667,37,21,43,2,74.0,0,1,0,0,60.49,1,10:01:07
668,45,50,36,2,75.0,0,1,0,0,76.3,1,10:01:08
669,50,50,25,2,75.0,0,1,0,0,75.0,1,10:01:09
670,54,69,41,1,75.0,0,1,0,0,96.74,1,10:01:10
671,110,85,26,1,76.0,0,1,0,0,141.42,1,10:01:11
672,93,57,26,1,77.0,0,1,0,0,112.13,1,10:01:12
673,78,46,12,1,77.0,0,1,0,0,91.35,1,10:01:13
674,69,40,19,1,77.0,0,1,0,0,81.99,1,10:01:14
675,118,55,20,1,76.0,0,1,0,0,131.72,1,10:01:15
676,205,113,141,1,76.0,0,1,0,0,273.27,1,10:01:16
677,45,63,74,0,75.0,0,1,0,0,107.1,1,10:01:17
684,63,2,19,0,73.0,0,1,0,0,65.83,1,10:01:24
685,6,0,1,1,73.0,1,0,0,0,6.08,1,10:01:25
686,0,0,0,0,73.0,1,0,0,0,0.0,1,10:01:26
687,0,0,0,0,73.0,1,0,0,0,0.0,1,10:01:27
