,ibi_s,day,time
89,0.92,1,09:27:36
90,0.954,1,09:27:37
91,0.995,1,09:27:38
92,1.0,1,09:27:39
93,0.683,1,09:27:46
94,0.676,1,09:27:47
95,0.662,1,09:27:47
96,0.66,1,09:27:48
97,0.666,1,09:27:49
98,0.682,1,09:27:49
99,0.735,1,09:27:50
100,0.758,1,09:27:51
101,0.748,1,09:27:52
102,0.775,1,09:27:52
103,0.766,1,09:27:53
104,0.754,1,09:27:54
105,0.728,1,09:27:55
106,0.701,1,09:27:55
107,0.691,1,09:27:56
108,0.67,1,09:27:57
109,0.65,1,09:27:57
110,0.636,1,09:27:58
111,0.631,1,09:27:59
112,0.632,1,09:27:59
113,0.661,1,09:28:00
114,0.737,1,09:28:01
115,0.773,1,09:28:01
116,0.776,1,09:28:02
117,0.827,1,09:28:03
118,0.872,1,09:28:04
119,0.881,1,09:28:05
120,0.877,1,09:28:06
121,0.846,1,09:28:06
122,0.79,1,09:28:07
123,0.744,1,09:28:08
124,0.734,1,09:28:09
125,0.731,1,09:28:09
126,0.736,1,09:28:10
127,0.763,1,09:28:11
128,0.784,1,09:28:19
129,0.754,1,09:28:20
130,0.745,1,09:28:21
131,0.766,1,09:28:21
132,0.78,1,09:28:22
133,0.781,1,09:28:23
134,0.809,1,09:28:24
135,0.812,1,09:28:25
136,0.796,1,09:28:25
137,0.774,1,09:28:26
138,0.729,1,09:28:27
139,0.696,1,09:28:28
140,0.696,1,09:28:28
141,0.712,1,09:28:29
142,0.742,1,09:28:30
143,0.764,1,09:28:31
144,0.767,1,09:28:31
145,0.773,1,09:28:32
146,0.786,1,09:28:33
147,0.779,1,09:28:34
148,0.777,1,09:28:34
149,0.758,1,09:28:35
150,0.737,1,09:28:36
151,0.735,1,09:28:37
152,0.716,1,09:28:37
153,0.717,1,09:28:38
154,0.751,1,09:28:39
155,0.782,1,09:28:40
156,0.806,1,09:28:40
157,0.805,1,09:28:41
158,0.84,1,09:28:42
159,0.815,1,09:28:43
160,0.805,1,09:28:44
161,0.815,1,09:28:52
162,0.799,1,09:28:52
163,0.808,1,09:28:53
164,0.784,1,09:28:54
165,0.758,1,09:28:55
166,0.765,1,09:28:56
167,0.746,1,09:28:56
168,0.741,1,09:28:57
169,0.727,1,09:28:58
170,0.734,1,09:28:58
171,0.743,1,09:28:59
172,0.753,1,09:29:00
173,0.763,1,09:29:01
174,0.776,1,09:29:02
175,0.807,1,09:29:02
176,0.784,1,09:29:03
177,0.784,1,09:29:04
178,0.764,1,09:29:05
179,0.765,1,09:29:05
180,0.771,1,09:29:06
181,0.774,1,09:29:07
182,0.768,1,09:29:08
183,0.782,1,09:29:08
184,0.802,1,09:29:09
185,0.814,1,09:29:10
186,0.813,1,09:29:11
187,0.787,1,09:29:12
188,0.79,1,09:29:13
189,0.789,1,09:29:13
190,0.774,1,09:29:14
191,0.748,1,09:29:15
192,0.75,1,09:29:16
193,0.747,1,09:29:16
194,0.751,1,09:29:17
195,0.805,1,09:29:25
196,0.786,1,09:29:26
197,0.768,1,09:29:27
198,0.773,1,09:29:27
199,0.753,1,09:29:28
200,0.756,1,09:29:29
201,0.746,1,09:29:30
202,0.73,1,09:29:30
203,0.75,1,09:29:31
204,0.781,1,09:29:32
205,0.769,1,09:29:33
206,0.718,1,09:29:33
207,0.711,1,09:29:34
208,0.724,1,09:29:35
209,0.72,1,09:29:35
210,0.69,1,09:29:36
211,0.696,1,09:29:37
212,0.69,1,09:29:38
213,0.713,1,09:29:38
214,0.713,1,09:29:39
215,0.735,1,09:29:40
216,0.748,1,09:29:40
217,0.731,1,09:29:41
218,0.752,1,09:29:42
219,0.766,1,09:29:43
220,0.778,1,09:29:43
221,0.763,1,09:29:44
222,0.748,1,09:29:45
223,0.746,1,09:29:46
224,0.762,1,09:29:47
225,0.776,1,09:29:47
226,0.818,1,09:29:48
227,0.832,1,09:29:49
228,0.876,1,09:29:50
229,0.715,1,09:29:58
230,0.749,1,09:29:58
231,0.748,1,09:29:59
232,0.734,1,09:30:00
233,0.761,1,09:30:01
234,0.72,1,09:30:01
235,0.746,1,09:30:02
236,0.733,1,09:30:03
237,0.729,1,09:30:04
238,0.713,1,09:30:04
239,0.691,1,09:30:05
240,0.719,1,09:30:06
241,0.693,1,09:30:06
242,0.725,1,09:30:07
243,0.761,1,09:30:08
244,0.722,1,09:30:09
245,0.672,1,09:30:09
246,0.652,1,09:30:10
247,0.639,1,09:30:10
248,0.64,1,09:30:11
249,0.642,1,09:30:12
250,0.672,1,09:30:12
251,0.709,1,09:30:13
252,0.673,1,09:30:14
253,0.704,1,09:30:15
254,0.699,1,09:30:15
255,0.7,1,09:30:16
256,0.738,1,09:30:17
257,0.775,1,09:30:17
258,0.798,1,09:30:18
259,0.789,1,09:30:19
260,0.789,1,09:30:20
261,0.797,1,09:30:21
262,0.818,1,09:30:21
263,0.838,1,09:30:22
264,0.849,1,09:30:23
265,0.86,1,09:30:31
266,0.872,1,09:30:31
267,0.867,1,09:30:32
268,0.835,1,09:30:33
269,0.827,1,09:30:34
270,0.827,1,09:30:35
271,0.821,1,09:30:36
272,0.846,1,09:30:36
273,0.846,1,09:30:37
274,0.862,1,09:30:38
275,0.838,1,09:30:39
276,0.867,1,09:30:40
277,0.859,1,09:30:41
278,0.844,1,09:30:42
279,0.811,1,09:30:42
280,0.803,1,09:30:43
281,0.771,1,09:30:44
282,0.782,1,09:30:45
283,0.78,1,09:30:46
284,0.755,1,09:30:46
285,0.721,1,09:30:47
286,0.728,1,09:30:48
287,0.771,1,09:30:49
288,0.833,1,09:30:49
289,0.849,1,09:30:50
290,0.853,1,09:30:51
291,0.861,1,09:30:52
292,0.806,1,09:30:53
293,0.813,1,09:30:54
294,0.799,1,09:30:54
295,0.798,1,09:30:55
296,0.813,1,09:30:56
297,0.808,1,09:31:04
298,0.819,1,09:31:05
299,0.788,1,09:31:06
300,0.813,1,09:31:06
301,0.834,1,09:31:07
302,0.812,1,09:31:08
303,0.874,1,09:31:09
304,0.884,1,09:31:10
305,0.868,1,09:31:11
306,0.835,1,09:31:12
307,0.798,1,09:31:12
308,0.805,1,09:31:13
309,0.805,1,09:31:14
310,0.814,1,09:31:15
311,0.819,1,09:31:16
312,0.843,1,09:31:16
313,0.828,1,09:31:17
314,0.84,1,09:31:18
315,0.839,1,09:31:19
316,0.842,1,09:31:20
317,0.808,1,09:31:21
318,0.838,1,09:31:21
319,0.828,1,09:31:22
320,0.814,1,09:31:23
321,0.779,1,09:31:24
322,0.799,1,09:31:25
323,0.802,1,09:31:25
324,0.794,1,09:31:26
325,0.767,1,09:31:27
326,0.756,1,09:31:28
327,0.734,1,09:31:29
328,0.714,1,09:31:29
329,0.787,1,09:31:37
330,0.8,1,09:31:38
331,0.786,1,09:31:39
332,0.813,1,09:31:39
333,0.821,1,09:31:40
334,0.848,1,09:31:41
335,0.846,1,09:31:42
336,0.809,1,09:31:43
337,0.794,1,09:31:44
338,0.799,1,09:31:44
339,0.802,1,09:31:45
340,0.795,1,09:31:46
341,0.772,1,09:31:47
342,0.808,1,09:31:47
343,0.799,1,09:31:48
344,0.777,1,09:31:49
345,0.745,1,09:31:50
346,0.738,1,09:31:51
347,0.73,1,09:31:51
348,0.756,1,09:31:52
349,0.739,1,09:31:53
350,0.736,1,09:31:54
351,0.748,1,09:31:54
352,0.767,1,09:31:55
353,0.792,1,09:31:56
354,0.843,1,09:31:57
355,0.871,1,09:31:58
356,0.884,1,09:31:58
357,0.848,1,09:31:59
358,0.86,1,09:32:00
359,0.853,1,09:32:01
360,0.847,1,09:32:02
361,0.795,1,09:32:10
362,0.789,1,09:32:11
363,0.803,1,09:32:12
364,0.805,1,09:32:12
365,0.793,1,09:32:13
366,0.83,1,09:32:14
367,0.825,1,09:32:15
368,0.82,1,09:32:16
369,0.784,1,09:32:16
370,0.813,1,09:32:17
371,0.803,1,09:32:18
372,0.819,1,09:32:19
373,0.804,1,09:32:20
374,0.763,1,09:32:20
375,0.769,1,09:32:21
376,0.75,1,09:32:22
377,0.75,1,09:32:23
378,0.739,1,09:32:23
379,0.739,1,09:32:24
380,0.739,1,09:32:25
381,0.743,1,09:32:26
382,0.724,1,09:32:26
383,0.696,1,09:32:27
384,0.703,1,09:32:28
385,0.736,1,09:32:28
386,0.795,1,09:32:29
387,0.847,1,09:32:30
388,0.877,1,09:32:31
389,0.849,1,09:32:32
390,0.875,1,09:32:33
391,0.89,1,09:32:34
392,0.895,1,09:32:35
393,0.867,1,09:32:35
394,0.863,1,09:32:43
395,0.883,1,09:32:44
396,0.883,1,09:32:45
397,0.877,1,09:32:45
398,0.883,1,09:32:46
399,0.835,1,09:32:47
400,0.851,1,09:32:48
401,0.844,1,09:32:49
402,0.845,1,09:32:50
403,0.833,1,09:32:51
404,0.864,1,09:32:51
405,0.894,1,09:32:52
406,0.91,1,09:32:53
407,0.901,1,09:32:54
408,0.876,1,09:32:55
409,0.882,1,09:32:56
410,0.867,1,09:32:57
411,0.847,1,09:32:58
412,0.826,1,09:32:58
413,0.837,1,09:32:59
414,0.833,1,09:33:00
415,0.829,1,09:33:01
416,0.802,1,09:33:02
417,0.804,1,09:33:03
418,0.83,1,09:33:03
419,0.856,1,09:33:04
420,0.881,1,09:33:05
421,0.883,1,09:33:06
422,0.858,1,09:33:07
423,0.861,1,09:33:08
424,0.924,1,09:33:16
425,0.92,1,09:33:17
426,0.883,1,09:33:18
427,0.829,1,09:33:19
428,0.818,1,09:33:19
429,0.816,1,09:33:20
430,0.842,1,09:33:21
431,0.797,1,09:33:22
432,0.835,1,09:33:23
433,0.842,1,09:33:24
434,0.843,1,09:33:24
435,0.803,1,09:33:25
436,0.8,1,09:33:26
437,0.799,1,09:33:27
438,0.795,1,09:33:28
439,0.783,1,09:33:28
440,0.765,1,09:33:29
441,0.78,1,09:33:30
442,0.8,1,09:33:31
443,0.805,1,09:33:32
444,0.819,1,09:33:32
445,0.785,1,09:33:33
446,0.812,1,09:33:34
447,0.811,1,09:33:35
448,0.813,1,09:33:36
449,0.791,1,09:33:36
450,0.794,1,09:33:37
451,0.755,1,09:33:38
452,0.732,1,09:33:39
453,0.716,1,09:33:39
454,0.74,1,09:33:40
455,0.743,1,09:33:41
456,0.872,1,09:33:49
457,0.864,1,09:33:50
458,0.856,1,09:33:51
459,0.833,1,09:33:51
460,0.81,1,09:33:52
461,0.838,1,09:33:53
462,0.846,1,09:33:54
463,0.858,1,09:33:55
464,0.852,1,09:33:56
465,0.841,1,09:33:56
466,0.827,1,09:33:57
467,0.796,1,09:33:58
468,0.791,1,09:33:59
469,0.794,1,09:34:00
470,0.774,1,09:34:00
471,0.782,1,09:34:01
472,0.821,1,09:34:02
473,0.867,1,09:34:03
474,0.87,1,09:34:04
475,0.825,1,09:34:05
476,0.855,1,09:34:05
477,0.86,1,09:34:06
478,0.828,1,09:34:07
479,0.787,1,09:34:08
480,0.798,1,09:34:09
481,0.793,1,09:34:09
482,0.784,1,09:34:10
483,0.785,1,09:34:11
484,0.771,1,09:34:12
485,0.813,1,09:34:13
486,0.817,1,09:34:13
487,0.84,1,09:34:14
488,0.799,1,09:34:22
489,0.812,1,09:34:22
490,0.804,1,09:34:23
491,0.798,1,09:34:24
492,0.812,1,09:34:25
493,0.829,1,09:34:26
494,0.848,1,09:34:27
495,0.874,1,09:34:27
496,0.865,1,09:34:28
497,0.825,1,09:34:29
498,0.823,1,09:34:30
499,0.815,1,09:34:31
500,0.825,1,09:34:32
501,0.814,1,09:34:32
502,0.773,1,09:34:33
503,0.786,1,09:34:34
504,0.798,1,09:34:35
505,0.813,1,09:34:36
506,0.803,1,09:34:36
507,0.77,1,09:34:37
508,0.774,1,09:34:38
509,0.787,1,09:34:39
510,0.823,1,09:34:40
511,0.862,1,09:34:40
512,0.867,1,09:34:41
513,0.813,1,09:34:42
514,0.761,1,09:34:43
515,0.737,1,09:34:44
516,0.752,1,09:34:44
517,0.781,1,09:34:45
518,0.793,1,09:34:46
519,0.826,1,09:34:47
520,0.836,1,09:34:55
521,0.833,1,09:34:56
522,0.822,1,09:34:57
523,0.826,1,09:34:57
524,0.857,1,09:34:58
525,0.841,1,09:34:59
526,0.835,1,09:35:00
527,0.84,1,09:35:01
528,0.824,1,09:35:02
529,0.818,1,09:35:03
530,0.791,1,09:35:03
531,0.761,1,09:35:04
532,0.771,1,09:35:05
533,0.777,1,09:35:06
534,0.788,1,09:35:06
535,0.784,1,09:35:07
536,0.759,1,09:35:08
537,0.774,1,09:35:09
538,0.778,1,09:35:09
539,0.809,1,09:35:10
540,0.815,1,09:35:11
541,0.786,1,09:35:12
542,0.756,1,09:35:13
543,0.78,1,09:35:13
544,0.785,1,09:35:14
545,0.839,1,09:35:15
546,0.863,1,09:35:16
547,0.869,1,09:35:17
548,0.88,1,09:35:18
549,0.874,1,09:35:19
550,0.85,1,09:35:19
551,0.855,1,09:35:20
552,0.776,1,09:35:28
553,0.796,1,09:35:28
554,0.789,1,09:35:29
555,0.767,1,09:35:30
556,0.75,1,09:35:31
557,0.732,1,09:35:31
558,0.732,1,09:35:32
559,0.74,1,09:35:33
560,0.784,1,09:35:34
561,0.819,1,09:35:34
562,0.842,1,09:35:35
563,0.848,1,09:35:36
564,0.862,1,09:35:37
565,0.867,1,09:35:38
566,0.858,1,09:35:39
567,0.788,1,09:35:40
568,0.729,1,09:35:40
569,0.718,1,09:35:41
570,0.732,1,09:35:42
571,0.739,1,09:35:42
572,0.78,1,09:35:43
573,0.824,1,09:35:44
574,0.852,1,09:35:45
575,0.82,1,09:35:46
576,0.819,1,09:35:47
577,0.809,1,09:35:47
578,0.827,1,09:35:48
579,0.853,1,09:35:49
580,0.848,1,09:35:50
581,0.859,1,09:35:51
582,0.853,1,09:35:52
583,0.872,1,09:35:52
584,0.869,1,09:35:53
585,0.859,1,09:36:01
586,0.847,1,09:36:02
587,0.842,1,09:36:03
588,0.813,1,09:36:03
589,0.77,1,09:36:04
590,0.768,1,09:36:05
591,0.763,1,09:36:06
592,0.779,1,09:36:07
593,0.812,1,09:36:07
594,0.781,1,09:36:08
595,0.781,1,09:36:09
596,0.784,1,09:36:10
597,0.78,1,09:36:10
598,0.774,1,09:36:11
599,0.771,1,09:36:12
600,0.765,1,09:36:13
601,0.75,1,09:36:14
602,0.736,1,09:36:14
603,0.715,1,09:36:15
604,0.689,1,09:36:16
605,0.681,1,09:36:16
606,0.677,1,09:36:17
607,0.669,1,09:36:18
608,0.689,1,09:36:18
609,0.726,1,09:36:19
610,0.733,1,09:36:20
611,0.777,1,09:36:21
612,0.771,1,09:36:21
613,0.786,1,09:36:22
614,0.745,1,09:36:23
615,0.751,1,09:36:24
616,0.731,1,09:36:24
617,0.732,1,09:36:25
618,0.726,1,09:36:26
619,0.876,1,09:36:34
620,0.919,1,09:36:35
621,0.92,1,09:36:36
622,0.912,1,09:36:36
623,0.881,1,09:36:37
624,0.822,1,09:36:38
625,0.82,1,09:36:39
626,0.792,1,09:36:40
627,0.776,1,09:36:41
628,0.767,1,09:36:41
629,0.821,1,09:36:42
630,0.899,1,09:36:43
631,0.975,1,09:36:44
632,0.964,1,09:36:45
633,0.943,1,09:36:46
634,0.853,1,09:36:47
635,0.789,1,09:36:48
636,0.79,1,09:36:48
637,0.782,1,09:36:49
638,0.784,1,09:36:50
639,0.805,1,09:36:51
640,0.833,1,09:36:52
641,0.844,1,09:36:52
642,0.875,1,09:36:53
643,0.824,1,09:36:54
644,0.833,1,09:36:55
645,0.854,1,09:36:56
646,0.84,1,09:36:57
647,0.852,1,09:36:57
648,0.851,1,09:36:58
649,0.798,1,09:36:59
650,0.881,1,09:37:07
651,0.891,1,09:37:08
652,0.89,1,09:37:09
653,0.855,1,09:37:10
654,0.846,1,09:37:10
655,0.824,1,09:37:11
656,0.832,1,09:37:12
657,0.854,1,09:37:13
658,0.851,1,09:37:14
659,0.825,1,09:37:15
660,0.82,1,09:37:15
661,0.819,1,09:37:16
662,0.807,1,09:37:17
663,0.807,1,09:37:18
664,0.785,1,09:37:19
665,0.772,1,09:37:19
666,0.803,1,09:37:20
667,0.814,1,09:37:21
668,0.837,1,09:37:22
669,0.854,1,09:37:23
670,0.867,1,09:37:24
671,0.831,1,09:37:24
672,0.843,1,09:37:25
673,0.828,1,09:37:26
674,0.817,1,09:37:27
675,0.81,1,09:37:28
676,0.8,1,09:37:29
677,0.794,1,09:37:29
678,0.809,1,09:37:30
679,0.826,1,09:37:31
680,0.827,1,09:37:32
681,0.829,1,09:37:40
682,0.811,1,09:37:41
683,0.828,1,09:37:41
684,0.848,1,09:37:42
685,0.834,1,09:37:43
686,0.789,1,09:37:44
687,0.816,1,09:37:45
688,0.812,1,09:37:45
689,0.799,1,09:37:46
690,0.767,1,09:37:47
691,0.801,1,09:37:48
692,0.841,1,09:37:49
693,0.87,1,09:37:50
694,0.891,1,09:37:50
695,0.91,1,09:37:51
696,0.881,1,09:37:52
697,0.855,1,09:37:53
698,0.84,1,09:37:54
699,0.829,1,09:37:55
700,0.834,1,09:37:56
701,0.803,1,09:37:56
702,0.825,1,09:37:57
703,0.803,1,09:37:58
704,0.828,1,09:37:59
705,0.824,1,09:38:00
706,0.784,1,09:38:00
707,0.802,1,09:38:01
708,0.797,1,09:38:02
709,0.817,1,09:38:03
710,0.793,1,09:38:04
711,0.813,1,09:38:04
712,0.829,1,09:38:05
713,0.819,1,09:38:13
714,0.826,1,09:38:14
715,0.863,1,09:38:15
716,0.87,1,09:38:16
717,0.781,1,09:38:17
718,0.786,1,09:38:17
719,0.732,1,09:38:18
720,0.711,1,09:38:19
721,0.702,1,09:38:19
722,0.718,1,09:38:20
723,0.752,1,09:38:21
724,0.738,1,09:38:22
725,0.788,1,09:38:22
726,0.805,1,09:38:23
727,0.824,1,09:38:24
728,0.797,1,09:38:25
729,0.847,1,09:38:26
730,0.854,1,09:38:27
731,0.892,1,09:38:28
732,0.869,1,09:38:28
733,0.846,1,09:38:29
734,0.835,1,09:38:30
735,0.838,1,09:38:31
736,0.841,1,09:38:32
737,0.828,1,09:38:33
738,0.863,1,09:38:33
739,0.9,1,09:38:34
740,0.906,1,09:38:35
741,0.839,1,09:38:36
742,0.85,1,09:38:37
743,0.838,1,09:38:38
744,0.836,1,09:38:46
745,0.814,1,09:38:47
746,0.815,1,09:38:48
747,0.799,1,09:38:48
748,0.81,1,09:38:49
749,0.8,1,09:38:50
750,0.805,1,09:38:51
751,0.821,1,09:38:52
752,0.865,1,09:38:53
753,0.887,1,09:38:53
754,0.882,1,09:38:54
755,0.849,1,09:38:55
756,0.802,1,09:38:56
757,0.808,1,09:38:57
758,0.815,1,09:38:58
759,0.839,1,09:38:58
760,0.851,1,09:38:59
761,0.844,1,09:39:00
762,0.814,1,09:39:01
763,0.829,1,09:39:02
764,0.83,1,09:39:03
765,0.866,1,09:39:03
766,0.851,1,09:39:04
767,0.841,1,09:39:05
768,0.82,1,09:39:06
769,0.817,1,09:39:07
770,0.824,1,09:39:08
771,0.858,1,09:39:09
772,0.878,1,09:39:09
773,0.875,1,09:39:10
774,0.87,1,09:39:11
775,0.799,1,09:39:19
776,0.815,1,09:39:20
777,0.803,1,09:39:21
778,0.804,1,09:39:22
779,0.812,1,09:39:22
780,0.783,1,09:39:23
781,0.794,1,09:39:24
782,0.79,1,09:39:25
783,0.799,1,09:39:26
784,0.806,1,09:39:26
785,0.819,1,09:39:27
786,0.836,1,09:39:28
787,0.803,1,09:39:29
788,0.83,1,09:39:30
789,0.827,1,09:39:30
790,0.838,1,09:39:31
791,0.813,1,09:39:32
792,0.787,1,09:39:33
793,0.786,1,09:39:34
794,0.781,1,09:39:34
795,0.792,1,09:39:35
796,0.787,1,09:39:36
797,0.781,1,09:39:37
798,0.793,1,09:39:38
799,0.807,1,09:39:38
800,0.84,1,09:39:39
801,0.839,1,09:39:40
802,0.805,1,09:39:41
803,0.81,1,09:39:42
804,0.809,1,09:39:42
805,0.791,1,09:39:43
806,0.769,1,09:39:44
807,0.793,1,09:39:52
808,0.781,1,09:39:53
809,0.775,1,09:39:54
810,0.786,1,09:39:55
811,0.783,1,09:39:55
812,0.76,1,09:39:56
813,0.729,1,09:39:57
814,0.702,1,09:39:58
815,0.702,1,09:39:58
816,0.715,1,09:39:59
817,0.69,1,09:40:00
818,0.707,1,09:40:00
819,0.737,1,09:40:01
820,0.777,1,09:40:02
821,0.8,1,09:40:03
822,0.815,1,09:40:03
823,0.854,1,09:40:04
824,0.88,1,09:40:05
825,0.888,1,09:40:06
826,0.855,1,09:40:07
827,0.818,1,09:40:08
828,0.811,1,09:40:09
829,0.808,1,09:40:09
830,0.816,1,09:40:10
831,0.82,1,09:40:11
832,0.784,1,09:40:12
833,0.737,1,09:40:13
834,0.741,1,09:40:13
835,0.793,1,09:40:14
836,0.852,1,09:40:15
837,0.921,1,09:40:16
838,0.932,1,09:40:17
839,0.796,1,09:40:25
840,0.787,1,09:40:26
841,0.787,1,09:40:27
842,0.777,1,09:40:27
843,0.781,1,09:40:28
844,0.791,1,09:40:29
845,0.813,1,09:40:30
846,0.853,1,09:40:31
847,0.861,1,09:40:32
848,0.833,1,09:40:32
849,0.856,1,09:40:33
850,0.833,1,09:40:34
851,0.831,1,09:40:35
852,0.833,1,09:40:36
853,0.845,1,09:40:37
854,0.851,1,09:40:37
855,0.856,1,09:40:38
856,0.853,1,09:40:39
857,0.858,1,09:40:40
858,0.82,1,09:40:41
859,0.809,1,09:40:42
860,0.829,1,09:40:42
861,0.84,1,09:40:43
862,0.848,1,09:40:44
863,0.824,1,09:40:45
864,0.824,1,09:40:46
865,0.811,1,09:40:47
866,0.755,1,09:40:47
867,0.76,1,09:40:48
868,0.766,1,09:40:49
869,0.815,1,09:40:50
870,0.829,1,09:40:50
871,0.79,1,09:40:58
872,0.769,1,09:40:59
873,0.796,1,09:40:59
874,0.811,1,09:41:00
875,0.844,1,09:41:01
876,0.862,1,09:41:02
877,0.831,1,09:41:03
878,0.802,1,09:41:04
879,0.828,1,09:41:04
880,0.82,1,09:41:05
881,0.826,1,09:41:06
882,0.788,1,09:41:07
883,0.792,1,09:41:08
884,0.799,1,09:41:08
885,0.813,1,09:41:09
886,0.83,1,09:41:10
887,0.788,1,09:41:11
888,0.793,1,09:41:12
889,0.812,1,09:41:12
890,0.802,1,09:41:13
891,0.766,1,09:41:14
892,0.76,1,09:41:15
893,0.72,1,09:41:16
894,0.709,1,09:41:16
895,0.745,1,09:41:17
896,0.756,1,09:41:18
897,0.763,1,09:41:18
898,0.819,1,09:41:19
899,0.87,1,09:41:20
900,0.899,1,09:41:21
901,0.82,1,09:41:22
902,0.817,1,09:41:23
903,0.872,1,09:41:31
904,0.897,1,09:41:32
905,0.873,1,09:41:33
906,0.852,1,09:41:33
907,0.868,1,09:41:34
908,0.845,1,09:41:35
909,0.828,1,09:41:36
910,0.819,1,09:41:37
911,0.801,1,09:41:38
912,0.802,1,09:41:38
913,0.831,1,09:41:39
914,0.861,1,09:41:40
915,0.855,1,09:41:41
916,0.82,1,09:41:42
917,0.846,1,09:41:43
918,0.838,1,09:41:43
919,0.847,1,09:41:44
920,0.815,1,09:41:45
921,0.827,1,09:41:46
922,0.828,1,09:41:47
923,0.819,1,09:41:48
924,0.79,1,09:41:48
925,0.779,1,09:41:49
926,0.803,1,09:41:50
927,0.805,1,09:41:51
928,0.831,1,09:41:52
929,0.803,1,09:41:52
930,0.799,1,09:41:53
931,0.811,1,09:41:54
932,0.827,1,09:41:55
933,0.828,1,09:41:56
934,0.798,1,09:41:56
935,0.831,1,09:42:04
936,0.809,1,09:42:04
937,0.791,1,09:42:05
938,0.775,1,09:42:06
939,0.782,1,09:42:07
940,0.782,1,09:42:08
941,0.781,1,09:42:08
942,0.771,1,09:42:09
943,0.806,1,09:42:10
944,0.825,1,09:42:11
945,0.839,1,09:42:12
946,0.851,1,09:42:12
947,0.796,1,09:42:13
948,0.81,1,09:42:14
949,0.816,1,09:42:15
950,0.84,1,09:42:16
951,0.828,1,09:42:17
952,0.799,1,09:42:17
953,0.764,1,09:42:18
954,0.773,1,09:42:19
955,0.797,1,09:42:20
956,0.854,1,09:42:21
957,0.862,1,09:42:21
958,0.869,1,09:42:22
959,0.869,1,09:42:23
960,0.834,1,09:42:24
961,0.791,1,09:42:25
962,0.746,1,09:42:26
963,0.72,1,09:42:26
964,0.739,1,09:42:27
965,0.738,1,09:42:28
966,0.756,1,09:42:28
967,0.745,1,09:42:29
968,0.786,1,09:42:37
969,0.82,1,09:42:38
970,0.836,1,09:42:39
971,0.865,1,09:42:40
972,0.871,1,09:42:41
973,0.837,1,09:42:41
974,0.849,1,09:42:42
975,0.825,1,09:42:43
976,0.824,1,09:42:44
977,0.782,1,09:42:45
978,0.768,1,09:42:46
979,0.79,1,09:42:46
980,0.803,1,09:42:47
981,0.802,1,09:42:48
982,0.809,1,09:42:49
983,0.833,1,09:42:50
984,0.839,1,09:42:50
985,0.82,1,09:42:51
986,0.787,1,09:42:52
987,0.734,1,09:42:53
988,0.76,1,09:42:53
989,0.741,1,09:42:54
990,0.742,1,09:42:55
991,0.754,1,09:42:56
992,0.726,1,09:42:56
993,0.736,1,09:42:57
994,0.736,1,09:42:58
995,0.727,1,09:42:59
996,0.733,1,09:42:59
997,0.73,1,09:43:00
998,0.762,1,09:43:01
